,preds,true,detector_name
0,[],"(9572, 9572)",ABCD
1,[],"(13513, 13513)",ABCD
2,[],"(9394, 9394)",ABCD
3,[16466],"(11263, 11263)",ABCD
4,[16598],"(12422, 12422)",ABCD
5,[],"(11996, 11996)",ABCD
6,[],"(14506, 14506)",ABCD
7,[],"(13562, 13562)",ABCD
8,[],"(13570, 13570)",ABCD
9,[],"(9721, 9721)",ABCD
10,[],"(10081, 10081)",ABCD
11,[15816],"(12624, 12624)",ABCD
12,[],"(11608, 11608)",ABCD
13,[],"(10501, 10501)",ABCD
14,[],"(14478, 14478)",ABCD
15,[],"(14170, 14170)",ABCD
16,[],"(11434, 11434)",ABCD
17,[],"(12268, 12268)",ABCD
18,[],"(12680, 12680)",ABCD
19,[],"(9979, 9979)",ABCD
20,[],"(14191, 14191)",ABCD
21,[],"(9427, 9427)",ABCD
22,[],"(12460, 12460)",ABCD
23,[],"(13351, 13351)",ABCD
24,[],"(9707, 9707)",ABCD
25,[],"(11243, 11243)",ABCD
26,[],"(11544, 11544)",ABCD
27,[],"(12716, 12716)",ABCD
28,[],"(12253, 12253)",ABCD
29,[],"(13679, 13679)",ABCD
30,[],"(14490, 14490)",ABCD
31,[],"(10203, 10203)",ABCD
32,[],"(14168, 14168)",ABCD
33,[],"(9889, 9889)",ABCD
34,[],"(9531, 9531)",ABCD
35,[],"(9745, 9745)",ABCD
36,[11945],"(10459, 10459)",ABCD
37,[],"(9278, 9278)",ABCD
38,[],"(10395, 10395)",ABCD
39,[16487],"(11159, 11159)",ABCD
40,[],"(13001, 13001)",ABCD
41,[],"(14293, 14293)",ABCD
42,[],"(10263, 10263)",ABCD
43,[],"(11975, 11975)",ABCD
44,[],"(12642, 12642)",ABCD
45,[],"(13812, 13812)",ABCD
46,[],"(12652, 12652)",ABCD
47,[],"(12428, 12428)",ABCD
48,[],"(10951, 10951)",ABCD
49,[15956],"(12239, 12239)",ABCD
50,[],"(9572, 9572)",ABCDx
51,[],"(13513, 13513)",ABCDx
52,[],"(9394, 9394)",ABCDx
53,[14709],"(11263, 11263)",ABCDx
54,[],"(12422, 12422)",ABCDx
55,[],"(11996, 11996)",ABCDx
56,[],"(14506, 14506)",ABCDx
57,[],"(13562, 13562)",ABCDx
58,[],"(13570, 13570)",ABCDx
59,[],"(9721, 9721)",ABCDx
60,[],"(10081, 10081)",ABCDx
61,[],"(12624, 12624)",ABCDx
62,[],"(11608, 11608)",ABCDx
63,[],"(10501, 10501)",ABCDx
64,[],"(14478, 14478)",ABCDx
65,[],"(14170, 14170)",ABCDx
66,[],"(11434, 11434)",ABCDx
67,[],"(12268, 12268)",ABCDx
68,[],"(12680, 12680)",ABCDx
69,[],"(9979, 9979)",ABCDx
70,[],"(14191, 14191)",ABCDx
