,preds,true,detector_name
0,"[13780, 17215]","(11831, 11831)",ABCD
1,"[10783, 12879, 14240, 16955]","(9977, 9977)",ABCD
2,"[11400, 12744, 14561]","(10450, 10450)",ABCD
3,"[10683, 16909]","(9257, 9257)",ABCD
4,"[12731, 13122, 14169, 15530]","(11876, 11876)",ABCD
5,"[9950, 12956, 14758]","(9264, 9264)",ABCD
6,"[10826, 13708, 17951]","(9660, 9660)",ABCD
7,[16515],"(14340, 14340)",ABCD
8,"[14762, 16122]","(12762, 12762)",ABCD
9,"[9593, 10931, 15725]","(9119, 9119)",ABCD
10,"[11115, 16974]","(9592, 9592)",ABCD
11,"[14011, 16467]","(13137, 13137)",ABCD
12,[12470],"(10532, 10532)",ABCD
13,"[14292, 16688, 18046]","(13331, 13331)",ABCD
14,"[13531, 14802, 17008]","(12650, 12650)",ABCD
15,[14160],"(12503, 12503)",ABCD
16,"[11482, 13937, 14966]","(10770, 10770)",ABCD
17,"[12024, 14236]","(10351, 10351)",ABCD
18,"[14293, 17639]","(13564, 13564)",ABCD
19,"[9131, 11988, 16725]","(10383, 10383)",ABCD
20,"[10114, 10477, 11239, 12657, 17949]","(9218, 9218)",ABCD
21,"[12197, 16506]","(10482, 10482)",ABCD
22,[13162],"(11263, 11263)",ABCD
23,"[14034, 16956]","(13041, 13041)",ABCD
24,"[13078, 15136, 16578]","(12167, 12167)",ABCD
25,"[13486, 14262, 15097, 17023]","(12606, 12606)",ABCD
26,[16664],"(14442, 14442)",ABCD
27,"[14244, 15972]","(12075, 12075)",ABCD
28,"[12815, 17801]","(11199, 11199)",ABCD
29,"[11447, 14706]","(9240, 9240)",ABCD
30,"[13794, 17618]","(12174, 12174)",ABCD
31,"[13030, 14756, 16706]","(12272, 12272)",ABCD
32,"[10557, 15502]","(13167, 13167)",ABCD
33,"[14722, 16030]","(13881, 13881)",ABCD
34,[15232],"(13098, 13098)",ABCD
35,"[13483, 15387, 17183]","(12514, 12514)",ABCD
36,[16277],"(14456, 14456)",ABCD
37,"[11868, 13512, 15228]","(10879, 10879)",ABCD
38,[16317],"(14402, 14402)",ABCD
39,[15790],"(13782, 13782)",ABCD
40,"[14432, 14987, 17811]","(13513, 13513)",ABCD
41,"[14473, 16820]","(13521, 13521)",ABCD
42,"[11397, 12673, 13907, 16043, 17868]","(10545, 10545)",ABCD
43,"[15252, 17273]","(14432, 14432)",ABCD
44,"[9683, 10697, 12174, 13788, 16147]","(9149, 9149)",ABCD
45,"[10048, 11907, 13574, 16011]","(9240, 9240)",ABCD
46,"[12227, 17731]","(10736, 10736)",ABCD
47,"[10164, 12277, 13324, 14807, 16214]","(9310, 9310)",ABCD
48,"[5801, 16029]","(14135, 14135)",ABCD
49,"[14362, 17062]","(13280, 13280)",ABCD
50,[],"(11831, 11831)",ABCDx
51,[],"(9977, 9977)",ABCDx
52,[],"(10450, 10450)",ABCDx
53,[],"(9257, 9257)",ABCDx
54,[],"(11876, 11876)",ABCDx
55,[],"(9264, 9264)",ABCDx
56,[],"(9660, 9660)",ABCDx
57,[],"(14340, 14340)",ABCDx
58,[],"(12762, 12762)",ABCDx
59,[],"(9119, 9119)",ABCDx
60,[],"(9592, 9592)",ABCDx
61,[],"(13137, 13137)",ABCDx
62,[],"(10532, 10532)",ABCDx
63,[],"(13331, 13331)",ABCDx
64,[],"(12650, 12650)",ABCDx
65,[],"(12503, 12503)",ABCDx
66,[],"(10770, 10770)",ABCDx
67,[],"(10351, 10351)",ABCDx
68,[],"(13564, 13564)",ABCDx
69,[],"(10383, 10383)",ABCDx
70,[],"(9218, 9218)",ABCDx
71,[],"(10482, 10482)",ABCDx
72,[],"(11263, 11263)",ABCDx
73,[],"(13041, 13041)",ABCDx
74,[],"(12167, 12167)",ABCDx
75,[],"(12606, 12606)",ABCDx
76,[],"(14442, 14442)",ABCDx
77,[],"(12075, 12075)",ABCDx
78,[],"(11199, 11199)",ABCDx
79,[],"(9240, 9240)",ABCDx
80,[],"(12174, 12174)",ABCDx
81,[],"(12272, 12272)",ABCDx
82,[],"(13167, 13167)",ABCDx
83,[],"(13881, 13881)",ABCDx
84,[],"(13098, 13098)",ABCDx
85,[],"(12514, 12514)",ABCDx
86,[],"(14456, 14456)",ABCDx
87,[],"(10879, 10879)",ABCDx
88,[],"(14402, 14402)",ABCDx
89,[],"(13782, 13782)",ABCDx
90,[],"(13513, 13513)",ABCDx
91,[],"(13521, 13521)",ABCDx
92,[],"(10545, 10545)",ABCDx
93,[],"(14432, 14432)",ABCDx
94,[],"(9149, 9149)",ABCDx
95,[],"(9240, 9240)",ABCDx
96,[],"(10736, 10736)",ABCDx
97,[],"(9310, 9310)",ABCDx
98,[],"(14135, 14135)",ABCDx
99,[],"(13280, 13280)",ABCDx
100,"[13243, 13275, 13435, 13723, 16603, 16763, 16795, 16859, 16891, 17819]","(11831, 11831)",ADWIN
101,"[12827, 12987, 13083, 13243, 13595, 13851, 14171, 14203, 14267, 14363, 14747, 15067, 15451, 16635, 16667, 16699, 16859, 16923, 17659]","(9977, 9977)",ADWIN
102,"[12667, 12699, 12763, 13755, 14299, 14363, 14395, 14459, 15995, 16219, 16443, 17819]","(10450, 10450)",ADWIN
103,"[10363, 10427, 10491, 10747, 10875, 10971, 11291, 11835, 12091, 16283, 16347, 16379, 16411, 16763]","(9257, 9257)",ADWIN
104,"[14107, 14139, 14171, 14267, 15355, 15419, 15547, 15739, 15995, 17883]","(11876, 11876)",ADWIN
105,"[12923, 12955, 12987, 13019, 13051, 13083, 13179, 14331, 14715, 14843, 15067, 15803, 17211]","(9264, 9264)",ADWIN
106,"[10395, 10427, 10459, 10875, 11131, 11579, 12731, 13019, 13627, 14907, 17339, 17627, 17659, 17691, 17755, 17787, 17947, 18011]","(9660, 9660)",ADWIN
107,"[16187, 16219, 16251, 16283, 16315, 16347, 16379, 16443, 16475, 16539, 16987]","(14340, 14340)",ADWIN
108,"[14363, 14587, 14619, 14651, 14811, 15291, 15707, 15771, 15835, 15931, 15995, 16059, 16155, 17595]","(12762, 12762)",ADWIN
109,"[8763, 10171, 10555, 10619, 10715, 10747, 10779, 10811, 10843, 11195, 15291, 16059, 16315, 17339, 17563]","(9119, 9119)",ADWIN
110,"[10747, 10843, 10875, 10939, 10971, 11067, 11131, 11163, 11195, 11291, 11387, 11707, 11867, 11995, 16603, 17467, 17915]","(9592, 9592)",ADWIN
111,"[16347, 16379, 16411, 16443, 16507, 16731]","(13137, 13137)",ADWIN
112,"[12187, 12219, 12251, 12283, 12347, 12379, 12699, 17275]","(10532, 10532)",ADWIN
113,"[16443, 16571, 17659, 17851, 17883, 17915, 18011]","(13331, 13331)",ADWIN
114,"[10555, 14779, 14939, 15259, 16475, 16923, 16955, 17051, 17179, 17627, 17659]","(12650, 12650)",ADWIN
115,"[13755, 13787, 13819, 13851, 13883, 13915, 13979, 14043]","(12503, 12503)",ADWIN
116,"[13627, 13723, 13947, 13979, 14011, 14395, 14747, 14779, 14811, 14875, 14907, 16443, 17819]","(10770, 10770)",ADWIN
117,"[11675, 11739, 11803, 11931, 11963, 12027, 12059, 12123, 12187, 12411, 12443, 13211, 13595, 14075, 14363, 15707, 17339, 17915]","(10351, 10351)",ADWIN
118,"[17403, 17755, 17787, 17819, 17883, 17915, 17979]","(13564, 13564)",ADWIN
119,"[8155, 9435, 9979, 11131, 11771, 11867, 11899, 11931, 11963, 12027, 12091, 12347, 12443, 12795, 15803, 16891, 17147, 17179, 17211, 17307, 17403, 17435, 17531, 17691]","(10383, 10383)",ADWIN
120,"[11195, 11227, 11291, 11323, 11355, 11387, 11451, 12571, 12603, 12635, 12667, 12699, 12731, 13851, 17659]","(9218, 9218)",ADWIN
121,"[11835, 11931, 11995, 12123, 12187, 12251, 12315, 12347, 12379, 12443, 12475, 12635, 13403, 16347, 16539, 16955, 17211, 18043]","(10482, 10482)",ADWIN
122,"[12731, 12795, 12827, 12859, 12891, 13051, 13083, 13275, 13595, 14235, 17595]","(11263, 11263)",ADWIN
123,"[16635, 16827, 16923, 17083, 17211, 17275, 17307, 17691]","(13041, 13041)",ADWIN
124,"[15099, 15195, 15227, 15259, 15803, 16379, 16475, 16507, 16571, 16827]","(12167, 12167)",ADWIN
125,"[14299, 14907, 14939, 14971, 15003, 15131, 15355, 16283, 16827, 17947]","(12606, 12606)",ADWIN
126,"[15995, 16059, 16283, 16347, 16443, 16699, 16763, 16891, 17051, 17339, 17563, 17627]","(14442, 14442)",ADWIN
127,"[13659, 13723, 13755, 13819, 13883, 13979, 14331, 14779, 15163, 15387, 15579, 15803]","(12075, 12075)",ADWIN
