,preds,true,detector_name
0,[],"(10210, 10210)",ABCD
1,[],"(9488, 9488)",ABCD
2,[],"(8158, 8158)",ABCD
3,[],"(10705, 10705)",ABCD
4,[12609],"(8909, 8909)",ABCD
5,[],"(11113, 11113)",ABCD
6,[10783],"(8311, 8311)",ABCD
7,[11199],"(10843, 10843)",ABCD
8,[],"(9655, 9655)",ABCD
9,[],"(10371, 10371)",ABCD
10,[],"(10864, 10864)",ABCD
11,[11226],"(7687, 7687)",ABCD
12,[],"(10787, 10787)",ABCD
13,[9414],"(7591, 7591)",ABCD
14,[10430],"(8219, 8219)",ABCD
15,[10573],"(10411, 10411)",ABCD
16,[],"(7812, 7812)",ABCD
17,[10817],"(8393, 8393)",ABCD
18,[],"(10920, 10920)",ABCD
19,[10718],"(10727, 10727)",ABCD
20,[],"(9886, 9886)",ABCD
21,[10704],"(10449, 10449)",ABCD
22,[10692],"(10999, 10999)",ABCD
23,[11000],"(8549, 8549)",ABCD
24,[],"(10431, 10431)",ABCD
25,[],"(8791, 8791)",ABCD
26,[13836],"(9396, 9396)",ABCD
27,[10597],"(8211, 8211)",ABCD
28,[],"(7493, 7493)",ABCD
29,[10147],"(7696, 7696)",ABCD
30,[],"(7865, 7865)",ABCD
31,[],"(10200, 10200)",ABCD
32,[],"(9537, 9537)",ABCD
33,[13226],"(11116, 11116)",ABCD
34,[],"(10840, 10840)",ABCD
35,[],"(8907, 8907)",ABCD
36,[13709],"(8984, 8984)",ABCD
37,[],"(10387, 10387)",ABCD
38,"[9237, 10075]","(7025, 7025)",ABCD
39,[11237],"(7899, 7899)",ABCD
40,[11872],"(8249, 8249)",ABCD
41,[],"(8832, 8832)",ABCD
42,[],"(10504, 10504)",ABCD
43,[],"(9435, 9435)",ABCD
44,[],"(9169, 9169)",ABCD
45,[],"(10101, 10101)",ABCD
46,[],"(9671, 9671)",ABCD
47,[10246],"(10696, 10696)",ABCD
48,[],"(10386, 10386)",ABCD
49,[13162],"(8047, 8047)",ABCD
50,[],"(10210, 10210)",ABCDx
51,[],"(9488, 9488)",ABCDx
52,[],"(8158, 8158)",ABCDx
