,preds,true,detector_name
0,"[10591, 12528, 13420]","(9572, 9572)",ABCD
1,"[11639, 15238]","(9903, 9903)",ABCD
2,"[11431, 15248]","(9479, 9479)",ABCD
3,[14448],"(12691, 12691)",ABCD
4,[11281],"(9307, 9307)",ABCD
5,[12630],"(10438, 10438)",ABCD
6,"[10721, 12078, 13828]","(9827, 9827)",ABCD
7,"[14227, 16839]","(13186, 13186)",ABCD
8,[12865],"(10373, 10373)",ABCD
9,"[13503, 16000]","(12530, 12530)",ABCD
10,"[15918, 17715]","(14202, 14202)",ABCD
11,[14876],"(12719, 12719)",ABCD
12,"[13876, 16914]","(11624, 11624)",ABCD
13,"[12255, 13861, 17313]","(11187, 11187)",ABCD
14,[15763],"(13183, 13183)",ABCD
15,[16884],"(14348, 14348)",ABCD
16,[13029],"(11157, 11157)",ABCD
17,[16208],"(13728, 13728)",ABCD
18,"[12999, 13951, 15200]","(11920, 11920)",ABCD
19,"[10858, 12786, 14179, 15753]","(9922, 9922)",ABCD
20,"[12763, 14803]","(11643, 11643)",ABCD
21,"[11705, 13814, 15708]","(10711, 10711)",ABCD
22,[16313],"(14112, 14112)",ABCD
23,"[13757, 15190]","(12763, 12763)",ABCD
24,"[14344, 15865, 17737]","(13308, 13308)",ABCD
25,"[12030, 13727, 15341]","(11173, 11173)",ABCD
26,"[12169, 12782, 15080]","(11090, 11090)",ABCD
27,[13734],"(11926, 11926)",ABCD
28,[10754],"(9163, 9163)",ABCD
29,"[13031, 15580, 16736]","(12015, 12015)",ABCD
30,[12072],"(9622, 9622)",ABCD
31,"[12535, 13413, 15407]","(11621, 11621)",ABCD
32,"[12000, 15413]","(9775, 9775)",ABCD
33,[16490],"(14465, 14465)",ABCD
34,[14613],"(12509, 12509)",ABCD
35,"[13713, 15242, 16807]","(12692, 12692)",ABCD
36,"[12246, 13304, 15219]","(11297, 11297)",ABCD
37,"[10468, 12881, 13643]","(9536, 9536)",ABCD
38,[16461],"(13985, 13985)",ABCD
39,"[11004, 13076, 14482]","(10088, 10088)",ABCD
40,[11424],"(9852, 9852)",ABCD
41,"[13847, 16387]","(12199, 12199)",ABCD
42,"[11589, 13582, 14949]","(10573, 10573)",ABCD
43,"[13955, 15289]","(12929, 12929)",ABCD
44,[16196],"(14228, 14228)",ABCD
