,preds,true,detector_name
0,[],"(60435, 60435)",ABCD
1,[62497],"(72235, 72235)",ABCD
2,"[65468, 80619]","(86069, 86069)",ABCD
3,[69470],"(71601, 71601)",ABCD
4,[92151],"(81983, 81983)",ABCD
5,[61156],"(74054, 74054)",ABCD
6,[],"(75155, 75155)",ABCD
7,"[52299, 69273, 73336]","(81098, 81098)",ABCD
8,[],"(87923, 87923)",ABCD
9,[],"(61597, 61597)",ABCD
10,[64179],"(71184, 71184)",ABCD
11,[],"(60881, 60881)",ABCD
12,"[63889, 78079]","(86725, 86725)",ABCD
13,[73735],"(82104, 82104)",ABCD
14,[57515],"(62733, 62733)",ABCD
15,[],"(71857, 71857)",ABCD
16,[],"(72767, 72767)",ABCD
17,[78299],"(64160, 64160)",ABCD
18,[],"(77792, 77792)",ABCD
19,[],"(69961, 69961)",ABCD
20,[],"(64160, 64160)",ABCD
21,[71846],"(79533, 79533)",ABCD
22,[],"(77408, 77408)",ABCD
23,[62929],"(76413, 76413)",ABCD
24,[68770],"(70499, 70499)",ABCD
25,[66164],"(62815, 62815)",ABCD
26,[],"(68972, 68972)",ABCD
27,[],"(72260, 72260)",ABCD
28,[61951],"(86913, 86913)",ABCD
29,[71412],"(62665, 62665)",ABCD
30,[93626],"(83185, 83185)",ABCD
31,"[59691, 69849]","(67625, 67625)",ABCD
32,[66812],"(70524, 70524)",ABCD
33,[],"(67839, 67839)",ABCD
34,"[68510, 77179]","(85282, 85282)",ABCD
35,[95089],"(79635, 79635)",ABCD
36,[],"(72729, 72729)",ABCD
37,"[54716, 74833]","(65196, 65196)",ABCD
38,[67284],"(74943, 74943)",ABCD
39,[79011],"(71233, 71233)",ABCD
40,[59236],"(60504, 60504)",ABCD
41,[],"(71316, 71316)",ABCD
42,[],"(88805, 88805)",ABCD
43,[61874],"(82454, 82454)",ABCD
44,[],"(88920, 88920)",ABCD
45,[],"(66399, 66399)",ABCD
46,[],"(73630, 73630)",ABCD
47,[71196],"(68185, 68185)",ABCD
48,[61365],"(67510, 67510)",ABCD
49,[76252],"(76437, 76437)",ABCD
50,[66643],"(60435, 60435)",ABCDx
51,[],"(72235, 72235)",ABCDx
52,[92974],"(86069, 86069)",ABCDx
53,[81323],"(71601, 71601)",ABCDx
54,[89136],"(81983, 81983)",ABCDx
55,[93092],"(74054, 74054)",ABCDx
56,[88370],"(75155, 75155)",ABCDx
57,[86461],"(81098, 81098)",ABCDx
58,[],"(87923, 87923)",ABCDx
59,[85481],"(61597, 61597)",ABCDx
60,[],"(71184, 71184)",ABCDx
61,[64911],"(60881, 60881)",ABCDx
62,[95432],"(86725, 86725)",ABCDx
63,[97789],"(82104, 82104)",ABCDx
64,[72676],"(62733, 62733)",ABCDx
65,[82665],"(71857, 71857)",ABCDx
66,[91463],"(72767, 72767)",ABCDx
67,[78887],"(64160, 64160)",ABCDx
68,[89656],"(77792, 77792)",ABCDx
69,[],"(69961, 69961)",ABCDx
70,[],"(64160, 64160)",ABCDx
71,[87727],"(79533, 79533)",ABCDx
72,[82754],"(77408, 77408)",ABCDx
73,[88578],"(76413, 76413)",ABCDx
74,[],"(70499, 70499)",ABCDx
75,[73887],"(62815, 62815)",ABCDx
76,[77192],"(68972, 68972)",ABCDx
77,[],"(72260, 72260)",ABCDx
78,[],"(86913, 86913)",ABCDx
79,[69300],"(62665, 62665)",ABCDx
80,[91171],"(83185, 83185)",ABCDx
81,[74890],"(67625, 67625)",ABCDx
82,[],"(70524, 70524)",ABCDx
83,[76430],"(67839, 67839)",ABCDx
84,[98538],"(85282, 85282)",ABCDx
85,[],"(79635, 79635)",ABCDx
86,[80434],"(72729, 72729)",ABCDx
87,[],"(65196, 65196)",ABCDx
88,[82789],"(74943, 74943)",ABCDx
89,[84947],"(71233, 71233)",ABCDx
90,[71101],"(60504, 60504)",ABCDx
91,[77636],"(71316, 71316)",ABCDx
92,[97984],"(88805, 88805)",ABCDx
93,[96430],"(82454, 82454)",ABCDx
94,[95043],"(88920, 88920)",ABCDx
95,[73804],"(66399, 66399)",ABCDx
96,[81776],"(73630, 73630)",ABCDx
97,[80323],"(68185, 68185)",ABCDx
98,[73580],"(67510, 67510)",ABCDx
99,[82749],"(76437, 76437)",ABCDx
100,[],"(60435, 60435)",ADWIN
101,"[60432, 60720, 87348]","(72235, 72235)",ADWIN
102,"[53520, 58672, 58960, 72688, 79344, 79408, 79440, 79504, 79536, 79856]","(86069, 86069)",ADWIN
103,"[65776, 65808, 66096, 66864, 67280]","(71601, 71601)",ADWIN
104,"[82097, 84093]","(81983, 81983)",ADWIN
105,[],"(74054, 74054)",ADWIN
106,"[53008, 54576]","(75155, 75155)",ADWIN
107,"[52144, 52208, 52624, 67120, 67152, 67248, 67728, 69424, 83547, 83702, 83823, 84005, 87374]","(81098, 81098)",ADWIN
108,[69552],"(87923, 87923)",ADWIN
109,"[68327, 89660]","(61597, 61597)",ADWIN
110,[],"(71184, 71184)",ADWIN
111,[],"(60881, 60881)",ADWIN
112,"[60112, 61968, 63408, 76080, 76112, 76144, 76208, 76336, 78864]","(86725, 86725)",ADWIN
113,"[68112, 73968, 74512, 76016]","(82104, 82104)",ADWIN
114,[],"(62733, 62733)",ADWIN
115,"[81299, 82061]","(71857, 71857)",ADWIN
116,[],"(72767, 72767)",ADWIN
117,"[64176, 64482, 70082]","(64160, 64160)",ADWIN
118,[],"(77792, 77792)",ADWIN
119,[],"(69961, 69961)",ADWIN
120,[],"(64160, 64160)",ADWIN
121,"[68080, 68272, 68368, 68432, 68464, 69456, 89585, 90830, 90937]","(79533, 79533)",ADWIN
122,[],"(77408, 77408)",ADWIN
123,"[60048, 62544, 67664]","(76413, 76413)",ADWIN
124,"[66320, 66352, 66384, 66832, 77828]","(70499, 70499)",ADWIN
125,"[56112, 56240, 56432, 61552, 61680, 68663]","(62815, 62815)",ADWIN
126,[],"(68972, 68972)",ADWIN
127,[],"(72260, 72260)",ADWIN
128,"[60208, 60368, 62128, 63408, 66416]","(86913, 86913)",ADWIN
129,[],"(62665, 62665)",ADWIN
130,"[69232, 69744, 84632, 84834, 85350, 86048, 86614]","(83185, 83185)",ADWIN
131,"[67961, 68626, 68960, 69722, 69961, 71361, 72630]","(67625, 67625)",ADWIN
132,"[58608, 59056]","(70524, 70524)",ADWIN
133,[],"(67839, 67839)",ADWIN
134,"[75664, 75696, 76784, 77552, 78160, 86769, 93381, 93993, 94918, 96452]","(85282, 85282)",ADWIN
135,"[60944, 74384, 74448, 74480]","(79635, 79635)",ADWIN
136,"[57552, 67888, 67984]","(72729, 72729)",ADWIN
137,"[53712, 54096, 64240, 69557]","(65196, 65196)",ADWIN
138,[88208],"(74943, 74943)",ADWIN
139,"[72939, 73257, 73840, 74130, 74405, 74616, 85537]","(71233, 71233)",ADWIN
140,"[58000, 58032, 58128]","(60504, 60504)",ADWIN
141,[89366],"(71316, 71316)",ADWIN
142,[],"(88805, 88805)",ADWIN
143,"[57776, 58128, 64144]","(82454, 82454)",ADWIN
144,[],"(88920, 88920)",ADWIN
145,[],"(66399, 66399)",ADWIN
146,"[68880, 68912, 69008, 69040]","(73630, 73630)",ADWIN
147,"[60880, 68876, 70012, 70933, 74623, 78751]","(68185, 68185)",ADWIN
148,"[60240, 61456]","(67510, 67510)",ADWIN
149,"[65776, 65808, 66864, 67120, 67152, 67184, 67504, 74160, 74192]","(76437, 76437)",ADWIN
150,"[53168, 57631, 64187, 76008, 81966]","(60435, 60435)",CUSUM
151,"[58767, 69017, 70873]","(72235, 72235)",CUSUM
152,"[52501, 58230, 70766, 78982, 90991]","(86069, 86069)",CUSUM
153,[65512],"(71601, 71601)",CUSUM
154,"[58056, 61991, 69191, 76580]","(81983, 81983)",CUSUM
155,[53147],"(74054, 74054)",CUSUM
