,preds,true,detector_name
0,"[27747, 55136]","(49794, 49794)",ABCD
1,"[39395, 57867, 71415]","(64903, 64903)",ABCD
2,"[32272, 61529]","(60069, 60069)",ABCD
3,[58019],"(59659, 59659)",ABCD
4,"[37392, 51139]","(57658, 57658)",ABCD
5,"[28593, 36156, 67506]","(55497, 55497)",ABCD
6,"[34621, 48983]","(45720, 45720)",ABCD
7,"[32499, 50809, 77225]","(51292, 51292)",ABCD
8,"[52106, 81724]","(62787, 62787)",ABCD
9,"[36786, 56464, 76494]","(44433, 44433)",ABCD
10,"[44701, 50332]","(64386, 64386)",ABCD
11,[52245],"(43968, 43968)",ABCD
12,"[41678, 56052, 74638]","(55266, 55266)",ABCD
13,"[33624, 58859, 76960]","(53601, 53601)",ABCD
14,"[36431, 55239, 70246]","(53309, 53309)",ABCD
15,"[35184, 68863]","(61293, 61293)",ABCD
16,"[38002, 57895, 71432]","(45678, 45678)",ABCD
17,"[39568, 50872, 72559]","(51458, 51458)",ABCD
18,"[27585, 57864, 63117, 68151]","(61486, 61486)",ABCD
19,"[25537, 64134, 81898]","(54456, 54456)",ABCD
20,"[36112, 50707, 81431]","(41721, 41721)",ABCD
21,"[39782, 61597, 66454]","(61977, 61977)",ABCD
22,"[39073, 54003, 72088]","(61217, 61217)",ABCD
23,"[38614, 67249]","(52357, 52357)",ABCD
24,"[41255, 51615, 67781]","(56647, 56647)",ABCD
25,"[27212, 43590, 53330, 72023]","(65311, 65311)",ABCD
26,"[35066, 51663, 55882, 67906, 78600]","(53044, 53044)",ABCD
27,"[35333, 53175, 59211, 65579]","(64839, 64839)",ABCD
28,"[36426, 59041, 70201]","(54260, 54260)",ABCD
29,"[38210, 53358, 62640, 76143]","(61941, 61941)",ABCD
30,"[35438, 54985, 60716, 76080]","(41601, 41601)",ABCD
31,"[48621, 50338, 57469, 61989]","(54960, 54960)",ABCD
32,"[39560, 54124, 63846, 80604]","(56829, 56829)",ABCD
33,"[38154, 54360, 67402]","(62058, 62058)",ABCD
34,"[33585, 49974, 59183, 69586]","(52598, 52598)",ABCD
35,"[52305, 55501, 70610]","(54069, 54069)",ABCD
36,"[37114, 71291]","(45633, 45633)",ABCD
37,"[39308, 50383, 55860]","(48787, 48787)",ABCD
38,"[39908, 56679]","(50243, 50243)",ABCD
39,"[38149, 55015, 64927, 78267]","(58443, 58443)",ABCD
40,"[52069, 63986]","(52716, 52716)",ABCD
41,"[37678, 51787, 59516, 76475]","(48147, 48147)",ABCD
42,"[34234, 47772, 58488]","(43870, 43870)",ABCD
43,"[22800, 32022, 49417, 56779, 72807]","(45855, 45855)",ABCD
44,"[32524, 55973, 60040, 68239]","(51930, 51930)",ABCD
45,[56992],"(62479, 62479)",ABCD
46,"[31363, 48822, 53321]","(51710, 51710)",ABCD
47,"[35209, 59201]","(51502, 51502)",ABCD
48,"[35447, 59696]","(61731, 61731)",ABCD
49,"[38990, 55499, 72850]","(42251, 42251)",ABCD
50,[],"(49794, 49794)",ABCDx
51,[],"(64903, 64903)",ABCDx
