,preds,true,detector_name
0,[],"(6168, 6168)",ABCD
1,[],"(4474, 4474)",ABCD
2,[],"(6394, 6394)",ABCD
3,[],"(4474, 4474)",ABCD
4,[7232],"(4814, 4814)",ABCD
5,[7505],"(5932, 5932)",ABCD
6,[],"(6801, 6801)",ABCD
7,[],"(6087, 6087)",ABCD
8,[8496],"(6661, 6661)",ABCD
9,[],"(5316, 5316)",ABCD
10,[],"(6044, 6044)",ABCD
11,[],"(6795, 6795)",ABCD
12,[7514],"(4366, 4366)",ABCD
13,[7298],"(5488, 5488)",ABCD
14,[],"(4833, 4833)",ABCD
15,[],"(6505, 6505)",ABCD
16,[7996],"(5869, 5869)",ABCD
17,[6838],"(5285, 5285)",ABCD
18,[],"(6495, 6495)",ABCD
19,[],"(6573, 6573)",ABCD
20,[7635],"(5957, 5957)",ABCD
21,[],"(6636, 6636)",ABCD
22,[8396],"(4637, 4637)",ABCD
23,[7325],"(5040, 5040)",ABCD
24,[],"(4577, 4577)",ABCD
25,[8464],"(6461, 6461)",ABCD
26,[6828],"(5114, 5114)",ABCD
27,[],"(6632, 6632)",ABCD
28,[7753],"(4943, 4943)",ABCD
29,[8489],"(6686, 6686)",ABCD
30,[],"(6790, 6790)",ABCD
31,[6502],"(4743, 4743)",ABCD
32,[],"(4809, 4809)",ABCD
33,[],"(6089, 6089)",ABCD
34,[],"(4963, 4963)",ABCD
35,[],"(4374, 4374)",ABCD
36,[],"(4866, 4866)",ABCD
37,[7052],"(4369, 4369)",ABCD
38,[],"(6048, 6048)",ABCD
39,[],"(4656, 4656)",ABCD
40,[6812],"(5363, 5363)",ABCD
41,[],"(6822, 6822)",ABCD
42,[8183],"(6690, 6690)",ABCD
43,[7006],"(5510, 5510)",ABCD
44,[],"(4624, 4624)",ABCD
45,[6836],"(4892, 4892)",ABCD
46,[7349],"(5922, 5922)",ABCD
47,[],"(4381, 4381)",ABCD
48,[],"(5587, 5587)",ABCD
49,[7136],"(5110, 5110)",ABCD
50,[],"(6168, 6168)",ABCDx
51,[],"(4474, 4474)",ABCDx
52,[],"(6394, 6394)",ABCDx
53,[],"(4474, 4474)",ABCDx
54,[],"(4814, 4814)",ABCDx
55,[],"(5932, 5932)",ABCDx
56,[],"(6801, 6801)",ABCDx
57,[],"(6087, 6087)",ABCDx
58,[],"(6661, 6661)",ABCDx
59,[],"(5316, 5316)",ABCDx
60,[],"(6044, 6044)",ABCDx
61,[],"(6795, 6795)",ABCDx
62,[],"(4366, 4366)",ABCDx
63,[],"(5488, 5488)",ABCDx
64,[],"(4833, 4833)",ABCDx
65,[],"(6505, 6505)",ABCDx
66,[],"(5869, 5869)",ABCDx
67,[],"(5285, 5285)",ABCDx
68,[],"(6495, 6495)",ABCDx
69,[],"(6573, 6573)",ABCDx
70,[],"(5957, 5957)",ABCDx
71,[],"(6636, 6636)",ABCDx
72,[],"(4637, 4637)",ABCDx
73,[],"(5040, 5040)",ABCDx
74,[],"(4577, 4577)",ABCDx
75,[],"(6461, 6461)",ABCDx
76,[],"(5114, 5114)",ABCDx
77,[],"(6632, 6632)",ABCDx
78,[],"(4943, 4943)",ABCDx
79,[],"(6686, 6686)",ABCDx
80,[],"(6790, 6790)",ABCDx
81,[],"(4743, 4743)",ABCDx
82,[],"(4809, 4809)",ABCDx
83,[],"(6089, 6089)",ABCDx
84,[],"(4963, 4963)",ABCDx
85,[],"(4374, 4374)",ABCDx
86,[],"(4866, 4866)",ABCDx
87,[],"(4369, 4369)",ABCDx
88,[],"(6048, 6048)",ABCDx
89,[],"(4656, 4656)",ABCDx
90,[],"(5363, 5363)",ABCDx
91,[],"(6822, 6822)",ABCDx
92,[],"(6690, 6690)",ABCDx
93,[],"(5510, 5510)",ABCDx
94,[],"(4624, 4624)",ABCDx
95,[],"(4892, 4892)",ABCDx
96,[],"(5922, 5922)",ABCDx
97,[],"(4381, 4381)",ABCDx
98,[],"(5587, 5587)",ABCDx
99,[],"(5110, 5110)",ABCDx
100,"[7170, 7407, 7760, 8044]","(6168, 6168)",ADWIN
101,"[5194, 5263, 5375, 5829]","(4474, 4474)",ADWIN
102,[],"(6394, 6394)",ADWIN
103,"[5532, 5592, 5805, 5916, 6268]","(4474, 4474)",ADWIN
104,[],"(4814, 4814)",ADWIN
105,[],"(5932, 5932)",ADWIN
106,[],"(6801, 6801)",ADWIN
107,[],"(6087, 6087)",ADWIN
108,"[7518, 7572, 7713, 7926]","(6661, 6661)",ADWIN
109,[],"(5316, 5316)",ADWIN
110,[],"(6044, 6044)",ADWIN
111,"[7382, 7439, 7504, 7558, 7689, 7948]","(6795, 6795)",ADWIN
112,[],"(4366, 4366)",ADWIN
113,"[6446, 6800, 7340, 8144]","(5488, 5488)",ADWIN
114,[],"(4833, 4833)",ADWIN
115,"[7882, 8117, 8237, 8497]","(6505, 6505)",ADWIN
116,"[7222, 7435, 7577, 8252]","(5869, 5869)",ADWIN
117,[],"(5285, 5285)",ADWIN
118,"[7441, 7496, 7760, 8142]","(6495, 6495)",ADWIN
119,[],"(6573, 6573)",ADWIN
120,"[6884, 6948, 7011, 7144, 7395, 7811]","(5957, 5957)",ADWIN
121,[],"(6636, 6636)",ADWIN
122,[],"(4637, 4637)",ADWIN
123,[],"(5040, 5040)",ADWIN
124,[],"(4577, 4577)",ADWIN
125,"[7134, 7203, 7515, 7637, 8336]","(6461, 6461)",ADWIN
126,[],"(5114, 5114)",ADWIN
127,"[7229, 7294, 7361, 7501]","(6632, 6632)",ADWIN
128,[],"(4943, 4943)",ADWIN
129,"[7999, 8387]","(6686, 6686)",ADWIN
130,[],"(6790, 6790)",ADWIN
131,"[5726, 5796, 6142, 6269, 6525, 7338]","(4743, 4743)",ADWIN
132,[],"(4809, 4809)",ADWIN
133,[],"(6089, 6089)",ADWIN
134,[],"(4963, 4963)",ADWIN
135,[],"(4374, 4374)",ADWIN
136,[],"(4866, 4866)",ADWIN
137,[],"(4369, 4369)",ADWIN
138,[],"(6048, 6048)",ADWIN
139,"[5473, 5605, 5719, 5856, 8409]","(4656, 4656)",ADWIN
140,[],"(5363, 5363)",ADWIN
141,[],"(6822, 6822)",ADWIN
142,[],"(6690, 6690)",ADWIN
143,[],"(5510, 5510)",ADWIN
144,"[5520, 5589, 5644, 5703, 6339, 7364]","(4624, 4624)",ADWIN
145,"[5786, 6963]","(4892, 4892)",ADWIN
146,"[6920, 7105]","(5922, 5922)",ADWIN
147,[],"(4381, 4381)",ADWIN
148,[],"(5587, 5587)",ADWIN
149,"[5986, 6055, 6107, 6254]","(5110, 5110)",ADWIN
150,[8045],"(6168, 6168)",CUSUM
151,[],"(4474, 4474)",CUSUM
152,[7746],"(6394, 6394)",CUSUM
153,[6416],"(4474, 4474)",CUSUM
154,[7541],"(4814, 4814)",CUSUM
155,[7632],"(5932, 5932)",CUSUM
156,[],"(6801, 6801)",CUSUM
157,[],"(6087, 6087)",CUSUM
158,[],"(6661, 6661)",CUSUM
159,[7265],"(5316, 5316)",CUSUM
160,[8301],"(6044, 6044)",CUSUM
161,[7853],"(6795, 6795)",CUSUM
162,[],"(4366, 4366)",CUSUM
163,[7618],"(5488, 5488)",CUSUM
164,[],"(4833, 4833)",CUSUM
165,[8132],"(6505, 6505)",CUSUM
166,[],"(5869, 5869)",CUSUM
167,[7544],"(5285, 5285)",CUSUM
168,[],"(6495, 6495)",CUSUM
169,[],"(6573, 6573)",CUSUM
170,[],"(5957, 5957)",CUSUM
171,[],"(6636, 6636)",CUSUM
172,[7100],"(4637, 4637)",CUSUM
173,[7015],"(5040, 5040)",CUSUM
174,[],"(4577, 4577)",CUSUM
175,[8134],"(6461, 6461)",CUSUM
176,[6898],"(5114, 5114)",CUSUM
177,[7498],"(6632, 6632)",CUSUM
178,[6953],"(4943, 4943)",CUSUM
179,[],"(6686, 6686)",CUSUM
180,[],"(6790, 6790)",CUSUM
181,[6846],"(4743, 4743)",CUSUM
182,[],"(4809, 4809)",CUSUM
183,[7893],"(6089, 6089)",CUSUM
184,[6844],"(4963, 4963)",CUSUM
185,[],"(4374, 4374)",CUSUM
186,[],"(4866, 4866)",CUSUM
187,[],"(4369, 4369)",CUSUM
188,[7497],"(6048, 6048)",CUSUM
189,[],"(4656, 4656)",CUSUM
190,[],"(5363, 5363)",CUSUM
191,[],"(6822, 6822)",CUSUM
192,[],"(6690, 6690)",CUSUM
193,[7137],"(5510, 5510)",CUSUM
194,[],"(4624, 4624)",CUSUM
195,[5956],"(4892, 4892)",CUSUM
196,[7414],"(5922, 5922)",CUSUM
197,[],"(4381, 4381)",CUSUM
198,[],"(5587, 5587)",CUSUM
199,[],"(5110, 5110)",CUSUM
200,"[2257, 2454, 2668, 3370, 3837, 4189, 4322, 4579, 4790, 5348, 5643, 5910, 6036, 6164, 6525, 6724, 7703, 8173]","(6168, 6168)",DDM
201,"[3881, 4004, 4656, 5160, 7111, 7394, 7961]","(4474, 4474)",DDM
202,"[4140, 4323, 4466, 5042, 5165, 5331, 5760, 6021, 6543, 6762, 7570]","(6394, 6394)",DDM
203,"[2293, 2590, 2744, 3611, 3754, 4290, 4463, 4639, 4932, 5188, 5571]","(4474, 4474)",DDM
204,"[2281, 2653, 2891, 4257, 4734, 5042, 5264, 6042, 6496, 7762, 8229, 8559]","(4814, 4814)",DDM
205,"[2319, 3700, 3852, 4055, 4172, 4303, 4444, 4599, 6472, 7630, 8539]","(5932, 5932)",DDM
206,"[2477, 2818, 3452, 3813, 4001, 4502, 5448, 5577, 5816, 6854, 7063, 8043]","(6801, 6801)",DDM
207,"[2471, 2763, 3065, 3510, 4030, 4442, 4630, 4817, 5225, 5918, 6111, 6316, 6582, 7476, 7977]","(6087, 6087)",DDM
208,"[2388, 3356, 3975, 4251, 4432, 4584, 4794, 5452, 7062, 7473]","(6661, 6661)",DDM
209,"[2385, 2903, 3024, 3538, 5729]","(5316, 5316)",DDM
210,"[2262, 2445, 2914, 3180, 3361, 3589, 3798, 3969, 5096, 5299, 5509, 5986, 6210, 6484, 7111, 8488]","(6044, 6044)",DDM
211,"[2301, 2759, 2947, 3152, 4787, 5345, 6376, 6832, 7085, 7467]","(6795, 6795)",DDM
212,"[2419, 3596]","(4366, 4366)",DDM
213,"[2317, 2782, 2974, 3127, 3678, 5593, 5770, 7621, 7830, 8442]","(5488, 5488)",DDM
214,"[2326, 2636, 3170, 3326]","(4833, 4833)",DDM
215,"[2444, 3215, 3463, 3608, 3778, 4289, 5500, 5652, 6267, 7591, 8060]","(6505, 6505)",DDM
216,"[2578, 3844, 4624, 4751, 4866, 7397]","(5869, 5869)",DDM
217,"[2452, 2605, 2768, 2944, 4340, 4507, 4857, 5005, 5129, 5750, 6767]","(5285, 5285)",DDM
218,"[2462, 2666, 3304, 4360, 6635, 7730, 8209]","(6495, 6495)",DDM
219,"[2397, 2671, 3116, 3923, 4056, 6475, 6658, 8156]","(6573, 6573)",DDM
220,"[4206, 4455, 4690, 5043, 5273, 5514, 5641, 6403, 7189, 7498, 7743, 8091]","(5957, 5957)",DDM
221,"[2977, 3533, 3709, 4683, 4988, 5447, 7101]","(6636, 6636)",DDM
222,"[2294, 2443]","(4637, 4637)",DDM
223,"[2315, 2582, 2781, 3477, 3737, 5801, 6171, 6461, 6859, 7347, 7645, 8010]","(5040, 5040)",DDM
224,"[2480, 2629, 2745, 2983, 3105, 3238, 3602, 4155, 4299, 4753, 5010, 7409, 7986]","(4577, 4577)",DDM
225,"[2263, 4116, 4370, 4667, 5178, 5879, 6081, 6291, 7586, 7929, 8255, 8545]","(6461, 6461)",DDM
226,"[2417, 4525, 4651, 4873, 5076]","(5114, 5114)",DDM
227,"[2515, 2704, 3120, 3452, 4062, 4222, 4384, 4504, 4732, 4865, 6248, 6426, 6813]","(6632, 6632)",DDM
228,"[2883, 3043, 3194, 3550, 4027, 4177, 4398, 4662, 5264, 5621]","(4943, 4943)",DDM
229,"[2730, 3116, 3422, 3550, 3819, 4002, 4581, 4717, 5134, 5839, 6493, 6617, 6766, 6988, 7371]","(6686, 6686)",DDM
230,"[2285, 2509, 2664, 2819, 3152, 3476, 4189, 5077, 5245, 5378, 5603, 5729, 5916, 6982, 7176, 7497]","(6790, 6790)",DDM
231,"[2311, 2579, 3217, 3389, 3515, 3945, 4168, 4417, 5302, 6069, 6817, 7159]","(4743, 4743)",DDM
232,"[3728, 3866, 4017, 4494, 4637, 6942, 8464]","(4809, 4809)",DDM
233,"[2363, 2868, 3095, 3361, 3523, 3758, 4317, 6492, 6971, 7492]","(6089, 6089)",DDM
234,"[2679, 3489, 4371, 4493, 4633, 4751, 5059, 5625, 6406]","(4963, 4963)",DDM
235,"[2790, 2917, 3084, 3454, 3610, 3969, 4170, 4559, 4768, 5206, 5893, 6830, 7897, 8235]","(4374, 4374)",DDM
236,"[2283, 2462, 2935, 3056, 4195, 4791, 5264, 5840, 6430, 8390]","(4866, 4866)",DDM
237,"[2505, 2740, 4852, 5982, 6777]","(4369, 4369)",DDM
238,"[2282, 2728, 2916, 3100, 3220, 3760, 4428, 4673, 4806, 5004, 5170, 6503, 6795]","(6048, 6048)",DDM
239,"[2331, 2571, 3409]","(4656, 4656)",DDM
