,preds,true,detector_name
0,"[28216, 34954]","(24577, 24577)",ABCD
1,"[29023, 33388]","(26157, 26157)",ABCD
2,"[30286, 31005, 32370, 42196]","(29798, 29798)",ABCD
3,"[29326, 33501, 39845]","(26117, 26117)",ABCD
4,"[33439, 35656, 43286]","(30538, 30538)",ABCD
5,[36034],"(32588, 32588)",ABCD
6,"[25505, 34027]","(23470, 23470)",ABCD
7,"[36011, 41534, 44645]","(35285, 35285)",ABCD
8,"[29021, 30128, 32021, 33691, 36024]","(28638, 28638)",ABCD
9,"[25728, 32861, 43709]","(22910, 22910)",ABCD
10,"[30425, 34401, 43023]","(25080, 25080)",ABCD
11,"[28454, 30559, 34326, 36758, 40576]","(27882, 27882)",ABCD
12,"[38104, 41436]","(30962, 30962)",ABCD
13,"[28175, 30263, 31077, 32600, 34850, 41668]","(27792, 27792)",ABCD
14,"[29326, 30566, 32777, 37447, 39726]","(29170, 29170)",ABCD
15,"[27553, 31336, 34369, 42154]","(22911, 22911)",ABCD
16,"[26636, 29589, 30505, 32231, 34804, 40408]","(26192, 26192)",ABCD
17,"[26144, 27957, 30306, 35687]","(25704, 25704)",ABCD
18,"[26263, 26847, 28097, 34574, 40214, 44405]","(25874, 25874)",ABCD
19,"[29818, 32825, 36639, 41776]","(29288, 29288)",ABCD
20,"[25435, 27831, 32706, 37353, 44680]","(24815, 24815)",ABCD
21,"[23576, 25284, 28382, 32430, 36077]","(23097, 23097)",ABCD
22,"[36050, 41015]","(30556, 30556)",ABCD
23,"[41519, 43496]","(34788, 34788)",ABCD
24,"[32977, 33458, 38905, 43512]","(32441, 32441)",ABCD
25,"[34410, 36202, 39223, 44208]","(33769, 33769)",ABCD
26,"[39087, 43245]","(35137, 35137)",ABCD
27,"[32341, 35758, 39916]","(31803, 31803)",ABCD
28,"[25931, 28387, 30883, 39372]","(25448, 25448)",ABCD
29,[41993],"(35741, 35741)",ABCD
30,"[27327, 33373]","(23162, 23162)",ABCD
31,"[31890, 34150, 36889, 40386]","(31328, 31328)",ABCD
32,"[31246, 34925, 37170]","(26090, 26090)",ABCD
33,[39824],"(35745, 35745)",ABCD
34,"[30175, 31764, 34195, 36263, 43841]","(29689, 29689)",ABCD
35,"[29943, 33327]","(28206, 28206)",ABCD
36,"[29043, 35257]","(24689, 24689)",ABCD
37,"[40094, 43503]","(34282, 34282)",ABCD
38,[40322],"(35297, 35297)",ABCD
39,"[28079, 31407, 40957]","(25801, 25801)",ABCD
40,"[34005, 35726, 37401, 40987]","(33511, 33511)",ABCD
41,"[25514, 26635, 37884]","(23519, 23519)",ABCD
42,"[38152, 41828]","(33914, 33914)",ABCD
43,"[32984, 37387, 43095]","(29304, 29304)",ABCD
44,"[27622, 35117]","(24324, 24324)",ABCD
45,"[25441, 37089, 43885]","(23264, 23264)",ABCD
46,"[36830, 40829]","(32861, 32861)",ABCD
47,"[28001, 37506]","(25171, 25171)",ABCD
48,"[25324, 28032, 29968, 33567, 36247, 42668]","(24894, 24894)",ABCD
49,"[33683, 34700, 37087, 40938, 45282]","(33231, 33231)",ABCD
50,[],"(24577, 24577)",ABCDx
51,[],"(26157, 26157)",ABCDx
52,[],"(29798, 29798)",ABCDx
53,[],"(26117, 26117)",ABCDx
54,[],"(30538, 30538)",ABCDx
55,[],"(32588, 32588)",ABCDx
56,[],"(23470, 23470)",ABCDx
57,[],"(35285, 35285)",ABCDx
58,[],"(28638, 28638)",ABCDx
59,[],"(22910, 22910)",ABCDx
60,[],"(25080, 25080)",ABCDx
61,[],"(27882, 27882)",ABCDx
62,[],"(30962, 30962)",ABCDx
63,[],"(27792, 27792)",ABCDx
64,[],"(29170, 29170)",ABCDx
65,[],"(22911, 22911)",ABCDx
66,[],"(26192, 26192)",ABCDx
67,[],"(25704, 25704)",ABCDx
68,[],"(25874, 25874)",ABCDx
69,[],"(29288, 29288)",ABCDx
70,[],"(24815, 24815)",ABCDx
71,[],"(23097, 23097)",ABCDx
72,[],"(30556, 30556)",ABCDx
73,[],"(34788, 34788)",ABCDx
74,[],"(32441, 32441)",ABCDx
75,[],"(33769, 33769)",ABCDx
76,[],"(35137, 35137)",ABCDx
77,[],"(31803, 31803)",ABCDx
78,[],"(25448, 25448)",ABCDx
79,[],"(35741, 35741)",ABCDx
80,[],"(23162, 23162)",ABCDx
81,[],"(31328, 31328)",ABCDx
82,[],"(26090, 26090)",ABCDx
83,[],"(35745, 35745)",ABCDx
84,[],"(29689, 29689)",ABCDx
85,[],"(28206, 28206)",ABCDx
86,[],"(24689, 24689)",ABCDx
87,[],"(34282, 34282)",ABCDx
88,[],"(35297, 35297)",ABCDx
89,[],"(25801, 25801)",ABCDx
90,[],"(33511, 33511)",ABCDx
91,[],"(23519, 23519)",ABCDx
92,[],"(33914, 33914)",ABCDx
