,preds,true,detector_name
0,[],"(60435, 60435)",ABCD
1,[64834],"(82962, 82962)",ABCD
2,[],"(70680, 70680)",ABCD
3,"[52417, 55760, 64369, 76486, 95830]","(84703, 84703)",ABCD
4,"[60082, 73699, 75903]","(80657, 80657)",ABCD
5,[99714],"(87795, 87795)",ABCD
6,"[55180, 64850]","(65379, 65379)",ABCD
7,[80577],"(74632, 74632)",ABCD
8,"[53039, 55063, 68276, 81978]","(86795, 86795)",ABCD
9,"[59989, 73676]","(67303, 67303)",ABCD
10,"[52033, 75766]","(80419, 80419)",ABCD
11,"[59291, 68473]","(73284, 73284)",ABCD
12,"[53899, 58697, 77371]","(83851, 83851)",ABCD
13,[64524],"(61270, 61270)",ABCD
14,"[53749, 63755]","(61609, 61609)",ABCD
15,"[60132, 76146, 78480, 82496]","(80462, 80462)",ABCD
16,[66400],"(88806, 88806)",ABCD
17,"[62769, 87926]","(89106, 89106)",ABCD
18,[81896],"(78300, 78300)",ABCD
19,[60456],"(69890, 69890)",ABCD
20,[],"(63759, 63759)",ABCD
21,[63106],"(67230, 67230)",ABCD
22,[69080],"(79438, 79438)",ABCD
23,"[59550, 71347]","(72980, 72980)",ABCD
24,[55277],"(66835, 66835)",ABCD
25,"[55920, 69855]","(64898, 64898)",ABCD
26,[78223],"(79461, 79461)",ABCD
27,"[52687, 55490, 68719]","(65851, 65851)",ABCD
28,[65037],"(76287, 76287)",ABCD
29,"[64326, 75271]","(72613, 72613)",ABCD
30,[65210],"(65343, 65343)",ABCD
31,[],"(82974, 82974)",ABCD
32,"[57619, 65228, 90807]","(80111, 80111)",ABCD
33,[86793],"(74694, 74694)",ABCD
34,"[69093, 72494]","(86743, 86743)",ABCD
35,[65138],"(71224, 71224)",ABCD
36,"[61207, 73975, 79834, 89747]","(87053, 87053)",ABCD
37,[],"(83851, 83851)",ABCD
38,"[66062, 72640]","(68654, 68654)",ABCD
39,[55387],"(80398, 80398)",ABCD
40,"[58559, 61343, 70786]","(79310, 79310)",ABCD
41,[],"(63594, 63594)",ABCD
42,[76586],"(67190, 67190)",ABCD
43,[59992],"(83314, 83314)",ABCD
44,[],"(64775, 64775)",ABCD
45,"[58235, 62672]","(66913, 66913)",ABCD
46,[],"(60363, 60363)",ABCD
47,"[59257, 72526]","(86793, 86793)",ABCD
48,"[56640, 60959]","(89685, 89685)",ABCD
49,[71921],"(80434, 80434)",ABCD
50,[],"(60435, 60435)",ABCDx
51,[],"(82962, 82962)",ABCDx
52,[],"(70680, 70680)",ABCDx
53,[],"(84703, 84703)",ABCDx
54,[],"(80657, 80657)",ABCDx
55,[],"(87795, 87795)",ABCDx
56,[],"(65379, 65379)",ABCDx
57,[],"(74632, 74632)",ABCDx
58,[],"(86795, 86795)",ABCDx
59,[],"(67303, 67303)",ABCDx
60,[96826],"(80419, 80419)",ABCDx
61,[98177],"(73284, 73284)",ABCDx
62,[],"(83851, 83851)",ABCDx
63,[],"(61270, 61270)",ABCDx
64,[],"(61609, 61609)",ABCDx
65,[],"(80462, 80462)",ABCDx
66,[],"(88806, 88806)",ABCDx
67,[],"(89106, 89106)",ABCDx
68,[],"(78300, 78300)",ABCDx
69,[82655],"(69890, 69890)",ABCDx
70,[],"(63759, 63759)",ABCDx
71,[],"(67230, 67230)",ABCDx
72,[],"(79438, 79438)",ABCDx
73,[],"(72980, 72980)",ABCDx
74,[],"(66835, 66835)",ABCDx
75,[],"(64898, 64898)",ABCDx
76,[],"(79461, 79461)",ABCDx
77,[84237],"(65851, 65851)",ABCDx
78,[],"(76287, 76287)",ABCDx
79,[],"(72613, 72613)",ABCDx
80,[],"(65343, 65343)",ABCDx
81,[],"(82974, 82974)",ABCDx
82,[],"(80111, 80111)",ABCDx
83,[],"(74694, 74694)",ABCDx
84,[],"(86743, 86743)",ABCDx
85,[],"(71224, 71224)",ABCDx
86,[],"(87053, 87053)",ABCDx
87,[],"(83851, 83851)",ABCDx
88,[],"(68654, 68654)",ABCDx
89,[],"(80398, 80398)",ABCDx
90,[],"(79310, 79310)",ABCDx
91,[],"(63594, 63594)",ABCDx
92,[],"(67190, 67190)",ABCDx
93,[],"(83314, 83314)",ABCDx
94,[77659],"(64775, 64775)",ABCDx
95,[],"(66913, 66913)",ABCDx
96,[],"(60363, 60363)",ABCDx
97,[],"(86793, 86793)",ABCDx
98,[],"(89685, 89685)",ABCDx
99,[],"(80434, 80434)",ABCDx
100,[],"(60435, 60435)",ADWIN
101,"[61392, 61552, 77360]","(82962, 82962)",ADWIN
102,[],"(70680, 70680)",ADWIN
103,"[52368, 52400, 52912, 64112, 64560, 64784, 75120, 75184, 75664]","(84703, 84703)",ADWIN
104,"[58832, 58928, 59376, 68080, 75888, 75920]","(80657, 80657)",ADWIN
105,[],"(87795, 87795)",ADWIN
106,"[62544, 62640]","(65379, 65379)",ADWIN
107,"[73904, 74576, 76198, 78174, 87192]","(74632, 74632)",ADWIN
108,"[52432, 52496, 63632, 63760, 63856, 63888, 63920, 63952, 81808, 81840, 83984, 86544, 87032, 87992, 92030]","(86795, 86795)",ADWIN
109,"[58864, 58896, 59056, 59600, 70226, 70574, 70626, 75572]","(67303, 67303)",ADWIN
110,"[51824, 52048]","(80419, 80419)",ADWIN
111,"[58960, 59568]","(73284, 73284)",ADWIN
112,"[58352, 74288, 76016]","(83851, 83851)",ADWIN
113,"[62707, 62827, 63588, 64022, 66667]","(61270, 61270)",ADWIN
114,"[53328, 53360, 53392, 53456, 53488]","(61609, 61609)",ADWIN
115,"[53744, 53776, 74992, 75088, 75408, 75920, 77648]","(80462, 80462)",ADWIN
116,"[60624, 67312, 75088, 76080, 98331]","(88806, 88806)",ADWIN
117,"[61808, 61904, 61936, 62160, 78384, 78480, 78640, 84560]","(89106, 89106)",ADWIN
118,"[60912, 79969, 80086, 80128, 80767, 80928, 84992]","(78300, 78300)",ADWIN
119,"[59024, 59312, 59952, 60560, 64720]","(69890, 69890)",ADWIN
120,[],"(63759, 63759)",ADWIN
121,"[58672, 64272]","(67230, 67230)",ADWIN
122,"[67536, 67600, 67696, 68368]","(79438, 79438)",ADWIN
123,"[62448, 62640]","(72980, 72980)",ADWIN
124,"[89042, 99040]","(66835, 66835)",ADWIN
125,"[54768, 54800, 55280, 68289, 68451, 68483]","(64898, 64898)",ADWIN
126,"[62640, 64880, 84822, 92682]","(79461, 79461)",ADWIN
127,"[54864, 54992, 67501, 67630, 67672, 68015, 68105, 68461, 68756, 69890, 72967]","(65851, 65851)",ADWIN
128,"[62576, 62672, 63024, 65296]","(76287, 76287)",ADWIN
129,"[63472, 63504, 63632, 63984, 64016, 74206, 74663, 74762]","(72613, 72613)",ADWIN
130,[68616],"(65343, 65343)",ADWIN
131,[],"(82974, 82974)",ADWIN
132,"[63952, 64080, 64432, 64560, 68144, 71440, 71536]","(80111, 80111)",ADWIN
133,"[74896, 75378]","(74694, 74694)",ADWIN
134,"[63856, 72528]","(86743, 86743)",ADWIN
135,"[63024, 63536]","(71224, 71224)",ADWIN
136,"[73552, 73584, 73648, 73680, 73712, 74448, 88761, 88805, 88895, 89124, 89214, 89908, 90218, 93461]","(87053, 87053)",ADWIN
137,"[70064, 70288, 80400, 81936]","(83851, 83851)",ADWIN
138,[64176],"(68654, 68654)",ADWIN
139,"[54256, 55984]","(80398, 80398)",ADWIN
140,"[57264, 57392, 57456, 69104, 70000, 71856, 73040, 84652, 89138]","(79310, 79310)",ADWIN
141,[],"(63594, 63594)",ADWIN
