,preds,true,detector_name
0,"[27747, 59810, 74397]","(49794, 49794)",ABCD
1,"[43651, 55044, 70194]","(46457, 46457)",ABCD
2,"[33004, 58724]","(65488, 65488)",ABCD
3,"[46213, 53791, 68781]","(58109, 58109)",ABCD
4,[51824],"(61108, 61108)",ABCD
5,"[32636, 56134]","(63965, 63965)",ABCD
6,"[28626, 33990, 46851]","(57066, 57066)",ABCD
7,"[41480, 54312]","(41704, 41704)",ABCD
8,"[35940, 58683]","(55494, 55494)",ABCD
9,"[33926, 45337, 73528]","(64470, 64470)",ABCD
10,"[49996, 56075]","(57369, 57369)",ABCD
11,"[46108, 51447]","(49820, 49820)",ABCD
12,"[30451, 45336]","(49512, 49512)",ABCD
13,"[39971, 58508]","(45188, 45188)",ABCD
14,"[35761, 60899, 71895]","(54137, 54137)",ABCD
15,"[44261, 58407]","(56084, 56084)",ABCD
16,"[33373, 55898, 67432, 77685]","(55227, 55227)",ABCD
17,"[32664, 52719, 57203]","(46741, 46741)",ABCD
18,"[39321, 54277, 64485]","(47680, 47680)",ABCD
19,"[36442, 59627, 69729]","(58022, 58022)",ABCD
20,"[35206, 56066, 64209]","(41724, 41724)",ABCD
21,"[36050, 55746, 76922]","(50132, 50132)",ABCD
22,"[34249, 51657, 71277]","(43325, 43325)",ABCD
23,"[58430, 74675]","(52747, 52747)",ABCD
24,"[58364, 69142]","(41730, 41730)",ABCD
25,"[34133, 53288, 75264]","(53622, 53622)",ABCD
26,"[32512, 35382, 51691, 78755]","(65485, 65485)",ABCD
27,"[32159, 64915]","(44578, 44578)",ABCD
28,"[33769, 57393]","(51701, 51701)",ABCD
29,[52035],"(60005, 60005)",ABCD
30,"[25546, 38882, 49246, 56809, 75096]","(50105, 50105)",ABCD
31,"[23461, 33235, 53017, 74210]","(62998, 62998)",ABCD
32,"[33604, 35950, 55895, 74210]","(59260, 59260)",ABCD
33,"[37701, 55299, 75642]","(64035, 64035)",ABCD
34,"[35847, 59889]","(48697, 48697)",ABCD
35,"[34590, 57465, 65413, 72447]","(64591, 64591)",ABCD
36,[53620],"(60134, 60134)",ABCD
37,"[27926, 55028]","(59812, 59812)",ABCD
38,[53171],"(55904, 55904)",ABCD
39,"[35357, 59857]","(44074, 44074)",ABCD
40,"[32093, 39771, 54737, 73629]","(45067, 45067)",ABCD
41,"[46566, 57872, 79632]","(54415, 54415)",ABCD
42,"[40328, 59761]","(54532, 54532)",ABCD
43,"[40363, 56588]","(46959, 46959)",ABCD
44,"[40009, 59938]","(62102, 62102)",ABCD
45,"[29404, 35146, 55803]","(54936, 54936)",ABCD
46,"[31847, 61933]","(55965, 55965)",ABCD
47,"[42071, 51434, 74507]","(55293, 55293)",ABCD
48,"[32773, 56541, 68881]","(43876, 43876)",ABCD
49,"[34111, 45670]","(64273, 64273)",ABCD
50,[],"(49794, 49794)",ABCDx
51,[],"(46457, 46457)",ABCDx
52,[],"(65488, 65488)",ABCDx
53,[],"(58109, 58109)",ABCDx
54,[],"(61108, 61108)",ABCDx
55,[],"(63965, 63965)",ABCDx
56,[],"(57066, 57066)",ABCDx
57,[],"(41704, 41704)",ABCDx
58,[],"(55494, 55494)",ABCDx
59,[],"(64470, 64470)",ABCDx
60,[],"(57369, 57369)",ABCDx
61,[],"(49820, 49820)",ABCDx
62,[],"(49512, 49512)",ABCDx
63,[],"(45188, 45188)",ABCDx
64,[],"(54137, 54137)",ABCDx
65,[],"(56084, 56084)",ABCDx
66,[],"(55227, 55227)",ABCDx
67,[],"(46741, 46741)",ABCDx
68,[],"(47680, 47680)",ABCDx
69,[],"(58022, 58022)",ABCDx
70,[],"(41724, 41724)",ABCDx
71,[],"(50132, 50132)",ABCDx
72,[],"(43325, 43325)",ABCDx
73,[],"(52747, 52747)",ABCDx
74,[],"(41730, 41730)",ABCDx
75,[],"(53622, 53622)",ABCDx
76,[],"(65485, 65485)",ABCDx
77,[],"(44578, 44578)",ABCDx
78,[],"(51701, 51701)",ABCDx
79,[],"(60005, 60005)",ABCDx
80,[],"(50105, 50105)",ABCDx
81,[],"(62998, 62998)",ABCDx
82,[],"(59260, 59260)",ABCDx
83,[],"(64035, 64035)",ABCDx
84,[],"(48697, 48697)",ABCDx
85,[],"(64591, 64591)",ABCDx
86,[],"(60134, 60134)",ABCDx
87,[],"(59812, 59812)",ABCDx
88,[],"(55904, 55904)",ABCDx
89,[],"(44074, 44074)",ABCDx
90,[],"(45067, 45067)",ABCDx
91,[],"(54415, 54415)",ABCDx
92,[],"(54532, 54532)",ABCDx
93,[],"(46959, 46959)",ABCDx
94,[],"(62102, 62102)",ABCDx
95,[],"(54936, 54936)",ABCDx
96,[],"(55965, 55965)",ABCDx
97,[],"(55293, 55293)",ABCDx
98,[],"(43876, 43876)",ABCDx
99,[],"(64273, 64273)",ABCDx
100,"[26354, 27954, 28146, 45362, 58498, 58950, 58989, 59684, 60247, 60282, 60552, 71614, 73397, 73533, 74126, 74159, 74225, 74260, 74336, 74372]","(49794, 49794)",ADWIN
101,"[41106, 41170, 41234, 41266, 41746, 41874, 51756, 54800, 54976, 55964, 57533, 58893, 61102, 64875, 69901, 70173, 70373, 70409, 70445, 72486, 73663]","(46457, 46457)",ADWIN
102,"[31410, 31506, 56946, 57202, 57330, 57490, 71492]","(65488, 65488)",ADWIN
103,"[38962, 39506, 39794, 52370, 52434, 52466, 53074, 58258, 64164, 67997, 68167, 68823, 68890, 68926, 73778]","(58109, 58109)",ADWIN
104,"[25074, 25426, 44498, 51250, 51698, 51762, 52850, 53906, 56562, 73589]","(61108, 61108)",ADWIN
105,"[31666, 31858, 32242, 33234, 34130, 44722, 53426, 53458, 53490, 53554, 53586, 56114, 56274, 56402, 56690, 57778]","(63965, 63965)",ADWIN
106,"[27794, 27922, 32082, 32370, 32978, 33362, 33394, 33426, 34258, 45810, 45970]","(57066, 57066)",ADWIN
