,preds,true,detector_name
0,"[43513, 71820, 75209, 85232]","(58795, 58795)",ABCD
1,"[68457, 75674, 80904]","(72076, 72076)",ABCD
2,"[44998, 68231]","(59566, 59566)",ABCD
3,"[54818, 71316, 72944]","(70511, 70511)",ABCD
4,"[58737, 72673]","(73330, 73330)",ABCD
5,"[76509, 82976]","(67559, 67559)",ABCD
6,"[57592, 68992]","(63440, 63440)",ABCD
7,"[41843, 47600, 62246, 96961]","(51580, 51580)",ABCD
8,"[27894, 44016, 76942]","(51571, 51571)",ABCD
9,"[56621, 74786, 77948, 79693]","(77032, 77032)",ABCD
10,[74935],"(63568, 63568)",ABCD
11,[39319],"(62248, 62248)",ABCD
12,"[51148, 61788]","(52171, 52171)",ABCD
13,"[49749, 73328, 89990]","(76787, 76787)",ABCD
14,[],"(79417, 79417)",ABCD
15,"[55936, 63888]","(68917, 68917)",ABCD
16,"[52998, 76054]","(71650, 71650)",ABCD
17,"[42329, 91866, 97769]","(76549, 76549)",ABCD
18,[63909],"(60751, 60751)",ABCD
19,"[51843, 59992, 86282]","(62170, 62170)",ABCD
20,[89502],"(77576, 77576)",ABCD
21,"[29228, 38739]","(62309, 62309)",ABCD
22,"[39651, 46529]","(56793, 56793)",ABCD
23,[54115],"(71531, 71531)",ABCD
24,"[44275, 58532, 91004]","(68274, 68274)",ABCD
25,[89335],"(77985, 77985)",ABCD
26,"[48193, 87439]","(55763, 55763)",ABCD
27,[69278],"(61093, 61093)",ABCD
28,[],"(74764, 74764)",ABCD
29,"[61246, 84377]","(52351, 52351)",ABCD
30,"[62230, 75344, 99182]","(59616, 59616)",ABCD
31,[90421],"(64773, 64773)",ABCD
32,[74894],"(59847, 59847)",ABCD
33,"[40216, 60617]","(65761, 65761)",ABCD
34,"[33655, 70450]","(56589, 56589)",ABCD
35,[31713],"(75847, 75847)",ABCD
36,[45825],"(61873, 61873)",ABCD
37,[36084],"(56040, 56040)",ABCD
38,"[70678, 97354]","(67826, 67826)",ABCD
39,"[42063, 51959, 60323]","(58708, 58708)",ABCD
40,[60520],"(56032, 56032)",ABCD
41,"[42968, 62051]","(57373, 57373)",ABCD
42,[45565],"(62549, 62549)",ABCD
43,"[37532, 52598, 68618]","(52283, 52283)",ABCD
44,[71851],"(52863, 52863)",ABCD
45,"[32970, 43826, 81372, 98244]","(77521, 77521)",ABCD
46,[38612],"(55671, 55671)",ABCD
47,[29675],"(56315, 56315)",ABCD
48,"[71703, 78317]","(74424, 74424)",ABCD
49,"[63723, 66927]","(55025, 55025)",ABCD
50,[],"(58795, 58795)",ABCDx
51,[],"(72076, 72076)",ABCDx
52,[],"(59566, 59566)",ABCDx
53,[],"(70511, 70511)",ABCDx
54,[],"(73330, 73330)",ABCDx
55,[],"(67559, 67559)",ABCDx
56,[],"(63440, 63440)",ABCDx
57,[],"(51580, 51580)",ABCDx
58,[],"(51571, 51571)",ABCDx
59,[],"(77032, 77032)",ABCDx
60,[],"(63568, 63568)",ABCDx
61,[],"(62248, 62248)",ABCDx
62,[],"(52171, 52171)",ABCDx
63,[],"(76787, 76787)",ABCDx
64,[],"(79417, 79417)",ABCDx
65,[],"(68917, 68917)",ABCDx
66,[],"(71650, 71650)",ABCDx
67,[],"(76549, 76549)",ABCDx
68,[80399],"(60751, 60751)",ABCDx
69,[],"(62170, 62170)",ABCDx
70,[],"(77576, 77576)",ABCDx
71,[],"(62309, 62309)",ABCDx
72,[88911],"(56793, 56793)",ABCDx
73,[],"(71531, 71531)",ABCDx
74,[88649],"(68274, 68274)",ABCDx
75,[],"(77985, 77985)",ABCDx
76,[],"(55763, 55763)",ABCDx
77,[],"(61093, 61093)",ABCDx
78,[],"(74764, 74764)",ABCDx
79,[],"(52351, 52351)",ABCDx
