,preds,true,detector_name
0,[],"(36692, 36692)",ABCD
1,[40026],"(33389, 33389)",ABCD
2,[],"(37568, 37568)",ABCD
3,[43979],"(36479, 36479)",ABCD
4,[44884],"(37114, 37114)",ABCD
5,[42205],"(32266, 32266)",ABCD
6,[34121],"(29676, 29676)",ABCD
7,[],"(37655, 37655)",ABCD
8,[],"(28585, 28585)",ABCD
9,[],"(37867, 37867)",ABCD
10,[35514],"(30567, 30567)",ABCD
11,[41771],"(29415, 29415)",ABCD
12,[],"(37989, 37989)",ABCD
13,[],"(27406, 27406)",ABCD
14,[33395],"(27831, 27831)",ABCD
15,[40272],"(30060, 30060)",ABCD
16,[45177],"(38702, 38702)",ABCD
17,[32519],"(28945, 28945)",ABCD
18,[36681],"(27272, 27272)",ABCD
19,[],"(34993, 34993)",ABCD
20,[],"(29437, 29437)",ABCD
21,[44229],"(38299, 38299)",ABCD
22,[],"(38890, 38890)",ABCD
23,[33498],"(29102, 29102)",ABCD
24,[40739],"(31607, 31607)",ABCD
25,[39069],"(32579, 32579)",ABCD
26,[39539],"(31851, 31851)",ABCD
27,[],"(38129, 38129)",ABCD
28,[],"(35346, 35346)",ABCD
29,[],"(40274, 40274)",ABCD
30,[],"(32022, 32022)",ABCD
31,[33799],"(29812, 29812)",ABCD
32,[45108],"(36913, 36913)",ABCD
33,[43298],"(31748, 31748)",ABCD
34,[42173],"(34236, 34236)",ABCD
35,[],"(37473, 37473)",ABCD
36,[33636],"(27806, 27806)",ABCD
37,[42504],"(36156, 36156)",ABCD
38,[],"(38974, 38974)",ABCD
39,[35186],"(27780, 27780)",ABCD
40,[44360],"(36747, 36747)",ABCD
41,[],"(39427, 39427)",ABCD
42,[40096],"(33408, 33408)",ABCD
43,[],"(39988, 39988)",ABCD
44,[45183],"(38256, 38256)",ABCD
45,[],"(37422, 37422)",ABCD
46,[],"(39867, 39867)",ABCD
47,[42303],"(32920, 32920)",ABCD
48,[],"(40169, 40169)",ABCD
49,[],"(35148, 35148)",ABCD
50,[],"(36692, 36692)",ABCDx
51,[],"(33389, 33389)",ABCDx
52,[],"(37568, 37568)",ABCDx
53,[],"(36479, 36479)",ABCDx
