,preds,true,detector_name
0,"[28274, 58567]","(49794, 49794)",ABCD
1,[56707],"(46574, 46574)",ABCD
2,"[36238, 56491, 67012, 75380, 80200]","(65070, 65070)",ABCD
3,"[47398, 53670, 64945, 69533]","(61219, 61219)",ABCD
4,"[36356, 77195]","(55564, 55564)",ABCD
5,"[51936, 55562, 73663]","(53638, 53638)",ABCD
6,"[44415, 52052, 57498]","(55926, 55926)",ABCD
7,"[40290, 53742, 64969, 71082]","(62800, 62800)",ABCD
8,"[58118, 73089]","(42250, 42250)",ABCD
9,"[36114, 63855]","(59194, 59194)",ABCD
10,"[62249, 72565]","(49568, 49568)",ABCD
11,[69615],"(47211, 47211)",ABCD
12,"[39432, 44498]","(41405, 41405)",ABCD
13,"[36039, 47848]","(44803, 44803)",ABCD
14,[42991],"(49531, 49531)",ABCD
15,"[28830, 51592, 61761]","(56541, 56541)",ABCD
16,"[50654, 67626]","(64618, 64618)",ABCD
17,"[38281, 64795]","(56315, 56315)",ABCD
18,"[57814, 68252]","(45294, 45294)",ABCD
19,"[34453, 55159, 58054]","(55343, 55343)",ABCD
20,"[38973, 77647]","(46192, 46192)",ABCD
21,"[42052, 54044, 63715]","(60886, 60886)",ABCD
22,"[35881, 50780, 66817, 75285]","(64752, 64752)",ABCD
23,[73668],"(42341, 42341)",ABCD
24,"[44496, 65347, 78725]","(46860, 46860)",ABCD
25,"[48142, 77309]","(42134, 42134)",ABCD
26,[68881],"(46307, 46307)",ABCD
27,"[36640, 53246, 69801]","(49422, 49422)",ABCD
28,"[36928, 56860, 63749, 71501]","(59096, 59096)",ABCD
29,"[35915, 50857, 72605]","(47767, 47767)",ABCD
30,[66232],"(45985, 45985)",ABCD
31,"[35359, 67542]","(42659, 42659)",ABCD
32,"[33133, 68628, 80158]","(54918, 54918)",ABCD
33,"[35858, 55264, 74180]","(50265, 50265)",ABCD
34,"[40261, 54276, 67091]","(62998, 62998)",ABCD
35,"[37296, 59828]","(46941, 46941)",ABCD
36,"[50340, 58405, 70674]","(56441, 56441)",ABCD
37,"[43645, 58767]","(55661, 55661)",ABCD
38,"[50218, 62248, 66625]","(59834, 59834)",ABCD
39,"[52276, 66851]","(63723, 63723)",ABCD
40,"[33313, 64761]","(53916, 53916)",ABCD
41,"[40614, 68006, 72942]","(64640, 64640)",ABCD
42,"[42708, 57725, 75522]","(53964, 53964)",ABCD
43,[68009],"(48479, 48479)",ABCD
44,"[35015, 53673]","(47509, 47509)",ABCD
45,[],"(44332, 44332)",ABCD
46,"[33478, 54878, 75931]","(49273, 49273)",ABCD
47,"[38897, 56628, 66784, 74601]","(64841, 64841)",ABCD
48,[36334],"(49222, 49222)",ABCD
49,"[65929, 74167]","(49679, 49679)",ABCD
50,[77673],"(49794, 49794)",ABCDx
51,[56026],"(46574, 46574)",ABCDx
52,[],"(65070, 65070)",ABCDx
53,[],"(61219, 61219)",ABCDx
54,[60445],"(55564, 55564)",ABCDx
55,[],"(53638, 53638)",ABCDx
56,[58116],"(55926, 55926)",ABCDx
57,[76786],"(62800, 62800)",ABCDx
58,[],"(42250, 42250)",ABCDx
59,[61440],"(59194, 59194)",ABCDx
60,[55556],"(49568, 49568)",ABCDx
61,[49574],"(47211, 47211)",ABCDx
62,[44876],"(41405, 41405)",ABCDx
63,[49280],"(44803, 44803)",ABCDx
64,[53308],"(49531, 49531)",ABCDx
65,[61376],"(56541, 56541)",ABCDx
66,[68620],"(64618, 64618)",ABCDx
67,[58994],"(56315, 56315)",ABCDx
68,[54658],"(45294, 45294)",ABCDx
69,[59001],"(55343, 55343)",ABCDx
70,[],"(46192, 46192)",ABCDx
71,[64329],"(60886, 60886)",ABCDx
