,preds,true,detector_name
0,"[26210, 26745]","(24577, 24577)",ABCD
1,"[30258, 34939]","(28126, 28126)",ABCD
2,[36939],"(35199, 35199)",ABCD
3,"[26587, 38790]","(23626, 23626)",ABCD
4,[37818],"(24524, 24524)",ABCD
5,[39124],"(29739, 29739)",ABCD
6,[],"(30448, 30448)",ABCD
7,[],"(23050, 23050)",ABCD
8,"[28625, 36486]","(26483, 26483)",ABCD
9,[],"(35452, 35452)",ABCD
10,[29281],"(25576, 25576)",ABCD
11,[],"(34724, 34724)",ABCD
12,[],"(22907, 22907)",ABCD
13,[33961],"(31565, 31565)",ABCD
14,[37041],"(32057, 32057)",ABCD
15,[],"(34651, 34651)",ABCD
16,[],"(27231, 27231)",ABCD
17,"[32506, 36563]","(30117, 30117)",ABCD
18,[],"(34839, 34839)",ABCD
19,[33677],"(31145, 31145)",ABCD
20,[],"(29602, 29602)",ABCD
21,[42534],"(35286, 35286)",ABCD
22,"[25356, 32087]","(23261, 23261)",ABCD
23,"[35139, 41144]","(31226, 31226)",ABCD
24,"[37862, 38303]","(35728, 35728)",ABCD
25,[],"(28289, 28289)",ABCD
26,[],"(32919, 32919)",ABCD
27,[27931],"(25194, 25194)",ABCD
28,"[26168, 27107]","(24403, 24403)",ABCD
29,"[32667, 42351]","(28712, 28712)",ABCD
30,[],"(27688, 27688)",ABCD
31,[],"(35839, 35839)",ABCD
32,[],"(27467, 27467)",ABCD
33,[],"(23915, 23915)",ABCD
34,[],"(29377, 29377)",ABCD
35,[],"(28769, 28769)",ABCD
36,[],"(24736, 24736)",ABCD
37,[42438],"(22756, 22756)",ABCD
38,[],"(27671, 27671)",ABCD
39,[],"(35844, 35844)",ABCD
40,"[35190, 36911]","(33862, 33862)",ABCD
41,[32085],"(29837, 29837)",ABCD
42,[],"(32922, 32922)",ABCD
43,[],"(22827, 22827)",ABCD
44,[35621],"(31349, 31349)",ABCD
45,"[31016, 42338]","(28445, 28445)",ABCD
46,[],"(27613, 27613)",ABCD
47,"[32327, 33600]","(30264, 30264)",ABCD
48,[36021],"(31513, 31513)",ABCD
49,[33664],"(26288, 26288)",ABCD
50,"[25100, 26515]","(24577, 24577)",ABCDx
51,"[32213, 33652]","(31691, 31691)",ABCDx
52,"[35411, 36810]","(35020, 35020)",ABCDx
53,"[27194, 28849]","(26685, 26685)",ABCDx
54,"[34091, 35392]","(33718, 33718)",ABCDx
55,"[23972, 25436]","(23481, 23481)",ABCDx
56,"[29982, 31560]","(29490, 29490)",ABCDx
57,"[30404, 32041]","(29193, 29193)",ABCDx
58,"[36199, 37600]","(35701, 35701)",ABCDx
59,"[31197, 32462]","(30687, 30687)",ABCDx
60,"[33327, 34712]","(32893, 32893)",ABCDx
61,[35077],"(32717, 32717)",ABCDx
62,"[31184, 32682]","(30688, 30688)",ABCDx
63,"[24484, 25955]","(24014, 24014)",ABCDx
64,"[35187, 36589]","(34771, 34771)",ABCDx
65,"[32618, 33838]","(32215, 32215)",ABCDx
66,[31790],"(29437, 29437)",ABCDx
67,"[36628, 38062]","(36184, 36184)",ABCDx
68,"[24553, 25748]","(24152, 24152)",ABCDx
69,"[32300, 33772]","(31726, 31726)",ABCDx
70,"[35494, 36492]","(35088, 35088)",ABCDx
71,"[26673, 27957]","(26226, 26226)",ABCDx
72,"[25385, 26756]","(24900, 24900)",ABCDx
73,"[36322, 37660]","(35858, 35858)",ABCDx
74,"[29669, 31267]","(29205, 29205)",ABCDx
75,"[36174, 37499]","(35727, 35727)",ABCDx
76,"[25439, 26970]","(24882, 24882)",ABCDx
77,[38213],"(36062, 36062)",ABCDx
78,"[25322, 26893]","(24857, 24857)",ABCDx
79,"[24561, 26214]","(24063, 24063)",ABCDx
80,"[29180, 30572]","(28639, 28639)",ABCDx
81,"[28155, 29725]","(27703, 27703)",ABCDx
82,"[35973, 37173]","(35529, 35529)",ABCDx
83,"[26439, 27991]","(26071, 26071)",ABCDx
84,"[32680, 34047]","(32184, 32184)",ABCDx
85,"[25178, 26634]","(24711, 24711)",ABCDx
86,"[29187, 30576]","(28694, 28694)",ABCDx
87,"[23722, 25357]","(23280, 23280)",ABCDx
88,"[33958, 35496]","(33482, 33482)",ABCDx
89,"[24587, 26083]","(24069, 24069)",ABCDx
90,"[23705, 25218]","(23313, 23313)",ABCDx
91,"[34271, 36190]","(33108, 33108)",ABCDx
92,"[34062, 35300]","(33635, 33635)",ABCDx
93,[37564],"(35678, 35678)",ABCDx
94,"[29345, 30759]","(28906, 28906)",ABCDx
95,[29967],"(27750, 27750)",ABCDx
96,[29986],"(28177, 28177)",ABCDx
97,"[26237, 27590]","(25816, 25816)",ABCDx
98,"[27092, 28919]","(25869, 25869)",ABCDx
99,"[30061, 31758]","(29537, 29537)",ABCDx
100,"[26912, 40960, 42496, 43520]","(24577, 24577)",ADWIN
101,"[33024, 33312, 33376, 40256]","(28126, 28126)",ADWIN
102,[37184],"(35199, 35199)",ADWIN
103,"[34016, 34752]","(23626, 23626)",ADWIN
104,[],"(24524, 24524)",ADWIN
105,"[43456, 43616]","(29739, 29739)",ADWIN
106,[],"(30448, 30448)",ADWIN
107,[],"(23050, 23050)",ADWIN
108,"[30144, 30720, 36480, 36608, 37376]","(26483, 26483)",ADWIN
109,[],"(35452, 35452)",ADWIN
110,[],"(25576, 25576)",ADWIN
111,[],"(34724, 34724)",ADWIN
112,[],"(22907, 22907)",ADWIN
113,[39008],"(31565, 31565)",ADWIN
114,[39392],"(32057, 32057)",ADWIN
115,[],"(34651, 34651)",ADWIN
116,[],"(27231, 27231)",ADWIN
117,"[36352, 36384, 36416]","(30117, 30117)",ADWIN
118,[],"(34839, 34839)",ADWIN
119,"[34592, 34816]","(31145, 31145)",ADWIN
120,[],"(29602, 29602)",ADWIN
121,[],"(35286, 35286)",ADWIN
122,"[30304, 33056, 34912, 35552, 37984, 40064]","(23261, 23261)",ADWIN
123,"[41056, 42272]","(31226, 31226)",ADWIN
124,"[38304, 38336, 38464, 38496]","(35728, 35728)",ADWIN
125,[],"(28289, 28289)",ADWIN
126,[],"(32919, 32919)",ADWIN
127,[30944],"(25194, 25194)",ADWIN
128,"[27328, 27648]","(24403, 24403)",ADWIN
129,"[41824, 42464]","(28712, 28712)",ADWIN
130,[],"(27688, 27688)",ADWIN
131,[],"(35839, 35839)",ADWIN
132,"[30464, 30528, 30592]","(27467, 27467)",ADWIN
133,[],"(23915, 23915)",ADWIN
134,"[19488, 19520, 33056]","(29377, 29377)",ADWIN
135,[],"(28769, 28769)",ADWIN
136,[],"(24736, 24736)",ADWIN
