,preds,true,detector_name
0,"[43513, 60062, 82856, 95340]","(58795, 58795)",ABCD
1,"[32306, 81933]","(76768, 76768)",ABCD
2,[76939],"(73001, 73001)",ABCD
3,"[39055, 62081, 76112, 88106]","(59392, 59392)",ABCD
4,"[31177, 45211, 67088, 72545, 81126]","(70790, 70790)",ABCD
5,"[65873, 74245, 82684]","(72261, 72261)",ABCD
6,"[42095, 47513, 62824, 69514, 70871]","(68334, 68334)",ABCD
7,"[39856, 56490, 67582, 77949]","(65305, 65305)",ABCD
8,[88270],"(51267, 51267)",ABCD
9,[70305],"(53954, 53954)",ABCD
10,"[40771, 77944]","(74712, 74712)",ABCD
11,"[55966, 63872]","(77977, 77977)",ABCD
12,"[48142, 58249]","(56371, 56371)",ABCD
13,"[55057, 56010, 83940]","(53984, 53984)",ABCD
14,"[36001, 43208, 62930, 93169]","(60347, 60347)",ABCD
15,"[71422, 79749, 88105, 95876]","(77365, 77365)",ABCD
16,"[39197, 49050, 66617]","(64418, 64418)",ABCD
17,"[38650, 49843, 68456, 80307]","(77735, 77735)",ABCD
18,"[53713, 64281, 70889, 79555]","(51133, 51133)",ABCD
19,"[51718, 67553, 68100]","(66032, 66032)",ABCD
20,[80974],"(69768, 69768)",ABCD
21,"[56234, 57841, 86658, 89893, 99150]","(52819, 52819)",ABCD
22,"[45673, 73992, 80959]","(73303, 73303)",ABCD
23,"[33450, 50868, 68218]","(64944, 64944)",ABCD
24,"[36871, 56088, 68958, 78489, 90037, 96490]","(52404, 52404)",ABCD
25,[68978],"(64477, 64477)",ABCD
26,"[42769, 61318, 76786, 83673]","(74375, 74375)",ABCD
27,"[53251, 69936, 75312, 95622]","(73119, 73119)",ABCD
28,"[67476, 96071]","(63450, 63450)",ABCD
29,"[58152, 71117]","(58701, 58701)",ABCD
30,"[54496, 69873]","(50019, 50019)",ABCD
31,"[33630, 41557, 78841, 84163]","(74991, 74991)",ABCD
32,"[61369, 73851]","(72555, 72555)",ABCD
33,"[39072, 64652, 77620, 98353]","(74380, 74380)",ABCD
34,"[59187, 60445, 87937]","(59554, 59554)",ABCD
35,[74116],"(51894, 51894)",ABCD
36,"[69431, 80208]","(78901, 78901)",ABCD
37,"[51877, 59770, 80422, 91755]","(77869, 77869)",ABCD
38,"[72827, 79641, 93118]","(77371, 77371)",ABCD
39,"[60092, 71327, 96245]","(56278, 56278)",ABCD
40,"[46438, 53044, 57277, 96609]","(51051, 51051)",ABCD
41,"[34255, 44683, 80342, 86790, 91263]","(51558, 51558)",ABCD
42,"[39076, 52115, 71224, 84461]","(79144, 79144)",ABCD
43,"[54547, 59491]","(53731, 53731)",ABCD
44,[94112],"(78816, 78816)",ABCD
45,"[52513, 67443, 70530, 78512, 93477]","(69645, 69645)",ABCD
46,"[45768, 62214, 75506]","(61019, 61019)",ABCD
47,"[62396, 86564]","(51975, 51975)",ABCD
48,"[60324, 63313]","(58816, 58816)",ABCD
49,"[63217, 72010]","(68509, 68509)",ABCD
50,"[59795, 63370]","(58795, 58795)",ABCDx
51,[78183],"(76768, 76768)",ABCDx
52,[74278],"(73001, 73001)",ABCDx
53,[60373],"(59392, 59392)",ABCDx
54,[72457],"(70790, 70790)",ABCDx
55,"[73364, 76687]","(72261, 72261)",ABCDx
56,"[69309, 71502]","(68334, 68334)",ABCDx
57,[66732],"(65305, 65305)",ABCDx
58,"[52439, 54748]","(51267, 51267)",ABCDx
59,[55319],"(53954, 53954)",ABCDx
60,"[75943, 78304]","(74712, 74712)",ABCDx
61,[79356],"(77977, 77977)",ABCDx
62,"[57510, 70869]","(56371, 56371)",ABCDx
63,[55313],"(53984, 53984)",ABCDx
64,"[61272, 63420]","(60347, 60347)",ABCDx
65,"[78598, 84113]","(77365, 77365)",ABCDx
66,"[65358, 68894]","(64418, 64418)",ABCDx
67,"[78826, 81166]","(77735, 77735)",ABCDx
68,[52255],"(51133, 51133)",ABCDx
69,"[67071, 69230]","(66032, 66032)",ABCDx
70,"[70942, 72967]","(69768, 69768)",ABCDx
71,"[53890, 56196]","(52819, 52819)",ABCDx
72,[74534],"(73303, 73303)",ABCDx
73,"[65944, 67875]","(64944, 64944)",ABCDx
74,[53417],"(52404, 52404)",ABCDx
75,"[65530, 69184]","(64477, 64477)",ABCDx
76,[75626],"(74375, 74375)",ABCDx
77,"[74195, 78690]","(73119, 73119)",ABCDx
78,"[64574, 66854]","(63450, 63450)",ABCDx
79,[59760],"(58701, 58701)",ABCDx
80,[51419],"(50019, 50019)",ABCDx
81,"[76018, 78088]","(74991, 74991)",ABCDx
82,"[73669, 76487]","(72555, 72555)",ABCDx
83,"[75502, 78740]","(74380, 74380)",ABCDx
84,"[60443, 63653]","(59554, 59554)",ABCDx
85,[52978],"(51894, 51894)",ABCDx
86,"[79865, 82862]","(78901, 78901)",ABCDx
87,[78952],"(77869, 77869)",ABCDx
88,[78677],"(77371, 77371)",ABCDx
89,[57377],"(56278, 56278)",ABCDx
90,"[52191, 56723]","(51051, 51051)",ABCDx
91,"[52674, 55169]","(51558, 51558)",ABCDx
92,[80326],"(79144, 79144)",ABCDx
93,"[54536, 57170]","(53731, 53731)",ABCDx
94,"[80024, 82401]","(78816, 78816)",ABCDx
95,"[70650, 72787]","(69645, 69645)",ABCDx
96,[62153],"(61019, 61019)",ABCDx
97,[53212],"(51975, 51975)",ABCDx
98,[59752],"(58816, 58816)",ABCDx
99,"[69652, 72530]","(68509, 68509)",ABCDx
100,"[51080, 51208, 51496, 80296, 80328, 80360, 80488, 80520, 80648, 80680, 82152, 82856, 92872, 92904, 94984, 95272, 96168]","(58795, 58795)",ADWIN
101,"[31048, 31336, 31944, 32328, 32648, 32680, 69096, 73512, 73640, 78792, 78984, 99752, 99880, 99912]","(76768, 76768)",ADWIN
102,"[66696, 92488, 94088]","(73001, 73001)",ADWIN
103,"[31112, 39528, 39560, 39848, 74216, 74344, 74600, 74824, 74984, 75208, 86824, 86856, 86984, 87144, 87176, 87240, 87560, 87816, 88008, 89160]","(59392, 59392)",ADWIN
104,"[30440, 38184, 48680, 50344, 64648, 64776, 64808, 64968, 65128, 65192, 65352, 65864, 79560, 79592, 79848, 81704]","(70790, 70790)",ADWIN
105,"[41352, 61032, 61128, 61608, 61736, 61896, 62152, 62600, 81864, 81960, 82248, 82728, 82888, 83208, 83784, 83880, 99880]","(72261, 72261)",ADWIN
106,"[46344, 46376, 46472, 46696, 60552, 61000, 61128, 61480, 71080, 71464]","(68334, 68334)",ADWIN
107,"[35880, 36360, 53512, 53576, 54088, 54152, 74216, 74280, 77288, 77352, 77384, 77448]","(65305, 65305)",ADWIN
108,"[43528, 43624, 43688, 82600, 85960, 91624]","(51267, 51267)",ADWIN
109,"[50792, 50824, 50920, 83368, 83464, 83496, 83720]","(53954, 53954)",ADWIN
110,"[39144, 39240, 39336, 39688, 39720, 40296, 52008, 57512, 60712, 81160, 91624]","(74712, 74712)",ADWIN
111,"[54152, 54344, 59720, 60360, 60616, 94120]","(77977, 77977)",ADWIN
112,"[42632, 42696, 43048, 43656, 97672, 98248, 98344]","(56371, 56371)",ADWIN
113,"[56008, 56072, 57864, 70824, 70888, 71464, 93096, 93160]","(53984, 53984)",ADWIN
114,"[34184, 34216, 34792, 40840, 58952, 64712, 65128, 85896, 85928, 93704]","(60347, 60347)",ADWIN
115,"[62120, 62216, 62344, 62472, 71144, 71560, 73224, 75624, 87336, 88168, 89960, 90376, 98120, 98408]","(77365, 77365)",ADWIN
116,"[37032, 37064, 47944, 72840, 73672, 95080]","(64418, 64418)",ADWIN
117,"[46408, 47048, 49032, 49832, 49992, 64680, 67784, 68136, 68680, 69000, 73736, 77320, 79688]","(77735, 77735)",ADWIN
118,"[62504, 62600, 62984, 66408, 75112, 80328, 80520, 80552]","(51133, 51133)",ADWIN
119,"[64360, 64520, 64776, 68168, 68264, 69320, 97512, 97768, 97896, 97928, 98056, 98472, 99016]","(66032, 66032)",ADWIN
120,"[65000, 65192, 65224, 66184, 66664, 71528, 71560, 86408]","(69768, 69768)",ADWIN
121,"[57864, 81160, 82472, 87208, 88104, 88136, 96360, 96488, 97032]","(52819, 52819)",ADWIN
122,"[79752, 79912, 95016, 95560, 96328]","(73303, 73303)",ADWIN
123,"[31496, 31592, 32008, 45128, 45288, 45544, 45672, 80712, 96520]","(64944, 64944)",ADWIN
124,"[33864, 34024, 34216, 35912, 36360, 54440, 67464, 68040, 68232, 68264, 68392, 68488, 68552, 68712, 87560, 89128, 90920]","(52404, 52404)",ADWIN
