,preds,true,detector_name
0,[29718],"(24577, 24577)",ABCD
1,[],"(30741, 30741)",ABCD
2,[28555],"(23672, 23672)",ABCD
3,[38495],"(32881, 32881)",ABCD
4,[28911],"(24026, 24026)",ABCD
5,[],"(28671, 28671)",ABCD
6,[37179],"(32113, 32113)",ABCD
7,[42534],"(24249, 24249)",ABCD
8,[27383],"(22747, 22747)",ABCD
9,[],"(33340, 33340)",ABCD
10,[],"(36198, 36198)",ABCD
11,[],"(25051, 25051)",ABCD
12,[33820],"(28123, 28123)",ABCD
13,[27372],"(22919, 22919)",ABCD
14,[36787],"(30693, 30693)",ABCD
15,[],"(30774, 30774)",ABCD
16,[],"(34291, 34291)",ABCD
17,[],"(32468, 32468)",ABCD
18,[42772],"(26627, 26627)",ABCD
19,[],"(35665, 35665)",ABCD
20,[34394],"(28845, 28845)",ABCD
21,[],"(24808, 24808)",ABCD
22,[36346],"(31684, 31684)",ABCD
23,[28987],"(24111, 24111)",ABCD
24,[42768],"(35994, 35994)",ABCD
25,[41259],"(35597, 35597)",ABCD
26,[33927],"(26670, 26670)",ABCD
27,[37105],"(30321, 30321)",ABCD
28,[36352],"(34064, 34064)",ABCD
29,[34985],"(29076, 29076)",ABCD
30,[],"(28768, 28768)",ABCD
31,[],"(35057, 35057)",ABCD
32,[35695],"(30008, 30008)",ABCD
33,[34058],"(27654, 27654)",ABCD
34,[32062],"(26519, 26519)",ABCD
35,[33661],"(28670, 28670)",ABCD
36,[],"(35539, 35539)",ABCD
37,[],"(30615, 30615)",ABCD
38,[34630],"(29462, 29462)",ABCD
39,[30946],"(26868, 26868)",ABCD
40,[45243],"(23687, 23687)",ABCD
41,[40188],"(32975, 32975)",ABCD
42,[],"(31723, 31723)",ABCD
43,[],"(30923, 30923)",ABCD
44,[],"(30056, 30056)",ABCD
45,[],"(26823, 26823)",ABCD
46,[30582],"(26018, 26018)",ABCD
47,[],"(26635, 26635)",ABCD
48,[32383],"(27775, 27775)",ABCD
49,[31525],"(26227, 26227)",ABCD
50,[],"(24577, 24577)",ABCDx
51,[],"(30741, 30741)",ABCDx
52,[],"(23672, 23672)",ABCDx
53,[],"(32881, 32881)",ABCDx
54,[],"(24026, 24026)",ABCDx
55,[],"(28671, 28671)",ABCDx
56,[],"(32113, 32113)",ABCDx
57,[],"(24249, 24249)",ABCDx
58,[],"(22747, 22747)",ABCDx
59,[],"(33340, 33340)",ABCDx
60,[],"(36198, 36198)",ABCDx
61,[],"(25051, 25051)",ABCDx
62,[],"(28123, 28123)",ABCDx
63,[],"(22919, 22919)",ABCDx
64,[],"(30693, 30693)",ABCDx
65,[],"(30774, 30774)",ABCDx
66,[],"(34291, 34291)",ABCDx
67,[],"(32468, 32468)",ABCDx
68,[],"(26627, 26627)",ABCDx
69,[],"(35665, 35665)",ABCDx
70,[],"(28845, 28845)",ABCDx
71,[],"(24808, 24808)",ABCDx
72,[],"(31684, 31684)",ABCDx
73,[],"(24111, 24111)",ABCDx
74,[],"(35994, 35994)",ABCDx
75,[],"(35597, 35597)",ABCDx
76,[],"(26670, 26670)",ABCDx
77,[],"(30321, 30321)",ABCDx
78,[],"(34064, 34064)",ABCDx
79,[],"(29076, 29076)",ABCDx
80,[],"(28768, 28768)",ABCDx
81,[],"(35057, 35057)",ABCDx
82,[],"(30008, 30008)",ABCDx
83,[],"(27654, 27654)",ABCDx
84,[],"(26519, 26519)",ABCDx
85,[],"(28670, 28670)",ABCDx
86,[],"(35539, 35539)",ABCDx
87,[],"(30615, 30615)",ABCDx
88,[],"(29462, 29462)",ABCDx
89,[],"(26868, 26868)",ABCDx
90,[],"(23687, 23687)",ABCDx
91,[],"(32975, 32975)",ABCDx
92,[],"(31723, 31723)",ABCDx
93,[],"(30923, 30923)",ABCDx
94,[],"(30056, 30056)",ABCDx
95,[],"(26823, 26823)",ABCDx
96,[],"(26018, 26018)",ABCDx
97,[],"(26635, 26635)",ABCDx
98,[],"(27775, 27775)",ABCDx
99,[],"(26227, 26227)",ABCDx
100,"[28345, 28703, 28981, 29109, 29284, 30383, 31801, 33633, 37868]","(24577, 24577)",ADWIN
101,"[41970, 42463, 42854, 44258]","(30741, 30741)",ADWIN
102,"[26366, 26509, 26595, 26745, 26885, 26932, 27118, 27203, 27246, 33664, 38699]","(23672, 23672)",ADWIN
103,"[35841, 35890, 35940, 35990, 36143, 36403, 36733]","(32881, 32881)",ADWIN
104,"[27130, 27224, 27552, 27687, 27828, 28325, 28424, 28652, 29653, 29884, 30242, 30386, 30657]","(24026, 24026)",ADWIN
105,[],"(28671, 28671)",ADWIN
106,"[34963, 35010, 35051, 35389, 35487, 35576, 36171, 36440, 36485, 36763, 37143, 37420, 38058]","(32113, 32113)",ADWIN
107,"[36061, 36118, 36227, 36404, 39872]","(24249, 24249)",ADWIN
108,"[25412, 25508, 25552, 25882, 25933, 26027, 27264, 35401]","(22747, 22747)",ADWIN
109,"[45033, 45268]","(33340, 33340)",ADWIN
110,[],"(36198, 36198)",ADWIN
111,"[43035, 43107, 43322]","(25051, 25051)",ADWIN
112,"[31027, 31184, 31457, 31506, 31733, 31866, 32187, 34437, 34904]","(28123, 28123)",ADWIN
113,"[25423, 25520, 25856, 25900, 25999, 26042, 27268, 28088]","(22919, 22919)",ADWIN
114,"[34492, 35004, 35048, 35231, 36140, 36389, 36840, 36883, 37296, 37444, 37800, 38842, 39126, 41715]","(30693, 30693)",ADWIN
115,[],"(30774, 30774)",ADWIN
116,[],"(34291, 34291)",ADWIN
117,[],"(32468, 32468)",ADWIN
118,"[37636, 38288, 40907]","(26627, 26627)",ADWIN
119,[],"(35665, 35665)",ADWIN
120,"[32060, 32243, 32374, 32418, 32566, 32654, 32748, 34863, 38133]","(28845, 28845)",ADWIN
121,[44527],"(24808, 24808)",ADWIN
122,"[34531, 34584, 34631, 34900, 35139, 35179, 35873, 37539, 38774]","(31684, 31684)",ADWIN
123,"[26799, 26848, 26901, 26944, 27094, 27230, 27275, 27328, 28682, 29159]","(24111, 24111)",ADWIN
124,"[39440, 39486, 39581, 39823, 40290, 40487, 40532, 41021, 41924, 43417]","(35994, 35994)",ADWIN
125,"[39246, 39332, 39416, 39470, 39523, 40589, 41007, 41192, 41419]","(35597, 35597)",ADWIN
126,"[30426, 30622, 30917, 31255, 32211, 33675, 34942, 37511, 40850]","(26670, 26670)",ADWIN
127,"[33548, 33591, 33637, 34663, 37622, 42613]","(30321, 30321)",ADWIN
