,preds,true,detector_name
0,"[28715, 35641]","(24577, 24577)",ABCD
1,"[29434, 33863]","(26157, 26157)",ABCD
2,"[30488, 32273, 43285]","(29798, 29798)",ABCD
3,"[29822, 34947]","(26117, 26117)",ABCD
4,"[34196, 42254]","(30538, 30538)",ABCD
5,[36306],"(32588, 32588)",ABCD
6,"[25808, 34821]","(23470, 23470)",ABCD
7,"[36188, 42012, 45070]","(35285, 35285)",ABCD
8,"[29142, 30356, 32491, 35958]","(28638, 28638)",ABCD
9,"[26070, 34833]","(22910, 22910)",ABCD
10,"[30798, 35914]","(25080, 25080)",ABCD
11,"[28610, 30747, 34948, 38863]","(27882, 27882)",ABCD
12,[39017],"(30962, 30962)",ABCD
13,"[28311, 30933, 32721, 35074, 43706]","(27792, 27792)",ABCD
14,"[29506, 31181, 33474, 37944, 40465]","(29170, 29170)",ABCD
15,"[28090, 31719, 39236]","(22911, 22911)",ABCD
16,"[26762, 30080, 32428, 39557]","(26192, 26192)",ABCD
17,"[26358, 28117, 30768, 40406]","(25704, 25704)",ABCD
18,"[26407, 28208, 35866, 40615, 45181]","(25874, 25874)",ABCD
19,"[29996, 33345, 36992, 42629]","(29288, 29288)",ABCD
20,"[25673, 28495, 33231, 38843]","(24815, 24815)",ABCD
21,"[23725, 25534, 30040, 34346, 38080]","(23097, 23097)",ABCD
22,"[36581, 44275]","(30556, 30556)",ABCD
23,"[42341, 44455]","(34788, 34788)",ABCD
24,"[33137, 39071, 44142]","(32441, 32441)",ABCD
25,"[34647, 36316, 40173]","(33769, 33769)",ABCD
26,[40188],"(35137, 35137)",ABCD
27,"[32616, 36110, 40338]","(31803, 31803)",ABCD
28,"[26135, 28723, 31138, 39832]","(25448, 25448)",ABCD
29,[42490],"(35741, 35741)",ABCD
30,"[27627, 33700]","(23162, 23162)",ABCD
31,"[32079, 34578, 37161, 40636]","(31328, 31328)",ABCD
32,"[31956, 36894]","(26090, 26090)",ABCD
33,[40446],"(35745, 35745)",ABCD
34,"[30341, 31948, 34345, 36499, 44732]","(29689, 29689)",ABCD
35,"[30378, 35946]","(28206, 28206)",ABCD
36,"[29471, 35682]","(24689, 24689)",ABCD
37,"[40530, 45028]","(34282, 34282)",ABCD
38,[40586],"(35297, 35297)",ABCD
39,"[28698, 31667, 41875]","(25801, 25801)",ABCD
40,"[34127, 36005, 40424]","(33511, 33511)",ABCD
41,"[26046, 38905]","(23519, 23519)",ABCD
42,"[39085, 42644]","(33914, 33914)",ABCD
43,"[33325, 41215]","(29304, 29304)",ABCD
44,"[27991, 35581]","(24324, 24324)",ABCD
45,"[25663, 38720, 44598]","(23264, 23264)",ABCD
46,"[37413, 43203]","(32861, 32861)",ABCD
47,"[28287, 38957]","(25171, 25171)",ABCD
48,"[25435, 28451, 33024, 36559, 44637]","(24894, 24894)",ABCD
