,preds,true,detector_name
0,[86817],"(86282, 86282)",ABCD
1,[76564],"(76092, 76092)",ABCD
2,[77707],"(77318, 77318)",ABCD
3,[76263],"(75791, 75791)",ABCD
4,[65072],"(64728, 64728)",ABCD
5,[83398],"(82964, 82964)",ABCD
6,"[73128, 76736]","(76571, 76571)",ABCD
7,[73054],"(72658, 72658)",ABCD
8,[86376],"(85853, 85853)",ABCD
9,[65637],"(65296, 65296)",ABCD
10,[65102],"(64771, 64771)",ABCD
11,[75768],"(75291, 75291)",ABCD
12,[86607],"(86091, 86091)",ABCD
13,[71256],"(70805, 70805)",ABCD
14,[76785],"(76347, 76347)",ABCD
15,[64736],"(64166, 64166)",ABCD
16,[68794],"(68403, 68403)",ABCD
17,[62114],"(61881, 61881)",ABCD
18,[75165],"(74718, 74718)",ABCD
19,[64474],"(64189, 64189)",ABCD
20,[65630],"(65297, 65297)",ABCD
21,[64191],"(63872, 63872)",ABCD
22,[63260],"(62938, 62938)",ABCD
23,[86845],"(86364, 86364)",ABCD
24,[61049],"(60700, 60700)",ABCD
25,[80261],"(79738, 79738)",ABCD
26,[76096],"(75702, 75702)",ABCD
27,[81295],"(80869, 80869)",ABCD
28,[83842],"(83310, 83310)",ABCD
29,[85348],"(84753, 84753)",ABCD
30,[74633],"(74207, 74207)",ABCD
31,[63374],"(63112, 63112)",ABCD
32,[89589],"(89048, 89048)",ABCD
33,[63267],"(62982, 62982)",ABCD
34,[76389],"(76002, 76002)",ABCD
35,[82421],"(81914, 81914)",ABCD
36,[75394],"(74937, 74937)",ABCD
37,[62485],"(62178, 62178)",ABCD
38,[82818],"(82328, 82328)",ABCD
39,[71916],"(71522, 71522)",ABCD
40,[84811],"(84401, 84401)",ABCD
41,[87828],"(87278, 87278)",ABCD
42,[87053],"(86503, 86503)",ABCD
43,"[62348, 79395]","(79078, 79078)",ABCD
44,[80331],"(79882, 79882)",ABCD
45,[89566],"(88947, 88947)",ABCD
46,[67516],"(67055, 67055)",ABCD
47,[73179],"(72750, 72750)",ABCD
48,[70266],"(69930, 69930)",ABCD
49,[77943],"(77664, 77664)",ABCD
50,[86572],"(86282, 86282)",ABCDx
51,[76313],"(76092, 76092)",ABCDx
52,[77455],"(77318, 77318)",ABCDx
53,[75977],"(75791, 75791)",ABCDx
54,[64864],"(64728, 64728)",ABCDx
55,[83143],"(82964, 82964)",ABCDx
56,[76770],"(76571, 76571)",ABCDx
57,[72860],"(72658, 72658)",ABCDx
58,[86066],"(85853, 85853)",ABCDx
59,[65470],"(65296, 65296)",ABCDx
60,[64923],"(64771, 64771)",ABCDx
61,[75529],"(75291, 75291)",ABCDx
62,[86319],"(86091, 86091)",ABCDx
63,[70989],"(70805, 70805)",ABCDx
64,[76496],"(76347, 76347)",ABCDx
65,[64348],"(64166, 64166)",ABCDx
66,[68588],"(68403, 68403)",ABCDx
67,[62048],"(61881, 61881)",ABCDx
68,[74912],"(74718, 74718)",ABCDx
69,[64359],"(64189, 64189)",ABCDx
70,[65430],"(65297, 65297)",ABCDx
71,[64044],"(63872, 63872)",ABCDx
72,[63106],"(62938, 62938)",ABCDx
73,[86544],"(86364, 86364)",ABCDx
74,[60836],"(60700, 60700)",ABCDx
75,[79965],"(79738, 79738)",ABCDx
76,[75863],"(75702, 75702)",ABCDx
77,[81155],"(80869, 80869)",ABCDx
78,[83488],"(83310, 83310)",ABCDx
79,[84973],"(84753, 84753)",ABCDx
80,[74385],"(74207, 74207)",ABCDx
81,[63237],"(63112, 63112)",ABCDx
82,[89301],"(89048, 89048)",ABCDx
83,[63107],"(62982, 62982)",ABCDx
84,[76164],"(76002, 76002)",ABCDx
85,[82208],"(81914, 81914)",ABCDx
86,[75180],"(74937, 74937)",ABCDx
87,[62342],"(62178, 62178)",ABCDx
88,[82527],"(82328, 82328)",ABCDx
89,[71724],"(71522, 71522)",ABCDx
90,[84604],"(84401, 84401)",ABCDx
91,[87501],"(87278, 87278)",ABCDx
92,[86710],"(86503, 86503)",ABCDx
93,[79271],"(79078, 79078)",ABCDx
94,[80023],"(79882, 79882)",ABCDx
95,[89147],"(88947, 88947)",ABCDx
96,[67237],"(67055, 67055)",ABCDx
97,[72957],"(72750, 72750)",ABCDx
98,[70089],"(69930, 69930)",ABCDx
99,[77831],"(77664, 77664)",ABCDx
100,[],"(86282, 86282)",ADWIN
101,[],"(76092, 76092)",ADWIN
102,[],"(77318, 77318)",ADWIN
103,[],"(75791, 75791)",ADWIN
104,[],"(64728, 64728)",ADWIN
105,[],"(82964, 82964)",ADWIN
106,"[65680, 65776, 65904]","(76571, 76571)",ADWIN
107,[],"(72658, 72658)",ADWIN
108,[],"(85853, 85853)",ADWIN
109,[],"(65296, 65296)",ADWIN
110,[],"(64771, 64771)",ADWIN
111,[],"(75291, 75291)",ADWIN
112,[],"(86091, 86091)",ADWIN
113,[],"(70805, 70805)",ADWIN
114,[],"(76347, 76347)",ADWIN
115,[],"(64166, 64166)",ADWIN
116,[],"(68403, 68403)",ADWIN
117,[],"(61881, 61881)",ADWIN
118,[],"(74718, 74718)",ADWIN
119,[],"(64189, 64189)",ADWIN
120,[],"(65297, 65297)",ADWIN
121,[],"(63872, 63872)",ADWIN
122,[],"(62938, 62938)",ADWIN
123,[],"(86364, 86364)",ADWIN
124,[],"(60700, 60700)",ADWIN
125,[],"(79738, 79738)",ADWIN
126,[],"(75702, 75702)",ADWIN
127,[],"(80869, 80869)",ADWIN
128,[],"(83310, 83310)",ADWIN
129,[],"(84753, 84753)",ADWIN
130,[],"(74207, 74207)",ADWIN
131,[],"(63112, 63112)",ADWIN
132,[],"(89048, 89048)",ADWIN
133,[],"(62982, 62982)",ADWIN
134,[],"(76002, 76002)",ADWIN
135,[],"(81914, 81914)",ADWIN
136,[],"(74937, 74937)",ADWIN
137,[],"(62178, 62178)",ADWIN
138,[],"(82328, 82328)",ADWIN
139,[],"(71522, 71522)",ADWIN
140,[],"(84401, 84401)",ADWIN
141,[],"(87278, 87278)",ADWIN
142,[],"(86503, 86503)",ADWIN
143,"[59696, 59760, 59792, 62672, 62736]","(79078, 79078)",ADWIN
144,[],"(79882, 79882)",ADWIN
145,[],"(88947, 88947)",ADWIN
146,[],"(67055, 67055)",ADWIN
147,[],"(72750, 72750)",ADWIN
148,[],"(69930, 69930)",ADWIN
149,[],"(77664, 77664)",ADWIN
150,[62267],"(86282, 86282)",CUSUM
151,[75367],"(76092, 76092)",CUSUM
152,[55901],"(77318, 77318)",CUSUM
153,[],"(75791, 75791)",CUSUM
154,[59552],"(64728, 64728)",CUSUM
155,[66816],"(82964, 82964)",CUSUM
156,[64365],"(76571, 76571)",CUSUM
157,[],"(72658, 72658)",CUSUM
158,[75543],"(85853, 85853)",CUSUM
159,[54514],"(65296, 65296)",CUSUM
160,[61257],"(64771, 64771)",CUSUM
161,"[56729, 66592]","(75291, 75291)",CUSUM
162,[],"(86091, 86091)",CUSUM
163,[],"(70805, 70805)",CUSUM
164,[70775],"(76347, 76347)",CUSUM
165,[],"(64166, 64166)",CUSUM
166,[],"(68403, 68403)",CUSUM
167,[],"(61881, 61881)",CUSUM
168,"[55870, 71922]","(74718, 74718)",CUSUM
169,[],"(64189, 64189)",CUSUM
170,[],"(65297, 65297)",CUSUM
171,[61975],"(63872, 63872)",CUSUM
172,[],"(62938, 62938)",CUSUM
173,[],"(86364, 86364)",CUSUM
174,"[53220, 56369]","(60700, 60700)",CUSUM
175,[],"(79738, 79738)",CUSUM
176,[59232],"(75702, 75702)",CUSUM
177,[65344],"(80869, 80869)",CUSUM
178,[],"(83310, 83310)",CUSUM
179,[76953],"(84753, 84753)",CUSUM
180,[],"(74207, 74207)",CUSUM
181,[],"(63112, 63112)",CUSUM
182,"[53703, 56059, 60015]","(89048, 89048)",CUSUM
183,[],"(62982, 62982)",CUSUM
184,"[60612, 69264]","(76002, 76002)",CUSUM
185,[],"(81914, 81914)",CUSUM
186,[],"(74937, 74937)",CUSUM
187,[],"(62178, 62178)",CUSUM
188,[68940],"(82328, 82328)",CUSUM
189,[],"(71522, 71522)",CUSUM
190,[69656],"(84401, 84401)",CUSUM
191,[],"(87278, 87278)",CUSUM
192,[],"(86503, 86503)",CUSUM
193,"[56259, 59294]","(79078, 79078)",CUSUM
194,[59114],"(79882, 79882)",CUSUM
195,[80494],"(88947, 88947)",CUSUM
196,[58919],"(67055, 67055)",CUSUM
197,[],"(72750, 72750)",CUSUM
198,[],"(69930, 69930)",CUSUM
199,[],"(77664, 77664)",CUSUM
200,[],"(86282, 86282)",DDM
201,[],"(76092, 76092)",DDM
202,[],"(77318, 77318)",DDM
203,[],"(75791, 75791)",DDM
204,[],"(64728, 64728)",DDM
205,[],"(82964, 82964)",DDM
206,[65863],"(76571, 76571)",DDM
207,[],"(72658, 72658)",DDM
208,[52060],"(85853, 85853)",DDM
209,[55068],"(65296, 65296)",DDM
210,[50123],"(64771, 64771)",DDM
211,[66601],"(75291, 75291)",DDM
212,[],"(86091, 86091)",DDM
213,[],"(70805, 70805)",DDM
214,[],"(76347, 76347)",DDM
215,[],"(64166, 64166)",DDM
216,[],"(68403, 68403)",DDM
217,[],"(61881, 61881)",DDM
218,[],"(74718, 74718)",DDM
219,[],"(64189, 64189)",DDM
220,[],"(65297, 65297)",DDM
221,[],"(63872, 63872)",DDM
222,[],"(62938, 62938)",DDM
223,[],"(86364, 86364)",DDM
224,[],"(60700, 60700)",DDM
225,[],"(79738, 79738)",DDM
226,[],"(75702, 75702)",DDM
227,[],"(80869, 80869)",DDM
228,[],"(83310, 83310)",DDM
229,[],"(84753, 84753)",DDM
230,[],"(74207, 74207)",DDM
231,[],"(63112, 63112)",DDM
232,[],"(89048, 89048)",DDM
233,[],"(62982, 62982)",DDM
234,[],"(76002, 76002)",DDM
235,[],"(81914, 81914)",DDM
236,[],"(74937, 74937)",DDM
237,[],"(62178, 62178)",DDM
238,[50331],"(82328, 82328)",DDM
239,[],"(71522, 71522)",DDM
240,[],"(84401, 84401)",DDM
241,[],"(87278, 87278)",DDM
242,[],"(86503, 86503)",DDM
243,[65079],"(79078, 79078)",DDM
244,[],"(79882, 79882)",DDM
245,[],"(88947, 88947)",DDM
246,[],"(67055, 67055)",DDM
247,[],"(72750, 72750)",DDM
248,[],"(69930, 69930)",DDM
249,[],"(77664, 77664)",DDM
250,[],"(86282, 86282)",EWMAChart
251,[],"(76092, 76092)",EWMAChart
252,[],"(77318, 77318)",EWMAChart
253,[],"(75791, 75791)",EWMAChart
254,"[98485, 98793, 99324, 99401, 99446, 99819]","(64728, 64728)",EWMAChart
255,[],"(82964, 82964)",EWMAChart
256,[],"(76571, 76571)",EWMAChart
257,[],"(72658, 72658)",EWMAChart
258,[],"(85853, 85853)",EWMAChart
259,"[99025, 99217]","(65296, 65296)",EWMAChart
260,[],"(64771, 64771)",EWMAChart
261,[],"(75291, 75291)",EWMAChart
262,[],"(86091, 86091)",EWMAChart
263,[],"(70805, 70805)",EWMAChart
264,[],"(76347, 76347)",EWMAChart
265,[],"(64166, 64166)",EWMAChart
266,[],"(68403, 68403)",EWMAChart
267,"[84724, 84963, 85291, 85419, 85997, 86551, 86940, 87024, 87174, 87565, 88300, 88379, 88451, 88679, 89044, 89235, 89493, 89723, 89899, 90335, 90410, 90487, 90864, 90961, 91325, 91609, 91798, 92386, 92900, 93112, 93234, 93581, 93846, 94431, 94793, 95036, 95710, 96907, 97091, 97164, 97617, 97958, 98639, 98933, 99264, 99465, 99678, 99745]","(61881, 61881)",EWMAChart
268,[],"(74718, 74718)",EWMAChart
269,"[93851, 94316, 95094, 95378, 95555, 95867, 95939, 96609, 97166, 97246, 97757, 98021, 98124, 98180, 98805, 98972, 99533]","(64189, 64189)",EWMAChart
270,[],"(65297, 65297)",EWMAChart
271,[],"(63872, 63872)",EWMAChart
272,"[95500, 95971, 96728, 97407, 97826, 98201, 98418, 98563, 98849, 99319]","(62938, 62938)",EWMAChart
273,[],"(86364, 86364)",EWMAChart
274,"[82086, 82843, 83030, 83454, 84327, 84953, 85275, 86625, 86689, 86806, 86895, 87004, 87194, 87420, 89937, 90510, 91151, 91430, 91962, 92855, 93182, 93338, 93701, 93786, 94022, 94377, 94959, 95148, 95617, 95713, 95837, 95967, 96031, 96971, 97349, 97986, 98063, 98205, 98237, 98661, 99016, 99478, 99551, 99738, 99905]","(60700, 60700)",EWMAChart
275,[],"(79738, 79738)",EWMAChart
276,[],"(75702, 75702)",EWMAChart
277,[],"(80869, 80869)",EWMAChart
278,[],"(83310, 83310)",EWMAChart
279,[],"(84753, 84753)",EWMAChart
280,[],"(74207, 74207)",EWMAChart
281,[],"(63112, 63112)",EWMAChart
282,[],"(89048, 89048)",EWMAChart
283,"[95340, 95457, 96477, 96729, 97600, 97687, 98117, 98532, 98643, 98961, 99508, 99592]","(62982, 62982)",EWMAChart
284,[],"(76002, 76002)",EWMAChart
285,[],"(81914, 81914)",EWMAChart
286,[],"(74937, 74937)",EWMAChart
