,preds,true,detector_name
0,"[29803, 36690]","(24577, 24577)",ABCD
1,"[35380, 42917]","(28126, 28126)",ABCD
2,"[36861, 41266]","(35199, 35199)",ABCD
3,"[27330, 40160]","(23626, 23626)",ABCD
4,"[29266, 35181]","(24524, 24524)",ABCD
5,"[31456, 34208, 36099, 38040, 42599]","(29739, 29739)",ABCD
6,"[32266, 34866, 37011, 39081, 41498]","(30448, 30448)",ABCD
7,"[31927, 38532]","(23050, 23050)",ABCD
8,"[28098, 29946, 33555, 38354, 42542]","(26483, 26483)",ABCD
9,"[37077, 39829, 41720, 45024]","(35452, 35452)",ABCD
10,"[27202, 30241, 32598, 35892, 40771]","(25576, 25576)",ABCD
11,"[36477, 39111, 42518]","(34724, 34724)",ABCD
12,"[24038, 26722, 27453, 33864, 38350, 42897]","(22907, 22907)",ABCD
13,"[33002, 35316, 36464, 38611]","(31565, 31565)",ABCD
14,"[35091, 38223, 42454]","(32057, 32057)",ABCD
15,[40971],"(34651, 34651)",ABCD
16,"[29676, 33062, 38030]","(27231, 27231)",ABCD
17,"[37737, 44296]","(30117, 30117)",ABCD
18,[42521],"(34839, 34839)",ABCD
19,"[32950, 35395, 40722]","(31145, 31145)",ABCD
20,"[31184, 33648, 36089, 44707]","(29602, 29602)",ABCD
21,[41549],"(35286, 35286)",ABCD
22,"[24802, 26931, 28286, 31763, 39200]","(23261, 23261)",ABCD
23,"[37757, 40868]","(31226, 31226)",ABCD
24,"[37578, 40328, 43972]","(35728, 35728)",ABCD
25,"[34688, 39925]","(28289, 28289)",ABCD
26,"[34625, 38395, 40164]","(32919, 32919)",ABCD
27,"[31621, 40172]","(25194, 25194)",ABCD
28,"[25736, 27986, 28679, 37389, 42379]","(24403, 24403)",ABCD
29,"[30374, 33133, 33712, 38545, 44768]","(28712, 28712)",ABCD
30,"[29665, 32230, 35036, 39027]","(27688, 27688)",ABCD
31,"[37901, 41393]","(35839, 35839)",ABCD
32,"[31376, 39164]","(27467, 27467)",ABCD
