,preds,true,detector_name
0,"[27747, 58800, 74812]","(49794, 49794)",ABCD
1,"[36215, 56893]","(46018, 46018)",ABCD
2,"[49336, 59129]","(49492, 49492)",ABCD
3,"[32759, 54544, 65305, 73728]","(52563, 52563)",ABCD
4,"[33506, 51219]","(54685, 54685)",ABCD
5,"[33194, 58413, 65296]","(59237, 59237)",ABCD
6,[54528],"(47038, 47038)",ABCD
7,"[35804, 56865]","(47206, 47206)",ABCD
8,"[34756, 56533]","(55121, 55121)",ABCD
9,"[49495, 68242]","(44461, 44461)",ABCD
10,"[39489, 54711]","(55662, 55662)",ABCD
11,"[39021, 56617, 73906]","(58483, 58483)",ABCD
12,"[52194, 75854]","(54637, 54637)",ABCD
13,"[42792, 58169, 78468]","(56864, 56864)",ABCD
14,"[41926, 54722]","(43442, 43442)",ABCD
15,"[34561, 52101, 60923]","(43542, 43542)",ABCD
16,[46496],"(64090, 64090)",ABCD
17,"[35436, 61257, 75683]","(62404, 62404)",ABCD
18,"[42119, 51582, 78005]","(65139, 65139)",ABCD
19,"[35607, 55419]","(42210, 42210)",ABCD
20,"[36003, 67025]","(41852, 41852)",ABCD
21,"[42828, 48670, 76156]","(55291, 55291)",ABCD
22,"[22553, 36645, 54768, 79616]","(49795, 49795)",ABCD
23,[52986],"(63302, 63302)",ABCD
24,"[35990, 56141, 68512]","(49666, 49666)",ABCD
25,"[37134, 51829, 77610]","(56884, 56884)",ABCD
26,"[38662, 54963, 80708]","(59540, 59540)",ABCD
27,"[37093, 57818, 66447]","(64996, 64996)",ABCD
28,"[53364, 68087, 75529, 81938]","(61572, 61572)",ABCD
29,"[51908, 59399]","(56943, 56943)",ABCD
30,"[38495, 49335, 59102]","(44821, 44821)",ABCD
31,"[28315, 51635, 60550]","(47770, 47770)",ABCD
32,"[30621, 53410, 76885]","(49889, 49889)",ABCD
33,"[51394, 57826, 68110]","(50822, 50822)",ABCD
34,"[40668, 59367]","(56562, 56562)",ABCD
35,"[33672, 73585]","(64607, 64607)",ABCD
36,"[51661, 78112]","(65646, 65646)",ABCD
37,"[37838, 50509, 55027, 77281]","(45944, 45944)",ABCD
38,"[35402, 53274, 68837]","(51693, 51693)",ABCD
39,[50374],"(61754, 61754)",ABCD
40,"[34375, 52039]","(44355, 44355)",ABCD
41,"[30959, 61935, 76061]","(53120, 53120)",ABCD
42,"[35484, 59660]","(65145, 65145)",ABCD
43,"[45373, 58502, 70812]","(59706, 59706)",ABCD
44,"[52834, 66657]","(54151, 54151)",ABCD
45,"[37727, 54483, 73929]","(54568, 54568)",ABCD
46,"[33823, 55225, 66208]","(65174, 65174)",ABCD
47,"[35595, 51951, 60609, 77030]","(47934, 47934)",ABCD
48,"[35355, 59783]","(54826, 54826)",ABCD
49,"[50514, 65656]","(46601, 46601)",ABCD
50,[],"(49794, 49794)",ABCDx
51,[],"(46018, 46018)",ABCDx
52,[],"(49492, 49492)",ABCDx
53,[],"(52563, 52563)",ABCDx
54,[],"(54685, 54685)",ABCDx
55,[],"(59237, 59237)",ABCDx
56,[],"(47038, 47038)",ABCDx
57,[],"(47206, 47206)",ABCDx
58,[],"(55121, 55121)",ABCDx
59,[],"(44461, 44461)",ABCDx
60,[],"(55662, 55662)",ABCDx
61,[],"(58483, 58483)",ABCDx
62,[],"(54637, 54637)",ABCDx
63,[],"(56864, 56864)",ABCDx
64,[],"(43442, 43442)",ABCDx
65,[],"(43542, 43542)",ABCDx
66,[],"(64090, 64090)",ABCDx
67,[],"(62404, 62404)",ABCDx
68,[],"(65139, 65139)",ABCDx
69,[],"(42210, 42210)",ABCDx
70,[],"(41852, 41852)",ABCDx
71,[],"(55291, 55291)",ABCDx
72,[],"(49795, 49795)",ABCDx
73,[],"(63302, 63302)",ABCDx
74,[],"(49666, 49666)",ABCDx
75,[],"(56884, 56884)",ABCDx
76,[],"(59540, 59540)",ABCDx
77,[],"(64996, 64996)",ABCDx
78,[],"(61572, 61572)",ABCDx
