,preds,true,detector_name
0,[38409],"(36692, 36692)",ABCD
1,"[33548, 36580]","(32412, 32412)",ABCD
2,[36930],"(35549, 35549)",ABCD
3,[34526],"(32704, 32704)",ABCD
4,[35938],"(34533, 34533)",ABCD
5,[41522],"(40031, 40031)",ABCD
6,[37181],"(35774, 35774)",ABCD
7,[40387],"(38811, 38811)",ABCD
8,[37980],"(36612, 36612)",ABCD
9,[33388],"(31988, 31988)",ABCD
10,[35385],"(34071, 34071)",ABCD
11,[28909],"(27518, 27518)",ABCD
12,[33914],"(28422, 28422)",ABCD
13,[41161],"(39847, 39847)",ABCD
14,"[30094, 31143]","(28839, 28839)",ABCD
15,[39106],"(37333, 37333)",ABCD
16,[32492],"(31148, 31148)",ABCD
17,[38424],"(37087, 37087)",ABCD
18,[37452],"(34408, 34408)",ABCD
19,[29425],"(28349, 28349)",ABCD
20,[39046],"(37306, 37306)",ABCD
21,"[28471, 29688]","(27463, 27463)",ABCD
22,[30600],"(29173, 29173)",ABCD
23,[36302],"(35196, 35196)",ABCD
24,[36228],"(34862, 34862)",ABCD
25,[28758],"(27566, 27566)",ABCD
26,"[38769, 40236]","(37646, 37646)",ABCD
27,[36265],"(34158, 34158)",ABCD
28,[34376],"(32614, 32614)",ABCD
29,[38455],"(37121, 37121)",ABCD
30,[38796],"(36910, 36910)",ABCD
31,"[31130, 32725]","(29906, 29906)",ABCD
32,"[29434, 30651]","(28358, 28358)",ABCD
33,"[28749, 35560]","(27562, 27562)",ABCD
34,[34144],"(32571, 32571)",ABCD
35,[36943],"(35672, 35672)",ABCD
36,[41774],"(39434, 39434)",ABCD
37,[37365],"(35904, 35904)",ABCD
38,[38360],"(37128, 37128)",ABCD
39,"[30289, 31394]","(29115, 29115)",ABCD
40,[30072],"(28805, 28805)",ABCD
41,[],"(33134, 33134)",ABCD
42,[31127],"(30086, 30086)",ABCD
43,[33614],"(32198, 32198)",ABCD
44,[],"(35003, 35003)",ABCD
45,[31556],"(30212, 30212)",ABCD
46,[],"(39864, 39864)",ABCD
47,[37029],"(35667, 35667)",ABCD
48,[41814],"(40234, 40234)",ABCD
49,[33063],"(31799, 31799)",ABCD
50,[43807],"(36692, 36692)",ABCDx
51,[],"(32412, 32412)",ABCDx
52,[],"(35549, 35549)",ABCDx
53,[40343],"(32704, 32704)",ABCDx
54,[],"(34533, 34533)",ABCDx
55,[44690],"(40031, 40031)",ABCDx
56,[],"(35774, 35774)",ABCDx
57,[42839],"(38811, 38811)",ABCDx
58,[],"(36612, 36612)",ABCDx
59,[35616],"(31988, 31988)",ABCDx
60,[],"(34071, 34071)",ABCDx
61,[33788],"(27518, 27518)",ABCDx
62,[],"(28422, 28422)",ABCDx
63,[],"(39847, 39847)",ABCDx
64,[36790],"(28839, 28839)",ABCDx
65,[43595],"(37333, 37333)",ABCDx
66,[35921],"(31148, 31148)",ABCDx
67,[],"(37087, 37087)",ABCDx
68,[],"(34408, 34408)",ABCDx
69,[32601],"(28349, 28349)",ABCDx
70,[39371],"(37306, 37306)",ABCDx
71,[],"(27463, 27463)",ABCDx
72,[],"(29173, 29173)",ABCDx
73,[],"(35196, 35196)",ABCDx
74,[],"(34862, 34862)",ABCDx
75,[],"(27566, 27566)",ABCDx
76,[42882],"(37646, 37646)",ABCDx
77,[37162],"(34158, 34158)",ABCDx
78,[37932],"(32614, 32614)",ABCDx
79,[],"(37121, 37121)",ABCDx
80,[44687],"(36910, 36910)",ABCDx
81,[38805],"(29906, 29906)",ABCDx
82,[],"(28358, 28358)",ABCDx
83,[],"(27562, 27562)",ABCDx
84,[],"(32571, 32571)",ABCDx
85,[],"(35672, 35672)",ABCDx
86,[],"(39434, 39434)",ABCDx
87,[],"(35904, 35904)",ABCDx
88,[42402],"(37128, 37128)",ABCDx
89,[],"(29115, 29115)",ABCDx
90,[],"(28805, 28805)",ABCDx
91,[39848],"(33134, 33134)",ABCDx
92,[],"(30086, 30086)",ABCDx
93,[],"(32198, 32198)",ABCDx
94,[],"(35003, 35003)",ABCDx
95,[32784],"(30212, 30212)",ABCDx
96,[],"(39864, 39864)",ABCDx
97,[],"(35667, 35667)",ABCDx
98,[],"(40234, 40234)",ABCDx
99,[39554],"(31799, 31799)",ABCDx
100,[],"(36692, 36692)",ADWIN
101,[],"(32412, 32412)",ADWIN
102,[],"(35549, 35549)",ADWIN
103,[],"(32704, 32704)",ADWIN
104,[],"(34533, 34533)",ADWIN
105,[],"(40031, 40031)",ADWIN
106,[],"(35774, 35774)",ADWIN
107,[],"(38811, 38811)",ADWIN
108,[],"(36612, 36612)",ADWIN
109,[],"(31988, 31988)",ADWIN
110,[],"(34071, 34071)",ADWIN
111,[],"(27518, 27518)",ADWIN
112,[],"(28422, 28422)",ADWIN
113,[],"(39847, 39847)",ADWIN
114,[],"(28839, 28839)",ADWIN
115,[],"(37333, 37333)",ADWIN
116,[],"(31148, 31148)",ADWIN
117,[],"(37087, 37087)",ADWIN
118,[],"(34408, 34408)",ADWIN
119,[],"(28349, 28349)",ADWIN
120,[],"(37306, 37306)",ADWIN
121,[],"(27463, 27463)",ADWIN
122,[],"(29173, 29173)",ADWIN
123,[],"(35196, 35196)",ADWIN
124,[],"(34862, 34862)",ADWIN
125,[],"(27566, 27566)",ADWIN
126,[],"(37646, 37646)",ADWIN
127,[],"(34158, 34158)",ADWIN
128,[],"(32614, 32614)",ADWIN
129,[],"(37121, 37121)",ADWIN
130,[],"(36910, 36910)",ADWIN
131,[],"(29906, 29906)",ADWIN
132,[],"(28358, 28358)",ADWIN
133,[],"(27562, 27562)",ADWIN
134,[],"(32571, 32571)",ADWIN
135,[],"(35672, 35672)",ADWIN
136,[],"(39434, 39434)",ADWIN
137,[],"(35904, 35904)",ADWIN
138,[],"(37128, 37128)",ADWIN
139,[],"(29115, 29115)",ADWIN
140,[],"(28805, 28805)",ADWIN
141,[],"(33134, 33134)",ADWIN
142,[],"(30086, 30086)",ADWIN
143,[],"(32198, 32198)",ADWIN
144,[],"(35003, 35003)",ADWIN
145,[],"(30212, 30212)",ADWIN
146,[],"(39864, 39864)",ADWIN
147,[],"(35667, 35667)",ADWIN
148,[],"(40234, 40234)",ADWIN
149,[],"(31799, 31799)",ADWIN
150,[34468],"(36692, 36692)",CUSUM
151,[30859],"(32412, 32412)",CUSUM
152,[31446],"(35549, 35549)",CUSUM
153,[],"(32704, 32704)",CUSUM
154,[],"(34533, 34533)",CUSUM
155,[34351],"(40031, 40031)",CUSUM
156,[35683],"(35774, 35774)",CUSUM
157,[29254],"(38811, 38811)",CUSUM
158,[31473],"(36612, 36612)",CUSUM
159,[32190],"(31988, 31988)",CUSUM
160,[],"(34071, 34071)",CUSUM
161,[],"(27518, 27518)",CUSUM
162,[],"(28422, 28422)",CUSUM
163,"[30271, 38819]","(39847, 39847)",CUSUM
164,[28871],"(28839, 28839)",CUSUM
165,[30982],"(37333, 37333)",CUSUM
166,[29797],"(31148, 31148)",CUSUM
167,[],"(37087, 37087)",CUSUM
168,[],"(34408, 34408)",CUSUM
169,[],"(28349, 28349)",CUSUM
170,[25477],"(37306, 37306)",CUSUM
171,[],"(27463, 27463)",CUSUM
172,[],"(29173, 29173)",CUSUM
173,[],"(35196, 35196)",CUSUM
174,[27806],"(34862, 34862)",CUSUM
175,[26433],"(27566, 27566)",CUSUM
176,[28052],"(37646, 37646)",CUSUM
177,"[25913, 34148]","(34158, 34158)",CUSUM
178,[31042],"(32614, 32614)",CUSUM
179,[29074],"(37121, 37121)",CUSUM
180,"[24194, 34116]","(36910, 36910)",CUSUM
181,[27837],"(29906, 29906)",CUSUM
182,[],"(28358, 28358)",CUSUM
183,[25599],"(27562, 27562)",CUSUM
184,[],"(32571, 32571)",CUSUM
185,[],"(35672, 35672)",CUSUM
186,[30887],"(39434, 39434)",CUSUM
187,[],"(35904, 35904)",CUSUM
188,"[27692, 30745]","(37128, 37128)",CUSUM
189,[],"(29115, 29115)",CUSUM
190,[25326],"(28805, 28805)",CUSUM
191,"[30667, 32530]","(33134, 33134)",CUSUM
192,[27238],"(30086, 30086)",CUSUM
193,[],"(32198, 32198)",CUSUM
194,[31964],"(35003, 35003)",CUSUM
195,[26965],"(30212, 30212)",CUSUM
196,[35640],"(39864, 39864)",CUSUM
197,[31926],"(35667, 35667)",CUSUM
198,"[31094, 34592]","(40234, 40234)",CUSUM
199,[],"(31799, 31799)",CUSUM
200,"[23459, 25984, 27233, 27855, 28495, 29381, 29985, 30698, 33080, 35754]","(36692, 36692)",DDM
201,"[23266, 23946, 25186, 27670, 29081, 30317, 31818]","(32412, 32412)",DDM
202,"[23209, 23838, 25036, 26026, 27113, 29329, 30259, 31665, 32659, 33354]","(35549, 35549)",DDM
203,"[23271, 24074, 27505, 30020, 30603, 31269, 31959]","(32704, 32704)",DDM
204,"[23257, 24629, 25207, 30437, 31599, 32489]","(34533, 34533)",DDM
205,"[23603, 24213, 25024, 26036, 27828, 28546, 29771, 30788, 33720]","(40031, 40031)",DDM
206,"[23454, 27682, 28782, 30592]","(35774, 35774)",DDM
207,"[23841, 26085, 27176, 28146, 28850, 30722, 31462, 32463, 33259, 34234, 34934, 36088, 37366, 38313]","(38811, 38811)",DDM
208,"[23523, 24832, 26130, 27283, 28646, 29710, 30530, 31387]","(36612, 36612)",DDM
209,"[25095, 25715, 26634, 27197, 28639, 30128, 30826, 31472]","(31988, 31988)",DDM
210,"[25232, 27768, 28510, 29492, 30183, 32245, 33090, 33808]","(34071, 34071)",DDM
211,"[23592, 24646, 25185, 26012, 26752]","(27518, 27518)",DDM
212,"[23426, 26528, 28786, 39952, 41021, 42048, 42804, 43783, 44826]","(28422, 28422)",DDM
213,"[23823, 24549, 25364, 27344, 28052, 30003, 36938, 37813, 38450, 39645]","(39847, 39847)",DDM
214,"[24994, 26783, 27788, 28766]","(28839, 28839)",DDM
215,"[24149, 29931, 30955, 32267, 36130]","(37333, 37333)",DDM
216,"[23706, 25057, 25846, 26507, 27292, 28238, 29797, 30572, 31135]","(31148, 31148)",DDM
217,[23701],"(37087, 37087)",DDM
218,"[23627, 25813, 27365, 31464, 32197]","(34408, 34408)",DDM
219,"[24226, 25035, 26226, 27514]","(28349, 28349)",DDM
220,"[23213, 25329, 28230, 29914, 30824, 31912, 33106, 33728, 34302, 37020]","(37306, 37306)",DDM
221,[23475],"(27463, 27463)",DDM
222,"[26318, 26922]","(29173, 29173)",DDM
223,"[23723, 25194, 25939, 28956, 29699, 30317, 31162, 31703, 32747]","(35196, 35196)",DDM
224,"[24610, 25492, 26115, 26727, 27496, 28450, 29033, 30299, 30930, 33285]","(34862, 34862)",DDM
225,"[23816, 25028, 25674]","(27566, 27566)",DDM
226,"[24778, 26980, 30053]","(37646, 37646)",DDM
227,"[24759, 25769, 26819, 27861, 28930, 30055, 31403, 32040, 34148]","(34158, 34158)",DDM
228,"[25002, 27754, 31353]","(32614, 32614)",DDM
229,"[24940, 25629, 26575, 28155, 28784, 30750, 31324, 32397, 35054, 36649]","(37121, 37121)",DDM
230,"[23424, 24197, 24854, 25421, 27003, 27592, 28690, 30335, 32643, 33610, 35727, 36840]","(36910, 36910)",DDM
231,"[24181, 24888, 25526, 27119, 29575]","(29906, 29906)",DDM
232,"[23686, 24477, 26515]","(28358, 28358)",DDM
233,"[23803, 25371, 26299, 27028]","(27562, 27562)",DDM
234,"[23560, 24248, 24965, 25522]","(32571, 32571)",DDM
235,"[23419, 25177, 25946, 27356, 28116, 30565, 31385, 32588]","(35672, 35672)",DDM
236,"[23703, 28874, 29687, 30783, 31927, 33669, 34816, 36520, 37370]","(39434, 39434)",DDM
237,"[23321, 24047, 32241, 33570, 34564, 35329]","(35904, 35904)",DDM
238,"[23312, 24143, 25461, 26851, 27706, 28557, 29134, 29999, 30702, 31389, 32926, 34163]","(37128, 37128)",DDM
239,"[23657, 25698, 26324, 27055]","(29115, 29115)",DDM
240,"[23371, 24265, 25322, 26131, 26775, 27961]","(28805, 28805)",DDM
241,"[24240, 25786, 28006, 28666, 31879, 32558, 37207, 38828, 39729, 40622, 41193, 43686, 44317, 45181]","(33134, 33134)",DDM
242,"[24318, 25019, 26670, 27633, 29340, 30091]","(30086, 30086)",DDM
243,"[23214, 26249, 27972, 29005, 29711, 31959]","(32198, 32198)",DDM
244,"[25450, 27491, 28079, 29487, 30554]","(35003, 35003)",DDM
245,"[23510, 24323, 25027, 25782, 29276, 29997]","(30212, 30212)",DDM
246,"[23311, 24009, 25321, 35117, 38263, 39438, 40208, 41342, 42936]","(39864, 39864)",DDM
247,"[26593, 27681, 29748, 31933, 32519]","(35667, 35667)",DDM
248,"[23269, 25171, 25918, 26559, 27841, 29247, 30053, 31087, 31947, 32545, 33818, 34504, 35643, 38785, 40164]","(40234, 40234)",DDM
249,"[23577, 25241, 26347, 27268, 28669, 29840, 30733, 31499, 32169]","(31799, 31799)",DDM
250,[],"(36692, 36692)",EWMAChart
251,[],"(32412, 32412)",EWMAChart
252,[],"(35549, 35549)",EWMAChart
253,[],"(32704, 32704)",EWMAChart
254,[],"(34533, 34533)",EWMAChart
255,[],"(40031, 40031)",EWMAChart
256,[],"(35774, 35774)",EWMAChart
257,[],"(38811, 38811)",EWMAChart
258,[],"(36612, 36612)",EWMAChart
259,[],"(31988, 31988)",EWMAChart
260,[],"(34071, 34071)",EWMAChart
261,[],"(27518, 27518)",EWMAChart
262,[],"(28422, 28422)",EWMAChart
263,[],"(39847, 39847)",EWMAChart
264,[],"(28839, 28839)",EWMAChart
265,[],"(37333, 37333)",EWMAChart
266,[],"(31148, 31148)",EWMAChart
267,[],"(37087, 37087)",EWMAChart
268,[],"(34408, 34408)",EWMAChart
269,[],"(28349, 28349)",EWMAChart
270,[],"(37306, 37306)",EWMAChart
271,[],"(27463, 27463)",EWMAChart
272,[],"(29173, 29173)",EWMAChart
273,[],"(35196, 35196)",EWMAChart
274,[],"(34862, 34862)",EWMAChart
275,[],"(27566, 27566)",EWMAChart
276,[],"(37646, 37646)",EWMAChart
277,[],"(34158, 34158)",EWMAChart
278,[],"(32614, 32614)",EWMAChart
279,[],"(37121, 37121)",EWMAChart
280,[],"(36910, 36910)",EWMAChart
281,[],"(29906, 29906)",EWMAChart
282,[],"(28358, 28358)",EWMAChart
283,[],"(27562, 27562)",EWMAChart
284,[],"(32571, 32571)",EWMAChart
285,[],"(35672, 35672)",EWMAChart
286,[],"(39434, 39434)",EWMAChart
287,[],"(35904, 35904)",EWMAChart
288,[],"(37128, 37128)",EWMAChart
289,[],"(29115, 29115)",EWMAChart
290,[],"(28805, 28805)",EWMAChart
291,[],"(33134, 33134)",EWMAChart
292,[],"(30086, 30086)",EWMAChart
293,[],"(32198, 32198)",EWMAChart
294,[],"(35003, 35003)",EWMAChart
295,[],"(30212, 30212)",EWMAChart
296,[],"(39864, 39864)",EWMAChart
297,[],"(35667, 35667)",EWMAChart
298,[],"(40234, 40234)",EWMAChart
299,[],"(31799, 31799)",EWMAChart
300,"[22761, 22860, 22959, 23058, 23157, 23256, 23383, 23511, 23611, 23710, 23809, 23908, 24014, 24113, 24212, 24315, 24415, 24516, 24625, 24760, 24859, 24959, 25058, 25157, 25263, 25362, 25461, 25560, 25659, 25764, 25863, 25967, 26066, 26165, 26274, 26388, 26492, 26591, 26694, 26799, 26910, 27009, 27108, 27207, 27322, 27435, 27534, 27633, 27732, 27831, 27930, 28044, 28147, 28246, 28345, 28444, 28543, 28644, 28743, 28852, 28951, 29052, 29152, 29251, 29350, 29454, 29558, 29657, 29756, 29857, 29956, 30058, 30157, 30258, 30357, 30468, 30568, 30673, 30778, 30885, 30984, 31083, 31183, 31282, 31381, 31487, 31591, 31692, 31791, 31891, 31990, 32090, 32189, 32288, 32395, 32494, 32593, 32692, 32791, 32890, 32989, 33089, 33192, 33291, 33390, 33489, 33588, 33687, 33786, 33889, 33988, 34087, 34186, 34299, 34401, 34508, 34612, 34713, 34812, 34911, 35010, 35109, 35208, 35312, 35411, 35511, 35612, 35720, 35821, 35920, 36024, 36123, 36222, 36321, 36420, 36527, 36626, 36727, 36830, 36941, 37040, 37139, 37242, 37341, 37440, 37545, 37644, 37747, 37846, 37946, 38054, 38159, 38258, 38357, 38469, 38578, 38696, 38797, 38896, 39005, 39107, 39206, 39306, 39405, 39510, 39609, 39712, 39811, 39929, 40031, 40130, 40229, 40328, 40427, 40526, 40626, 40728, 40827, 40926, 41025, 41125, 41235, 41341, 41440, 41539, 41638, 41737, 41836, 41935, 42034, 42133, 42247, 42346, 42457, 42570, 42669, 42770, 42871, 42975, 43074, 43174, 43273, 43372, 43471, 43572, 43671, 43770, 43873, 43981, 44084, 44183, 44282, 44385, 44492, 44591, 44690, 44789, 44890, 44989, 45108, 45207, 45309]","(36692, 36692)",GeometricMovingAverage
