,preds,true,detector_name
0,"[9739, 10737, 11688, 12970, 16323]","(9572, 9572)",ABCD
1,"[14422, 15809]","(13513, 13513)",ABCD
2,"[10021, 13290, 16665]","(9394, 9394)",ABCD
3,"[12079, 14739]","(11263, 11263)",ABCD
4,"[12715, 14051, 14542, 15723]","(12422, 12422)",ABCD
5,"[12195, 13410, 14468]","(11996, 11996)",ABCD
6,[15810],"(14506, 14506)",ABCD
7,"[13814, 14930, 16661, 17412]","(13562, 13562)",ABCD
8,[14941],"(13570, 13570)",ABCD
9,"[10020, 11297, 11869, 13168, 17342]","(9721, 9721)",ABCD
10,"[10823, 17616]","(10081, 10081)",ABCD
11,"[12878, 13611, 15075, 16363]","(12624, 12624)",ABCD
12,"[11849, 13646, 15324]","(11608, 11608)",ABCD
13,"[10767, 12075, 12990, 15295, 17082]","(10501, 10501)",ABCD
14,[15881],"(14478, 14478)",ABCD
15,"[11839, 15118, 16584]","(14170, 14170)",ABCD
16,"[11671, 12576, 14457, 15343]","(11434, 11434)",ABCD
17,"[13360, 17459]","(12268, 12268)",ABCD
18,"[12946, 14258, 14753]","(12680, 12680)",ABCD
19,"[10171, 11336, 12401, 15396]","(9979, 9979)",ABCD
20,"[14596, 15662]","(14191, 14191)",ABCD
21,"[9705, 10681, 13252, 17350]","(9427, 9427)",ABCD
22,"[13398, 17667]","(12460, 12460)",ABCD
23,[14424],"(13351, 13351)",ABCD
24,"[10526, 17301]","(9707, 9707)",ABCD
25,[12235],"(11243, 11243)",ABCD
26,"[11806, 13129, 14506]","(11544, 11544)",ABCD
27,"[12958, 14078, 15614]","(12716, 12716)",ABCD
28,"[13767, 16230]","(12253, 12253)",ABCD
29,"[14377, 15951]","(13679, 13679)",ABCD
30,"[14812, 16565]","(14490, 14490)",ABCD
31,"[10414, 11408, 13083, 16653, 17712]","(10203, 10203)",ABCD
32,"[14924, 17133]","(14168, 14168)",ABCD
33,"[10424, 11812]","(9889, 9889)",ABCD
34,"[9694, 11541, 12886, 17063]","(9531, 9531)",ABCD
35,"[9902, 10795, 13467, 14903]","(9745, 9745)",ABCD
36,"[11335, 14225]","(10459, 10459)",ABCD
37,"[10823, 11571]","(9278, 9278)",ABCD
38,"[11280, 14735]","(10395, 10395)",ABCD
39,"[11392, 12502, 14196, 17047]","(11159, 11159)",ABCD
