,preds,true,detector_name
0,"[68279, 92865]","(65547, 65547)",ABCD
1,"[64086, 73256, 97498]","(61017, 61017)",ABCD
2,[],"(74675, 74675)",ABCD
3,"[55973, 73965]","(53451, 53451)",ABCD
4,"[66470, 77681, 93412]","(63846, 63846)",ABCD
5,"[55862, 59039]","(53330, 53330)",ABCD
6,"[63837, 77562]","(60092, 60092)",ABCD
7,"[60503, 67323, 84539]","(57627, 57627)",ABCD
8,[83354],"(60092, 60092)",ABCD
9,"[81581, 85656]","(78088, 78088)",ABCD
10,"[76593, 83709]","(73541, 73541)",ABCD
11,"[68630, 74126, 76939]","(66086, 66086)",ABCD
12,"[81251, 85578]","(77995, 77995)",ABCD
13,[78205],"(71497, 71497)",ABCD
14,"[68206, 79349]","(65113, 65113)",ABCD
15,"[68083, 69716, 78291]","(65818, 65818)",ABCD
16,"[81352, 91964]","(65819, 65819)",ABCD
17,[77596],"(71622, 71622)",ABCD
18,"[79524, 80011]","(77210, 77210)",ABCD
19,[58487],"(61208, 61208)",ABCD
20,"[58969, 67790, 76817]","(56393, 56393)",ABCD
21,"[53742, 55424, 61136, 66341, 72123]","(53877, 53877)",ABCD
22,"[81284, 88858]","(78465, 78465)",ABCD
23,"[57719, 61670]","(55508, 55508)",ABCD
24,"[59944, 62742, 69791]","(57886, 57886)",ABCD
25,"[60081, 64619, 84669]","(57909, 57909)",ABCD
26,"[79578, 81104, 89341, 99118]","(79493, 79493)",ABCD
27,"[62634, 67543, 81654]","(59948, 59948)",ABCD
28,"[69880, 77988]","(67634, 67634)",ABCD
29,"[72766, 77178]","(69951, 69951)",ABCD
30,"[70810, 77216, 84798]","(67648, 67648)",ABCD
31,"[80179, 86789]","(76669, 76669)",ABCD
32,"[52380, 55861, 62863, 66150]","(54630, 54630)",ABCD
33,"[61175, 67538]","(58749, 58749)",ABCD
34,"[69951, 83795]","(66990, 66990)",ABCD
35,"[62031, 70628, 82497]","(59578, 59578)",ABCD
36,"[77628, 87388]","(73832, 73832)",ABCD
37,[76151],"(78172, 78172)",ABCD
38,"[61758, 67842, 74229]","(59068, 59068)",ABCD
39,[88783],"(60123, 60123)",ABCD
40,[55168],"(58786, 58786)",ABCD
41,"[56357, 60972, 68516]","(54105, 54105)",ABCD
42,[],"(76249, 76249)",ABCD
43,"[52759, 56689]","(50706, 50706)",ABCD
44,"[78838, 84657, 95560]","(75673, 75673)",ABCD
45,"[78029, 82063]","(75396, 75396)",ABCD
46,[64295],"(57754, 57754)",ABCD
47,"[58274, 69661]","(56178, 56178)",ABCD
48,"[65910, 67385, 73281, 89800]","(66386, 66386)",ABCD
49,"[73357, 73990, 91394]","(70622, 70622)",ABCD
50,[],"(65547, 65547)",ABCDx
51,[],"(73322, 73322)",ABCDx
52,[],"(58988, 58988)",ABCDx
53,[],"(63351, 63351)",ABCDx
54,[],"(52312, 52312)",ABCDx
55,[],"(56719, 56719)",ABCDx
56,[],"(79356, 79356)",ABCDx
57,[],"(67248, 67248)",ABCDx
58,[],"(57319, 57319)",ABCDx
59,[],"(72510, 72510)",ABCDx
60,[],"(71495, 71495)",ABCDx
61,[],"(71625, 71625)",ABCDx
62,[],"(68508, 68508)",ABCDx
63,[],"(54507, 54507)",ABCDx
64,[],"(62245, 62245)",ABCDx
65,[],"(77628, 77628)",ABCDx
66,[],"(57915, 57915)",ABCDx
67,[],"(67010, 67010)",ABCDx
68,[],"(59174, 59174)",ABCDx
69,[],"(51770, 51770)",ABCDx
70,[],"(78908, 78908)",ABCDx
71,[],"(75938, 75938)",ABCDx
72,[],"(68164, 68164)",ABCDx
73,[],"(69810, 69810)",ABCDx
74,[],"(57244, 57244)",ABCDx
75,[],"(72495, 72495)",ABCDx
76,[],"(64541, 64541)",ABCDx
77,[],"(58565, 58565)",ABCDx
78,[],"(52622, 52622)",ABCDx
79,[],"(67638, 67638)",ABCDx
80,[],"(61701, 61701)",ABCDx
81,[],"(70018, 70018)",ABCDx
82,[],"(53905, 53905)",ABCDx
83,[],"(74153, 74153)",ABCDx
84,[],"(78467, 78467)",ABCDx
85,[],"(79818, 79818)",ABCDx
86,[],"(61432, 61432)",ABCDx
87,[],"(54461, 54461)",ABCDx
88,[],"(61070, 61070)",ABCDx
89,[],"(75974, 75974)",ABCDx
90,[],"(71726, 71726)",ABCDx
91,[],"(73757, 73757)",ABCDx
92,[],"(76105, 76105)",ABCDx
93,[],"(72119, 72119)",ABCDx
94,[],"(53408, 53408)",ABCDx
95,[],"(56896, 56896)",ABCDx
96,[],"(75543, 75543)",ABCDx
97,[],"(78433, 78433)",ABCDx
98,[],"(78536, 78536)",ABCDx
99,[],"(62179, 62179)",ABCDx
100,"[69832, 69864, 70344, 73640, 97640]","(65547, 65547)",ADWIN
101,"[68680, 70248, 70536, 94184, 94856, 94952, 95048, 95080, 95304, 95784, 95816, 98248]","(61017, 61017)",ADWIN
102,[],"(74675, 74675)",ADWIN
103,"[59016, 59944, 63720, 72808, 73192, 73352, 73832, 75976]","(53451, 53451)",ADWIN
104,"[62728, 76424, 76520, 76552, 76712, 77128, 78248, 88936, 89032, 89160, 89192]","(63846, 63846)",ADWIN
105,"[58888, 58952, 58984, 59080, 59112, 59304, 73640]","(53330, 53330)",ADWIN
106,"[56328, 76552, 76872, 76904, 76936, 76968, 77000, 77224, 86152]","(60092, 60092)",ADWIN
107,"[66792, 67368, 67944, 68200, 68904, 74504, 76136, 78440, 78568, 86856, 87368, 87432]","(57627, 57627)",ADWIN
108,"[65160, 67560]","(60092, 60092)",ADWIN
109,"[74344, 84424, 84712, 84744, 86632, 93608]","(78088, 78088)",ADWIN
110,"[70760, 72712, 72840, 82952, 83624, 84040, 84360, 84520, 84552, 84584]","(73541, 73541)",ADWIN
111,"[71176, 76200, 76584, 76680, 76840, 76872, 77096, 77288, 77416]","(66086, 66086)",ADWIN
112,"[84744, 84904, 84936, 85000, 85192, 87304]","(77995, 77995)",ADWIN
113,"[68552, 78376, 78824, 85608]","(71497, 71497)",ADWIN
114,"[77576, 79496, 87432]","(65113, 65113)",ADWIN
115,"[69608, 69704, 69736, 77480, 77704, 80424, 86664]","(65818, 65818)",ADWIN
116,"[87848, 87912, 87944, 88008, 88520, 99784]","(65819, 65819)",ADWIN
117,[],"(71622, 71622)",ADWIN
118,"[71624, 80008, 80040, 81704, 85864]","(77210, 77210)",ADWIN
119,"[54152, 59912, 62632, 63144, 63240, 63432, 63528]","(61208, 61208)",ADWIN
120,"[55944, 66728, 66856, 67080, 67176, 67208, 73384, 73608, 76776, 76840, 77320, 78376, 79720]","(56393, 56393)",ADWIN
121,"[48296, 48488, 60776, 60936, 61288, 65640, 65736, 65832, 65896, 65928, 69736, 69864, 69992, 71464, 74792]","(53877, 53877)",ADWIN
122,"[86504, 86696, 89000, 89288, 90504, 93576, 96136]","(78465, 78465)",ADWIN
123,"[61672, 62088, 62152, 62504, 62952, 64040, 81512]","(55508, 55508)",ADWIN
124,"[54760, 62760, 62792, 63112, 63240, 65896, 69000, 69544, 69800, 70312, 71496, 75624]","(57886, 57886)",ADWIN
125,"[64104, 64136, 64168, 64296, 64328, 64424, 64488, 64840, 81992, 83560, 91496]","(57909, 57909)",ADWIN
126,"[70920, 88648, 88776, 88808, 88840, 89288, 90408, 98184, 98696, 98728, 99304, 99720]","(79493, 79493)",ADWIN
127,"[67432, 67464, 67496, 68200, 72488, 79368, 79432, 80712, 81672, 91080]","(59948, 59948)",ADWIN
128,"[77832, 77960, 77992, 78408, 78472, 78536, 78568, 78664, 79048, 80008, 97704, 98824, 98952, 99400, 99592]","(67634, 67634)",ADWIN
129,"[76904, 77032, 77096, 77160, 78248]","(69951, 69951)",ADWIN
130,"[76520, 76552, 76584, 77224, 77512, 78280, 81640, 83944, 84328, 84392, 84552, 85352, 87080]","(67648, 67648)",ADWIN
131,"[67464, 68488, 68680, 68808, 69032, 86568, 86600, 86632, 86696, 86728, 86792, 87272]","(76669, 76669)",ADWIN
132,"[47304, 47752, 47880, 48488, 61480, 61864, 61928, 65384, 65544, 65576, 65736, 65896, 65992, 66088, 66248, 66760, 67560]","(54630, 54630)",ADWIN
133,"[67368, 67400, 67464, 67496]","(58749, 58749)",ADWIN
