,preds,true,detector_name
0,[60585],"(60435, 60435)",ABCD
1,"[56208, 57678, 66184]","(66000, 66000)",ABCD
2,[63180],"(62740, 62740)",ABCD
3,"[54424, 56045, 62315]","(62289, 62289)",ABCD
4,[63336],"(61982, 61982)",ABCD
5,"[63403, 74410]","(74210, 74210)",ABCD
6,[74071],"(73813, 73813)",ABCD
7,"[65296, 67562]","(67335, 67335)",ABCD
8,"[59403, 78193]","(77877, 77877)",ABCD
9,"[55335, 77918]","(77660, 77660)",ABCD
10,"[53842, 69798, 76958]","(76587, 76587)",ABCD
11,"[60408, 72657]","(72262, 72262)",ABCD
12,"[59473, 86106]","(84946, 84946)",ABCD
13,[86284],"(85043, 85043)",ABCD
14,"[62650, 68528, 73019]","(72846, 72846)",ABCD
15,[66116],"(65826, 65826)",ABCD
16,"[55300, 69560]","(68947, 68947)",ABCD
17,[69083],"(68161, 68161)",ABCD
18,[72015],"(71418, 71418)",ABCD
19,[84327],"(83231, 83231)",ABCD
20,"[58295, 69068, 73720]","(73486, 73486)",ABCD
21,"[58359, 88764]","(88178, 88178)",ABCD
22,"[59217, 61016]","(60924, 60924)",ABCD
23,"[68459, 82203, 85814, 89403]","(89194, 89194)",ABCD
24,"[62600, 84917]","(84551, 84551)",ABCD
25,[68003],"(67633, 67633)",ABCD
26,[70127],"(69518, 69518)",ABCD
27,[61139],"(60866, 60866)",ABCD
28,[60620],"(60368, 60368)",ABCD
29,"[71031, 73695]","(73463, 73463)",ABCD
30,[60853],"(60452, 60452)",ABCD
31,[62295],"(62083, 62083)",ABCD
32,"[59933, 68702, 87329, 89680]","(89539, 89539)",ABCD
33,"[59132, 65743, 71438, 73504]","(73295, 73295)",ABCD
34,"[69006, 70470]","(70254, 70254)",ABCD
35,"[65080, 68721]","(68567, 68567)",ABCD
36,"[59076, 70887, 80518, 86391]","(86211, 86211)",ABCD
37,"[58483, 79314]","(78966, 78966)",ABCD
38,"[72198, 75665, 85347]","(85141, 85141)",ABCD
39,[84729],"(84286, 84286)",ABCD
40,[77702],"(77435, 77435)",ABCD
41,"[59857, 83682]","(82962, 82962)",ABCD
42,[68160],"(67906, 67906)",ABCD
43,"[60661, 64619]","(63775, 63775)",ABCD
44,[61868],"(61551, 61551)",ABCD
45,"[60190, 72613]","(72367, 72367)",ABCD
46,[77412],"(77059, 77059)",ABCD
47,"[86457, 89033]","(88754, 88754)",ABCD
48,[83022],"(82586, 82586)",ABCD
49,"[58034, 63997, 76420]","(76308, 76308)",ABCD
50,[60480],"(60435, 60435)",ABCDx
51,[66050],"(66000, 66000)",ABCDx
52,[62796],"(62740, 62740)",ABCDx
53,[62347],"(62289, 62289)",ABCDx
54,[62039],"(61982, 61982)",ABCDx
55,[74265],"(74210, 74210)",ABCDx
56,[73890],"(73813, 73813)",ABCDx
57,[67390],"(67335, 67335)",ABCDx
58,[77941],"(77877, 77877)",ABCDx
59,[77715],"(77660, 77660)",ABCDx
60,[76650],"(76587, 76587)",ABCDx
61,[72323],"(72262, 72262)",ABCDx
62,[85040],"(84946, 84946)",ABCDx
63,[85115],"(85043, 85043)",ABCDx
64,[72897],"(72846, 72846)",ABCDx
65,[65885],"(65826, 65826)",ABCDx
66,[68996],"(68947, 68947)",ABCDx
67,[68217],"(68161, 68161)",ABCDx
68,[71493],"(71418, 71418)",ABCDx
69,[83310],"(83231, 83231)",ABCDx
70,[73554],"(73486, 73486)",ABCDx
71,[88253],"(88178, 88178)",ABCDx
72,[60979],"(60924, 60924)",ABCDx
73,[89275],"(89194, 89194)",ABCDx
74,[84624],"(84551, 84551)",ABCDx
75,[67691],"(67633, 67633)",ABCDx
76,[69575],"(69518, 69518)",ABCDx
77,[60931],"(60866, 60866)",ABCDx
78,[60441],"(60368, 60368)",ABCDx
79,[73554],"(73463, 73463)",ABCDx
80,[60505],"(60452, 60452)",ABCDx
81,[62141],"(62083, 62083)",ABCDx
82,[89606],"(89539, 89539)",ABCDx
83,[73366],"(73295, 73295)",ABCDx
84,[70309],"(70254, 70254)",ABCDx
85,[68627],"(68567, 68567)",ABCDx
86,[86278],"(86211, 86211)",ABCDx
87,[79034],"(78966, 78966)",ABCDx
88,[85203],"(85141, 85141)",ABCDx
89,[84350],"(84286, 84286)",ABCDx
90,[77492],"(77435, 77435)",ABCDx
91,[83049],"(82962, 82962)",ABCDx
92,[67957],"(67906, 67906)",ABCDx
93,[63830],"(63775, 63775)",ABCDx
94,[61594],"(61551, 61551)",ABCDx
95,[72415],"(72367, 72367)",ABCDx
96,[77120],"(77059, 77059)",ABCDx
97,[88827],"(88754, 88754)",ABCDx
98,[82656],"(82586, 82586)",ABCDx
99,[76360],"(76308, 76308)",ABCDx
100,[],"(60435, 60435)",ADWIN
101,"[57584, 57712, 57744, 58064]","(66000, 66000)",ADWIN
102,[],"(62740, 62740)",ADWIN
103,[56848],"(62289, 62289)",ADWIN
104,[],"(61982, 61982)",ADWIN
105,"[62480, 64592, 65872]","(74210, 74210)",ADWIN
106,[],"(73813, 73813)",ADWIN
107,"[52624, 63888]","(67335, 67335)",ADWIN
108,"[58960, 59632]","(77877, 77877)",ADWIN
109,"[54896, 55248]","(77660, 77660)",ADWIN
110,"[53424, 69680, 69808, 70416, 71312, 75056]","(76587, 76587)",ADWIN
111,"[61104, 63728]","(72262, 72262)",ADWIN
112,"[59184, 59312, 59440, 59536, 59920, 60048, 60176, 62416]","(84946, 84946)",ADWIN
113,[],"(85043, 85043)",ADWIN
114,"[68496, 68528]","(72846, 72846)",ADWIN
115,[],"(65826, 65826)",ADWIN
116,"[55696, 60144]","(68947, 68947)",ADWIN
117,"[67696, 68048, 68144]","(68161, 68161)",ADWIN
118,[],"(71418, 71418)",ADWIN
119,[],"(83231, 83231)",ADWIN
120,[63376],"(73486, 73486)",ADWIN
121,"[58352, 58448, 59792, 60752, 86448, 87024, 87952]","(88178, 88178)",ADWIN
122,"[58320, 58800, 59088, 59184, 59248, 59920, 60560]","(60924, 60924)",ADWIN
123,"[67408, 67632, 81264, 81360, 81392, 85552, 86672]","(89194, 89194)",ADWIN
124,"[60400, 60880, 69840, 82896]","(84551, 84551)",ADWIN
125,[],"(67633, 67633)",ADWIN
126,[],"(69518, 69518)",ADWIN
127,[],"(60866, 60866)",ADWIN
128,[],"(60368, 60368)",ADWIN
129,"[65488, 65520, 67120]","(73463, 73463)",ADWIN
130,[],"(60452, 60452)",ADWIN
131,[],"(62083, 62083)",ADWIN
132,"[68592, 68912, 85488, 85584, 85712, 85840, 86032, 86992]","(89539, 89539)",ADWIN
133,"[58768, 58896, 59024, 65040, 65552, 65584]","(73295, 73295)",ADWIN
134,[],"(70254, 70254)",ADWIN
135,[63632],"(68567, 68567)",ADWIN
136,"[59024, 61264, 65616, 80048, 80112, 80400]","(86211, 86211)",ADWIN
137,[74288],"(78966, 78966)",ADWIN
138,"[64944, 65040, 74096, 75056, 75184, 75600]","(85141, 85141)",ADWIN
139,[],"(84286, 84286)",ADWIN
140,"[65552, 66160]","(77435, 77435)",ADWIN
141,"[59312, 59344, 59376, 59440, 59536, 59792, 60048, 60240, 62128]","(82962, 82962)",ADWIN
142,[],"(67906, 67906)",ADWIN
143,[59888],"(63775, 63775)",ADWIN
144,[],"(61551, 61551)",ADWIN
145,"[58448, 58544]","(72367, 72367)",ADWIN
146,[],"(77059, 77059)",ADWIN
147,"[66832, 76304, 76336, 76432, 76560]","(88754, 88754)",ADWIN
148,"[80592, 80912]","(82586, 82586)",ADWIN
149,"[62224, 62352, 64400]","(76308, 76308)",ADWIN
150,"[52914, 57631]","(60435, 60435)",CUSUM
151,[57715],"(66000, 66000)",CUSUM
152,[],"(62740, 62740)",CUSUM
153,[56230],"(62289, 62289)",CUSUM
154,[],"(61982, 61982)",CUSUM
155,"[54156, 59028, 64163]","(74210, 74210)",CUSUM
156,[],"(73813, 73813)",CUSUM
157,"[51264, 62600]","(67335, 67335)",CUSUM
158,"[57985, 59988, 67825, 77197]","(77877, 77877)",CUSUM
159,"[51869, 54198, 65189, 76515]","(77660, 77660)",CUSUM
160,"[53152, 64987, 66843, 70332]","(76587, 76587)",CUSUM
161,"[56425, 63447, 68786]","(72262, 72262)",CUSUM
162,"[55812, 57978, 59847, 64102, 69807, 75764]","(84946, 84946)",CUSUM
163,"[51639, 61128, 67822, 73407, 84627, 99280]","(85043, 85043)",CUSUM
164,[67708],"(72846, 72846)",CUSUM
165,[56408],"(65826, 65826)",CUSUM
166,"[53149, 55297]","(68947, 68947)",CUSUM
167,"[53521, 62467, 66922]","(68161, 68161)",CUSUM
168,"[54294, 63097]","(71418, 71418)",CUSUM
169,"[66420, 72068, 73986]","(83231, 83231)",CUSUM
170,"[59687, 62481]","(73486, 73486)",CUSUM
171,"[55345, 58073, 76190, 79603]","(88178, 88178)",CUSUM
172,"[53169, 58156]","(60924, 60924)",CUSUM
173,"[59370, 62459, 65086, 66347, 80010, 85370, 86736]","(89194, 89194)",CUSUM
174,"[58913, 70260, 80330, 82553]","(84551, 84551)",CUSUM
175,[67235],"(67633, 67633)",CUSUM
176,[56297],"(69518, 69518)",CUSUM
177,[53124],"(60866, 60866)",CUSUM
178,[55111],"(60368, 60368)",CUSUM
179,[63617],"(73463, 73463)",CUSUM
180,[],"(60452, 60452)",CUSUM
181,"[53509, 59092, 61723]","(62083, 62083)",CUSUM
182,"[51399, 68388, 74430, 82318, 84362]","(89539, 89539)",CUSUM
183,"[54039, 57784, 64638]","(73295, 73295)",CUSUM
184,[64092],"(70254, 70254)",CUSUM
185,"[53112, 58032, 63001]","(68567, 68567)",CUSUM
186,"[53406, 57448, 62400, 79398]","(86211, 86211)",CUSUM
187,"[51994, 64308, 72257]","(78966, 78966)",CUSUM
188,"[64306, 73829, 75483, 79959]","(85141, 85141)",CUSUM
189,"[53755, 57936, 63452, 67106, 73280]","(84286, 84286)",CUSUM
190,"[52943, 62836]","(77435, 77435)",CUSUM
191,"[54899, 58495, 60143, 63031, 69570, 77104]","(82962, 82962)",CUSUM
192,"[53188, 62873]","(67906, 67906)",CUSUM
193,"[58029, 59775]","(63775, 63775)",CUSUM
194,"[56959, 61080]","(61551, 61551)",CUSUM
195,"[58096, 63611, 66712, 70185]","(72367, 72367)",CUSUM
196,"[59941, 65977, 73636]","(77059, 77059)",CUSUM
197,"[52364, 65301, 76206, 84615]","(88754, 88754)",CUSUM
198,"[62333, 65951, 68435, 74406, 80466]","(82586, 82586)",CUSUM
199,"[61540, 64541]","(76308, 76308)",CUSUM
200,"[50096, 51051, 51321, 51982, 52067, 52129, 52203, 52330, 52402, 52622, 52739, 52915, 56605, 56951, 57109, 57270, 57327, 57427, 57634, 57719, 57776, 57843, 57991, 58085, 58211, 58276, 58651, 58714, 58791]","(60435, 60435)",DDM
201,"[51067, 51149, 51301, 51386, 53918, 54026, 54296, 54368, 54429, 57310, 57427, 57514, 57711, 58090, 58828, 58886, 59022, 59151, 59266, 59357, 60172, 61543, 62542, 62787, 63064, 63142, 63442, 63793, 63940, 64232, 64319, 64391, 64592, 64742]","(66000, 66000)",DDM
202,"[50073, 50288, 50599, 50735, 51497, 51563, 51626, 54247, 54303, 54768, 60649, 60731, 60796]","(62740, 62740)",DDM
