,preds,true,detector_name
0,[],"(60435, 60435)",ABCD
1,[61420],"(72235, 72235)",ABCD
2,"[58686, 61993, 72673, 79532]","(86069, 86069)",ABCD
3,[68223],"(71601, 71601)",ABCD
4,[83706],"(81983, 81983)",ABCD
5,"[60154, 69126]","(74054, 74054)",ABCD
6,[52907],"(75155, 75155)",ABCD
7,"[51939, 54521, 67150, 72869, 77217]","(81098, 81098)",ABCD
8,[71193],"(87923, 87923)",ABCD
9,[],"(61597, 61597)",ABCD
10,[62900],"(71184, 71184)",ABCD
11,"[52131, 65988]","(60881, 60881)",ABCD
12,"[62011, 77530]","(86725, 86725)",ABCD
13,[72796],"(82104, 82104)",ABCD
14,"[56606, 70997]","(62733, 62733)",ABCD
15,[],"(71857, 71857)",ABCD
16,[],"(72767, 72767)",ABCD
17,[60125],"(64160, 64160)",ABCD
18,[],"(77792, 77792)",ABCD
19,[],"(69961, 69961)",ABCD
20,[],"(64160, 64160)",ABCD
21,[69994],"(79533, 79533)",ABCD
22,[],"(77408, 77408)",ABCD
23,"[55383, 60647]","(76413, 76413)",ABCD
24,[67759],"(70499, 70499)",ABCD
25,"[56252, 62436]","(62815, 62815)",ABCD
26,[],"(68972, 68972)",ABCD
27,[],"(72260, 72260)",ABCD
28,[60013],"(86913, 86913)",ABCD
29,[67986],"(62665, 62665)",ABCD
30,"[56679, 72586, 85371]","(83185, 83185)",ABCD
31,"[58937, 65613]","(67625, 67625)",ABCD
32,[63655],"(70524, 70524)",ABCD
33,[],"(67839, 67839)",ABCD
34,"[65900, 76339]","(85282, 85282)",ABCD
35,[78694],"(79635, 79635)",ABCD
36,[60437],"(72729, 72729)",ABCD
37,"[53956, 65769]","(65196, 65196)",ABCD
38,"[65506, 84982]","(74943, 74943)",ABCD
39,[85552],"(71233, 71233)",ABCD
40,[58788],"(60504, 60504)",ABCD
41,[],"(71316, 71316)",ABCD
42,[99643],"(88805, 88805)",ABCD
43,[57775],"(82454, 82454)",ABCD
44,[],"(88920, 88920)",ABCD
45,[],"(66399, 66399)",ABCD
46,[],"(73630, 73630)",ABCD
47,"[60206, 68921]","(68185, 68185)",ABCD
48,[60398],"(67510, 67510)",ABCD
49,"[52230, 67033, 70729, 74242]","(76437, 76437)",ABCD
50,[66871],"(60435, 60435)",ABCDx
51,[],"(72235, 72235)",ABCDx
52,[],"(86069, 86069)",ABCDx
53,[],"(71601, 71601)",ABCDx
54,[89841],"(81983, 81983)",ABCDx
55,[86065],"(74054, 74054)",ABCDx
56,[81272],"(75155, 75155)",ABCDx
57,[],"(81098, 81098)",ABCDx
58,[],"(87923, 87923)",ABCDx
59,[72812],"(61597, 61597)",ABCDx
60,[75755],"(71184, 71184)",ABCDx
61,[67481],"(60881, 60881)",ABCDx
62,[],"(86725, 86725)",ABCDx
63,[89332],"(82104, 82104)",ABCDx
64,[68945],"(62733, 62733)",ABCDx
65,[],"(71857, 71857)",ABCDx
66,[85766],"(72767, 72767)",ABCDx
67,[80169],"(64160, 64160)",ABCDx
68,[85155],"(77792, 77792)",ABCDx
69,[77209],"(69961, 69961)",ABCDx
70,[68346],"(64160, 64160)",ABCDx
71,[94384],"(79533, 79533)",ABCDx
72,[84202],"(77408, 77408)",ABCDx
73,[83217],"(76413, 76413)",ABCDx
74,[74438],"(70499, 70499)",ABCDx
75,[67944],"(62815, 62815)",ABCDx
76,[78669],"(68972, 68972)",ABCDx
77,[77813],"(72260, 72260)",ABCDx
78,[],"(86913, 86913)",ABCDx
79,[70584],"(62665, 62665)",ABCDx
80,[],"(83185, 83185)",ABCDx
81,[88437],"(67625, 67625)",ABCDx
82,[76291],"(70524, 70524)",ABCDx
83,[73218],"(67839, 67839)",ABCDx
84,[91271],"(85282, 85282)",ABCDx
85,[84646],"(79635, 79635)",ABCDx
86,[81683],"(72729, 72729)",ABCDx
