,preds,true,detector_name
0,[14976],"(9572, 9572)",ABCD
1,[],"(9448, 9448)",ABCD
2,[11286],"(10744, 10744)",ABCD
3,[12629],"(11534, 11534)",ABCD
4,[14568],"(13056, 13056)",ABCD
5,[9502],"(9793, 9793)",ABCD
6,[10466],"(9692, 9692)",ABCD
7,[11497],"(9721, 9721)",ABCD
8,[],"(11660, 11660)",ABCD
9,[10227],"(9178, 9178)",ABCD
10,[14038],"(12980, 12980)",ABCD
11,[],"(14181, 14181)",ABCD
12,[12810],"(11371, 11371)",ABCD
13,[],"(11493, 11493)",ABCD
14,[],"(13187, 13187)",ABCD
15,[],"(13315, 13315)",ABCD
16,[],"(13474, 13474)",ABCD
17,[12658],"(10617, 10617)",ABCD
18,[11819],"(10090, 10090)",ABCD
19,[13205],"(12636, 12636)",ABCD
20,[10304],"(9177, 9177)",ABCD
21,[16497],"(10071, 10071)",ABCD
22,[11502],"(10454, 10454)",ABCD
23,[14053],"(12654, 12654)",ABCD
24,[12815],"(9625, 9625)",ABCD
25,[14366],"(13398, 13398)",ABCD
26,[16360],"(11893, 11893)",ABCD
27,[11605],"(11235, 11235)",ABCD
28,[10132],"(9566, 9566)",ABCD
29,[16015],"(12772, 12772)",ABCD
30,[15646],"(14411, 14411)",ABCD
31,[],"(13681, 13681)",ABCD
32,[17374],"(14424, 14424)",ABCD
33,[14986],"(13524, 13524)",ABCD
34,[],"(11978, 11978)",ABCD
35,[13830],"(11884, 11884)",ABCD
36,[15583],"(11901, 11901)",ABCD
37,[],"(11780, 11780)",ABCD
38,[],"(14110, 14110)",ABCD
39,[14159],"(12565, 12565)",ABCD
40,[],"(10129, 10129)",ABCD
41,[16541],"(14510, 14510)",ABCD
42,[14004],"(12873, 12873)",ABCD
43,"[8813, 12807]","(11896, 11896)",ABCD
44,[14434],"(12979, 12979)",ABCD
45,[13416],"(9802, 9802)",ABCD
46,[],"(10945, 10945)",ABCD
47,[14106],"(12561, 12561)",ABCD
48,[13666],"(11022, 11022)",ABCD
49,[14653],"(13744, 13744)",ABCD
50,[13850],"(9572, 9572)",ABCDx
51,[],"(9390, 9390)",ABCDx
52,[],"(9768, 9768)",ABCDx
53,[],"(12871, 12871)",ABCDx
54,[],"(12038, 12038)",ABCDx
55,[],"(10804, 10804)",ABCDx
56,[],"(11469, 11469)",ABCDx
57,[12798],"(9631, 9631)",ABCDx
58,[],"(14195, 14195)",ABCDx
59,[17975],"(12581, 12581)",ABCDx
60,[],"(12998, 12998)",ABCDx
61,[],"(10499, 10499)",ABCDx
62,[],"(14302, 14302)",ABCDx
63,[],"(14285, 14285)",ABCDx
64,[17976],"(14336, 14336)",ABCDx
65,[],"(11102, 11102)",ABCDx
66,[],"(9289, 9289)",ABCDx
67,[],"(12822, 12822)",ABCDx
68,[],"(9855, 9855)",ABCDx
69,[],"(13852, 13852)",ABCDx
70,[],"(10405, 10405)",ABCDx
71,[],"(14066, 14066)",ABCDx
72,[],"(10980, 10980)",ABCDx
73,[],"(12533, 12533)",ABCDx
74,[],"(9134, 9134)",ABCDx
75,[],"(10265, 10265)",ABCDx
76,[],"(11607, 11607)",ABCDx
77,[],"(9378, 9378)",ABCDx
78,[],"(12062, 12062)",ABCDx
79,[],"(12358, 12358)",ABCDx
80,[],"(14477, 14477)",ABCDx
81,[],"(12938, 12938)",ABCDx
82,[],"(9378, 9378)",ABCDx
83,[12378],"(10682, 10682)",ABCDx
84,[],"(12570, 12570)",ABCDx
85,[],"(13931, 13931)",ABCDx
86,[],"(13915, 13915)",ABCDx
87,[],"(14247, 14247)",ABCDx
88,[],"(13069, 13069)",ABCDx
89,[],"(11348, 11348)",ABCDx
90,[],"(12742, 12742)",ABCDx
91,[],"(11463, 11463)",ABCDx
92,[17520],"(12043, 12043)",ABCDx
93,[],"(11199, 11199)",ABCDx
94,[],"(13304, 13304)",ABCDx
95,[],"(12380, 12380)",ABCDx
96,[],"(13786, 13786)",ABCDx
97,[],"(9114, 9114)",ABCDx
98,[],"(11024, 11024)",ABCDx
99,[],"(10292, 10292)",ABCDx
100,[],"(9572, 9572)",ADWIN
101,[],"(9448, 9448)",ADWIN
102,"[11113, 11247, 11336, 11459, 11547, 11585, 11628, 11839, 12122]","(10744, 10744)",ADWIN
103,"[11711, 11751, 11790, 11840, 12021, 18137]","(11534, 11534)",ADWIN
104,"[13519, 13561, 13763, 13809, 13935, 14428, 14596]","(13056, 13056)",ADWIN
105,[8795],"(9793, 9793)",ADWIN
106,"[9856, 9903, 9986, 10032, 10157, 15549]","(9692, 9692)",ADWIN
107,[],"(9721, 9721)",ADWIN
108,[6811],"(11660, 11660)",ADWIN
109,"[9506, 9546, 9764]","(9178, 9178)",ADWIN
110,"[13322, 13366, 13526, 13685]","(12980, 12980)",ADWIN
111,"[12155, 12603]","(14181, 14181)",ADWIN
112,"[13825, 16402]","(11371, 11371)",ADWIN
113,[],"(11493, 11493)",ADWIN
114,[],"(13187, 13187)",ADWIN
115,[],"(13315, 13315)",ADWIN
116,[],"(13474, 13474)",ADWIN
117,[],"(10617, 10617)",ADWIN
118,"[11105, 11149, 11233, 11272, 11312, 11564, 16316]","(10090, 10090)",ADWIN
119,"[12931, 12970, 13016, 13058, 13387, 13468, 15547]","(12636, 12636)",ADWIN
120,[13691],"(9177, 9177)",ADWIN
121,[],"(10071, 10071)",ADWIN
122,"[10796, 10831]","(10454, 10454)",ADWIN
123,"[12927, 13100, 13137]","(12654, 12654)",ADWIN
124,[],"(9625, 9625)",ADWIN
125,"[13710, 13754, 13829, 13903, 13947, 13987, 14028]","(13398, 13398)",ADWIN
126,[],"(11893, 11893)",ADWIN
127,"[10299, 11487, 11529, 11571, 11657, 11696, 11734, 15160]","(11235, 11235)",ADWIN
128,"[9966, 10012, 10056, 10103, 10144]","(9566, 9566)",ADWIN
129,[],"(12772, 12772)",ADWIN
130,"[15068, 15106, 15148, 15192, 15232, 15271, 16513]","(14411, 14411)",ADWIN
131,[],"(13681, 13681)",ADWIN
132,[],"(14424, 14424)",ADWIN
133,"[14123, 14204, 14245, 14292, 14413, 15277, 15949]","(13524, 13524)",ADWIN
134,[],"(11978, 11978)",ADWIN
135,"[12775, 12938, 13581, 13628, 13674, 13845, 13971, 14012, 14225, 14386, 14703, 15155]","(11884, 11884)",ADWIN
136,[],"(11901, 11901)",ADWIN
137,[],"(11780, 11780)",ADWIN
138,[],"(14110, 14110)",ADWIN
139,"[13131, 13177, 13220, 14031, 14604, 16420]","(12565, 12565)",ADWIN
140,[],"(10129, 10129)",ADWIN
141,"[14992, 15492, 15933]","(14510, 14510)",ADWIN
142,"[13138, 13174, 13218, 13293, 13540, 14271, 14565]","(12873, 12873)",ADWIN
143,[8411],"(11896, 11896)",ADWIN
144,"[13604, 13647, 13686, 13898, 13936, 13979, 14178, 14596, 14636]","(12979, 12979)",ADWIN
145,"[16514, 17153]","(9802, 9802)",ADWIN
146,[],"(10945, 10945)",ADWIN
147,[16247],"(12561, 12561)",ADWIN
148,[],"(11022, 11022)",ADWIN
149,"[14277, 14360, 14571, 14649, 14688, 15062, 15537]","(13744, 13744)",ADWIN
150,[],"(9572, 9572)",CUSUM
151,[],"(9448, 9448)",CUSUM
152,"[8822, 11544]","(10744, 10744)",CUSUM
153,[11785],"(11534, 11534)",CUSUM
154,[13563],"(13056, 13056)",CUSUM
155,[8366],"(9793, 9793)",CUSUM
156,[9901],"(9692, 9692)",CUSUM
157,[],"(9721, 9721)",CUSUM
158,[6579],"(11660, 11660)",CUSUM
159,[9707],"(9178, 9178)",CUSUM
160,[13340],"(12980, 12980)",CUSUM
161,[10611],"(14181, 14181)",CUSUM
162,[],"(11371, 11371)",CUSUM
163,[],"(11493, 11493)",CUSUM
164,[9768],"(13187, 13187)",CUSUM
165,[12304],"(13315, 13315)",CUSUM
166,[],"(13474, 13474)",CUSUM
167,[],"(10617, 10617)",CUSUM
168,[11095],"(10090, 10090)",CUSUM
169,"[11555, 13851]","(12636, 12636)",CUSUM
170,[],"(9177, 9177)",CUSUM
171,[],"(10071, 10071)",CUSUM
172,[10904],"(10454, 10454)",CUSUM
173,[13096],"(12654, 12654)",CUSUM
174,[],"(9625, 9625)",CUSUM
175,[13642],"(13398, 13398)",CUSUM
176,[],"(11893, 11893)",CUSUM
177,"[6844, 11373]","(11235, 11235)",CUSUM
178,"[9130, 11619]","(9566, 9566)",CUSUM
179,[10688],"(12772, 12772)",CUSUM
180,[14700],"(14411, 14411)",CUSUM
181,[],"(13681, 13681)",CUSUM
182,[],"(14424, 14424)",CUSUM
183,[13708],"(13524, 13524)",CUSUM
184,[],"(11978, 11978)",CUSUM
185,"[12531, 15084]","(11884, 11884)",CUSUM
186,[],"(11901, 11901)",CUSUM
187,[],"(11780, 11780)",CUSUM
188,[],"(14110, 14110)",CUSUM
189,"[13185, 15970]","(12565, 12565)",CUSUM
190,[],"(10129, 10129)",CUSUM
191,"[8805, 15438]","(14510, 14510)",CUSUM
192,[13162],"(12873, 12873)",CUSUM
193,[8030],"(11896, 11896)",CUSUM
194,[13511],"(12979, 12979)",CUSUM
195,[],"(9802, 9802)",CUSUM
196,[8853],"(10945, 10945)",CUSUM
197,[],"(12561, 12561)",CUSUM
198,[],"(11022, 11022)",CUSUM
199,"[11501, 14663]","(13744, 13744)",CUSUM
200,[],"(9572, 9572)",DDM
201,[],"(9448, 9448)",DDM
202,"[8369, 11246]","(10744, 10744)",DDM
203,"[11619, 17333]","(11534, 11534)",DDM
204,[13550],"(13056, 13056)",DDM
205,[7785],"(9793, 9793)",DDM
206,"[9612, 14444]","(9692, 9692)",DDM
207,[],"(9721, 9721)",DDM
208,"[7287, 10173]","(11660, 11660)",DDM
209,[9529],"(9178, 9178)",DDM
210,[13217],"(12980, 12980)",DDM
211,[9730],"(14181, 14181)",DDM
212,[],"(11371, 11371)",DDM
213,"[10901, 15906]","(11493, 11493)",DDM
214,[8794],"(13187, 13187)",DDM
215,[11309],"(13315, 13315)",DDM
216,[8363],"(13474, 13474)",DDM
217,[],"(10617, 10617)",DDM
218,[11051],"(10090, 10090)",DDM
219,"[9589, 12896]","(12636, 12636)",DDM
220,"[7129, 16732]","(9177, 9177)",DDM
221,[],"(10071, 10071)",DDM
222,[10874],"(10454, 10454)",DDM
223,[13019],"(12654, 12654)",DDM
224,"[8119, 15928]","(9625, 9625)",DDM
225,"[12621, 15966]","(13398, 13398)",DDM
226,[10922],"(11893, 11893)",DDM
227,"[7049, 9973, 12664]","(11235, 11235)",DDM
228,"[7650, 9936]","(9566, 9566)",DDM
229,"[7661, 11000]","(12772, 12772)",DDM
230,"[13590, 16478]","(14411, 14411)",DDM
231,[12302],"(13681, 13681)",DDM
232,"[8258, 11737]","(14424, 14424)",DDM
233,"[9765, 13982]","(13524, 13524)",DDM
234,[],"(11978, 11978)",DDM
235,"[11920, 15420]","(11884, 11884)",DDM
236,[9923],"(11901, 11901)",DDM
237,[8697],"(11780, 11780)",DDM
238,[8190],"(14110, 14110)",DDM
239,"[11295, 13904]","(12565, 12565)",DDM
240,[],"(10129, 10129)",DDM
241,"[7447, 15191]","(14510, 14510)",DDM
242,[13081],"(12873, 12873)",DDM
243,[7193],"(11896, 11896)",DDM
244,[13162],"(12979, 12979)",DDM
245,[],"(9802, 9802)",DDM
246,[7910],"(10945, 10945)",DDM
247,"[11892, 16243]","(12561, 12561)",DDM
248,[9397],"(11022, 11022)",DDM
249,"[10807, 14349]","(13744, 13744)",DDM
250,[],"(9572, 9572)",EWMAChart
251,[],"(9448, 9448)",EWMAChart
252,[],"(10744, 10744)",EWMAChart
253,[],"(11534, 11534)",EWMAChart
254,[],"(13056, 13056)",EWMAChart
255,[],"(9793, 9793)",EWMAChart
256,[],"(9692, 9692)",EWMAChart
257,[],"(9721, 9721)",EWMAChart
258,[],"(11660, 11660)",EWMAChart
259,[],"(9178, 9178)",EWMAChart
260,[],"(12980, 12980)",EWMAChart
261,[],"(14181, 14181)",EWMAChart
262,[],"(11371, 11371)",EWMAChart
263,[],"(11493, 11493)",EWMAChart
264,[],"(13187, 13187)",EWMAChart
265,[],"(13315, 13315)",EWMAChart
266,[],"(13474, 13474)",EWMAChart
267,[],"(10617, 10617)",EWMAChart
268,[],"(10090, 10090)",EWMAChart
269,[],"(12636, 12636)",EWMAChart
270,[],"(9177, 9177)",EWMAChart
271,[],"(10071, 10071)",EWMAChart
272,[],"(10454, 10454)",EWMAChart
273,[],"(12654, 12654)",EWMAChart
274,[],"(9625, 9625)",EWMAChart
275,[],"(13398, 13398)",EWMAChart
276,[],"(11893, 11893)",EWMAChart
277,[],"(11235, 11235)",EWMAChart
278,[],"(9566, 9566)",EWMAChart
279,[],"(12772, 12772)",EWMAChart
280,[],"(14411, 14411)",EWMAChart
281,[],"(13681, 13681)",EWMAChart
282,[],"(14424, 14424)",EWMAChart
283,[],"(13524, 13524)",EWMAChart
284,[],"(11978, 11978)",EWMAChart
285,[],"(11884, 11884)",EWMAChart
286,[],"(11901, 11901)",EWMAChart
287,[],"(11780, 11780)",EWMAChart
288,[],"(14110, 14110)",EWMAChart
289,[],"(12565, 12565)",EWMAChart
290,[],"(10129, 10129)",EWMAChart
291,[],"(14510, 14510)",EWMAChart
292,[],"(12873, 12873)",EWMAChart
293,[],"(11896, 11896)",EWMAChart
294,[],"(12979, 12979)",EWMAChart
295,[],"(9802, 9802)",EWMAChart
296,[],"(10945, 10945)",EWMAChart
297,[],"(12561, 12561)",EWMAChart
298,[],"(11022, 11022)",EWMAChart
299,[],"(13744, 13744)",EWMAChart
300,"[4842, 5142, 5441, 5740, 6039, 6338, 6637, 6938, 7237, 7536, 7839, 8138, 8437, 8736, 9039, 9338, 9724, 10328, 10954, 11580, 12144, 12740, 13337, 13930, 14550, 15183, 15803, 16401, 17022, 17634]","(9572, 9572)",GeometricMovingAverage
301,"[4842, 5141, 5444, 5749, 6049, 6349, 6648, 6949, 7248, 7554, 7856, 8155, 8456, 8757, 9056, 9355, 9849, 10462, 11061, 11657, 12267, 12902, 13535, 14187, 14828, 15436, 16042, 16687, 17320, 17963]","(9448, 9448)",GeometricMovingAverage
302,"[4838, 5140, 5441, 5740, 6054, 6353, 6652, 6955, 7257, 7556, 7857, 8156, 8455, 8760, 9059, 9360, 9660, 9960, 10259, 10559, 10899, 11286, 11683, 12390, 12812, 14154, 14748, 15430, 15822, 16234, 16965, 17355, 17773]","(10744, 10744)",GeometricMovingAverage
