,preds,true,detector_name
0,"[67063, 71261]","(65547, 65547)",ABCD
1,"[74893, 78692, 90667]","(73322, 73322)",ABCD
2,[],"(58988, 58988)",ABCD
3,"[64172, 72709]","(63351, 63351)",ABCD
4,"[53607, 64205]","(52312, 52312)",ABCD
5,"[57657, 63792]","(56719, 56719)",ABCD
6,"[80987, 84395, 92264]","(79356, 79356)",ABCD
7,"[56512, 68348, 84233]","(67248, 67248)",ABCD
8,"[58382, 65124, 92319]","(57319, 57319)",ABCD
9,"[74631, 80465, 89313]","(72510, 72510)",ABCD
10,"[73479, 79509, 95829]","(71495, 71495)",ABCD
11,"[79717, 96486]","(71625, 71625)",ABCD
12,[72238],"(68508, 68508)",ABCD
13,"[56296, 93181]","(54507, 54507)",ABCD
14,"[63416, 66598]","(62245, 62245)",ABCD
15,"[69580, 78462, 96306]","(77628, 77628)",ABCD
16,"[58732, 61855, 66050, 81596]","(57915, 57915)",ABCD
17,"[68911, 72479, 88280]","(67010, 67010)",ABCD
18,[61242],"(59174, 59174)",ABCD
19,[],"(51770, 51770)",ABCD
20,"[47511, 81026, 98465]","(78908, 78908)",ABCD
21,"[77204, 80009]","(75938, 75938)",ABCD
22,"[70375, 87423]","(68164, 68164)",ABCD
23,"[62928, 70214, 74258]","(69810, 69810)",ABCD
24,"[58134, 67204]","(57244, 57244)",ABCD
25,"[73705, 80013, 97856]","(72495, 72495)",ABCD
26,"[67806, 75997]","(64541, 64541)",ABCD
27,"[60006, 67304]","(58565, 58565)",ABCD
28,"[53531, 60595]","(52622, 52622)",ABCD
29,"[69645, 75191, 89743]","(67638, 67638)",ABCD
30,"[63028, 73075, 82087]","(61701, 61701)",ABCD
31,"[71892, 78900, 87630]","(70018, 70018)",ABCD
32,"[54649, 59533, 64306]","(53905, 53905)",ABCD
33,"[75686, 81658, 98684]","(74153, 74153)",ABCD
34,[92759],"(78467, 78467)",ABCD
35,"[71621, 80628, 90665]","(79818, 79818)",ABCD
36,"[62784, 71903, 99236]","(61432, 61432)",ABCD
37,"[55534, 58123]","(54461, 54461)",ABCD
38,"[61753, 63144, 69297]","(61070, 61070)",ABCD
39,"[78996, 99687]","(75974, 75974)",ABCD
40,"[74369, 78956]","(71726, 71726)",ABCD
41,"[75959, 77740]","(73757, 73757)",ABCD
42,[83362],"(76105, 76105)",ABCD
43,"[53004, 73563, 94318]","(72119, 72119)",ABCD
44,"[54861, 62835, 70044]","(53408, 53408)",ABCD
45,"[57709, 63002, 65828]","(56896, 56896)",ABCD
46,[79932],"(75543, 75543)",ABCD
47,"[58151, 79110, 80652, 97612]","(78433, 78433)",ABCD
48,"[81253, 96345]","(78536, 78536)",ABCD
49,"[63691, 65145]","(62179, 62179)",ABCD
50,[65660],"(65547, 65547)",ABCDx
51,[],"(55143, 55143)",ABCDx
