,preds,true,detector_name
0,[7562],"(4907, 4907)",ABCD
1,[],"(5913, 5913)",ABCD
2,[],"(6194, 6194)",ABCD
3,[7919],"(6549, 6549)",ABCD
4,[8145],"(6780, 6780)",ABCD
5,[],"(4410, 4410)",ABCD
6,[8309],"(6381, 6381)",ABCD
7,[],"(5825, 5825)",ABCD
8,[],"(5737, 5737)",ABCD
9,[],"(5934, 5934)",ABCD
10,[],"(6669, 6669)",ABCD
11,[],"(6154, 6154)",ABCD
12,[],"(4721, 4721)",ABCD
13,[8486],"(6695, 6695)",ABCD
14,[],"(5787, 5787)",ABCD
15,[],"(6567, 6567)",ABCD
16,[],"(5073, 5073)",ABCD
17,[],"(5204, 5204)",ABCD
18,[],"(5900, 5900)",ABCD
19,[6557],"(4986, 4986)",ABCD
20,[],"(5722, 5722)",ABCD
21,[],"(5727, 5727)",ABCD
22,[],"(6228, 6228)",ABCD
23,[],"(5095, 5095)",ABCD
24,[6472],"(4979, 4979)",ABCD
25,[6301],"(5232, 5232)",ABCD
26,[],"(5084, 5084)",ABCD
27,[],"(6435, 6435)",ABCD
28,[7146],"(5771, 5771)",ABCD
29,[],"(5479, 5479)",ABCD
30,[],"(4978, 4978)",ABCD
31,[],"(5060, 5060)",ABCD
32,[],"(5732, 5732)",ABCD
33,[6784],"(5975, 5975)",ABCD
34,[],"(6751, 6751)",ABCD
35,[],"(6528, 6528)",ABCD
36,[6721],"(4444, 4444)",ABCD
37,[6138],"(5301, 5301)",ABCD
38,[6387],"(5225, 5225)",ABCD
39,[],"(6418, 6418)",ABCD
40,[],"(6052, 6052)",ABCD
41,[],"(6818, 6818)",ABCD
42,[6932],"(5420, 5420)",ABCD
43,[5944],"(4869, 4869)",ABCD
44,[],"(5598, 5598)",ABCD
45,[],"(4506, 4506)",ABCD
46,[],"(6461, 6461)",ABCD
47,[],"(6362, 6362)",ABCD
48,[8389],"(6513, 6513)",ABCD
49,[],"(6381, 6381)",ABCD
50,[],"(4907, 4907)",ABCDx
51,[],"(5913, 5913)",ABCDx
52,[],"(6194, 6194)",ABCDx
53,[],"(6549, 6549)",ABCDx
54,[],"(6780, 6780)",ABCDx
55,[],"(4410, 4410)",ABCDx
56,[],"(6381, 6381)",ABCDx
57,[],"(5825, 5825)",ABCDx
58,[],"(5737, 5737)",ABCDx
59,[],"(5934, 5934)",ABCDx
60,[],"(6669, 6669)",ABCDx
61,[],"(6154, 6154)",ABCDx
62,[],"(4721, 4721)",ABCDx
63,[],"(6695, 6695)",ABCDx
64,[],"(5787, 5787)",ABCDx
65,[],"(6567, 6567)",ABCDx
66,[],"(5073, 5073)",ABCDx
67,[],"(5204, 5204)",ABCDx
68,[],"(5900, 5900)",ABCDx
69,[],"(4986, 4986)",ABCDx
70,[],"(5722, 5722)",ABCDx
71,[],"(5727, 5727)",ABCDx
72,[],"(6228, 6228)",ABCDx
73,[],"(5095, 5095)",ABCDx
74,[],"(4979, 4979)",ABCDx
75,[],"(5232, 5232)",ABCDx
76,[],"(5084, 5084)",ABCDx
77,[],"(6435, 6435)",ABCDx
78,[],"(5771, 5771)",ABCDx
79,[],"(5479, 5479)",ABCDx
80,[],"(4978, 4978)",ABCDx
81,[],"(5060, 5060)",ABCDx
82,[],"(5732, 5732)",ABCDx
83,[],"(5975, 5975)",ABCDx
84,[],"(6751, 6751)",ABCDx
85,[],"(6528, 6528)",ABCDx
86,[],"(4444, 4444)",ABCDx
87,[],"(5301, 5301)",ABCDx
88,[],"(5225, 5225)",ABCDx
89,[],"(6418, 6418)",ABCDx
90,[],"(6052, 6052)",ABCDx
91,[],"(6818, 6818)",ABCDx
92,[],"(5420, 5420)",ABCDx
93,[],"(4869, 4869)",ABCDx
94,[],"(5598, 5598)",ABCDx
95,[],"(4506, 4506)",ABCDx
96,[],"(6461, 6461)",ABCDx
97,[],"(6362, 6362)",ABCDx
98,[],"(6513, 6513)",ABCDx
99,[],"(6381, 6381)",ABCDx
100,"[6401, 6778, 7333, 7655]","(4907, 4907)",ADWIN
101,[],"(5913, 5913)",ADWIN
102,"[7658, 7727, 7780, 8228]","(6194, 6194)",ADWIN
103,[],"(6549, 6549)",ADWIN
104,[],"(6780, 6780)",ADWIN
105,"[5940, 6019, 6749]","(4410, 4410)",ADWIN
106,"[7142, 7343, 7477, 7535, 7600]","(6381, 6381)",ADWIN
107,[],"(5825, 5825)",ADWIN
108,[],"(5737, 5737)",ADWIN
109,"[6280, 6333, 6456, 6927, 7167, 7884]","(5934, 5934)",ADWIN
110,[],"(6669, 6669)",ADWIN
111,"[6664, 6728, 6790, 6920, 7472]","(6154, 6154)",ADWIN
112,"[5184, 5259]","(4721, 4721)",ADWIN
113,[],"(6695, 6695)",ADWIN
114,"[6403, 6618]","(5787, 5787)",ADWIN
115,[],"(6567, 6567)",ADWIN
116,[],"(5073, 5073)",ADWIN
117,"[5470, 5686, 5763]","(5204, 5204)",ADWIN
118,"[7653, 7714, 8042]","(5900, 5900)",ADWIN
119,"[7062, 7586, 8450]","(4986, 4986)",ADWIN
120,[],"(5722, 5722)",ADWIN
121,"[6146, 6287, 6608, 6740, 7205, 7730]","(5727, 5727)",ADWIN
122,[],"(6228, 6228)",ADWIN
123,[],"(5095, 5095)",ADWIN
124,[],"(4979, 4979)",ADWIN
125,"[6029, 6158, 6413]","(5232, 5232)",ADWIN
126,[],"(5084, 5084)",ADWIN
127,[],"(6435, 6435)",ADWIN
128,[],"(5771, 5771)",ADWIN
129,"[5962, 6264]","(5479, 5479)",ADWIN
130,[],"(4978, 4978)",ADWIN
131,[],"(5060, 5060)",ADWIN
132,"[7714, 7974, 8328]","(5732, 5732)",ADWIN
133,"[6426, 6495, 6553, 6605, 6663, 7113, 7631]","(5975, 5975)",ADWIN
134,"[7916, 8115, 8184]","(6751, 6751)",ADWIN
135,[],"(6528, 6528)",ADWIN
136,"[5308, 5358, 5418, 5474]","(4444, 4444)",ADWIN
137,"[7409, 7809]","(5301, 5301)",ADWIN
138,[],"(5225, 5225)",ADWIN
139,"[7129, 7190, 7317, 7893]","(6418, 6418)",ADWIN
140,"[7758, 7873, 8553]","(6052, 6052)",ADWIN
141,"[7400, 7454, 7769]","(6818, 6818)",ADWIN
142,"[8048, 8196, 8460]","(5420, 5420)",ADWIN
143,"[5312, 5376]","(4869, 4869)",ADWIN
144,[],"(5598, 5598)",ADWIN
145,[],"(4506, 4506)",ADWIN
146,"[7343, 7407, 7774, 7831]","(6461, 6461)",ADWIN
147,[],"(6362, 6362)",ADWIN
148,"[7593, 7785, 8061, 8357]","(6513, 6513)",ADWIN
149,[8440],"(6381, 6381)",ADWIN
150,[],"(4907, 4907)",CUSUM
151,[],"(5913, 5913)",CUSUM
