,preds,true,detector_name
0,[12859],"(10210, 10210)",ABCD
1,[],"(9488, 9488)",ABCD
2,[11122],"(8158, 8158)",ABCD
3,[],"(10705, 10705)",ABCD
4,[11203],"(8909, 8909)",ABCD
5,[],"(11113, 11113)",ABCD
6,[13876],"(8311, 8311)",ABCD
7,[11813],"(10843, 10843)",ABCD
8,[],"(9655, 9655)",ABCD
9,[12241],"(10371, 10371)",ABCD
10,[],"(10864, 10864)",ABCD
11,"[9914, 12355]","(7687, 7687)",ABCD
12,[13035],"(10787, 10787)",ABCD
13,"[9726, 13336]","(7591, 7591)",ABCD
14,[13739],"(8219, 8219)",ABCD
15,[10825],"(10411, 10411)",ABCD
16,"[9831, 10867]","(7812, 7812)",ABCD
17,[10545],"(8393, 8393)",ABCD
18,[],"(10920, 10920)",ABCD
19,[11383],"(10727, 10727)",ABCD
20,[13206],"(9886, 9886)",ABCD
21,[11085],"(10449, 10449)",ABCD
22,[11185],"(10999, 10999)",ABCD
23,[],"(8549, 8549)",ABCD
24,[],"(10431, 10431)",ABCD
25,[13632],"(8791, 8791)",ABCD
26,[],"(9396, 9396)",ABCD
27,[13858],"(8211, 8211)",ABCD
28,"[9633, 10955]","(7493, 7493)",ABCD
29,"[9941, 10872]","(7696, 7696)",ABCD
30,[],"(7865, 7865)",ABCD
31,[],"(10200, 10200)",ABCD
32,[10975],"(9537, 9537)",ABCD
33,[],"(11116, 11116)",ABCD
34,[],"(10840, 10840)",ABCD
35,[12360],"(8907, 8907)",ABCD
36,[11641],"(8984, 8984)",ABCD
37,[],"(10387, 10387)",ABCD
38,"[9430, 11515]","(7025, 7025)",ABCD
39,[13312],"(7899, 7899)",ABCD
40,[12794],"(8249, 8249)",ABCD
41,[],"(8832, 8832)",ABCD
42,[12111],"(10504, 10504)",ABCD
43,[12774],"(9435, 9435)",ABCD
44,[12349],"(9169, 9169)",ABCD
45,[],"(10101, 10101)",ABCD
46,[],"(9671, 9671)",ABCD
47,[11253],"(10696, 10696)",ABCD
48,[],"(10386, 10386)",ABCD
49,[],"(8047, 8047)",ABCD
50,[12800],"(10210, 10210)",ABCDx
51,[12315],"(9488, 9488)",ABCDx
52,[11106],"(8158, 8158)",ABCDx
53,[],"(10705, 10705)",ABCDx
54,[11804],"(8909, 8909)",ABCDx
55,[],"(11113, 11113)",ABCDx
56,[11039],"(8311, 8311)",ABCDx
57,[],"(10843, 10843)",ABCDx
58,[12509],"(9655, 9655)",ABCDx
59,[13265],"(10371, 10371)",ABCDx
60,[],"(10864, 10864)",ABCDx
61,[10127],"(7687, 7687)",ABCDx
62,[13852],"(10787, 10787)",ABCDx
63,[10043],"(7591, 7591)",ABCDx
64,[10611],"(8219, 8219)",ABCDx
65,[],"(10411, 10411)",ABCDx
66,[10273],"(7812, 7812)",ABCDx
67,[],"(8393, 8393)",ABCDx
68,[],"(10920, 10920)",ABCDx
69,[],"(10727, 10727)",ABCDx
70,[12754],"(9886, 9886)",ABCDx
71,[13650],"(10449, 10449)",ABCDx
72,[],"(10999, 10999)",ABCDx
73,[11220],"(8549, 8549)",ABCDx
74,[13684],"(10431, 10431)",ABCDx
75,[13885],"(8791, 8791)",ABCDx
76,[],"(9396, 9396)",ABCDx
77,[10669],"(8211, 8211)",ABCDx
78,[10095],"(7493, 7493)",ABCDx
79,[10695],"(7696, 7696)",ABCDx
80,[],"(7865, 7865)",ABCDx
81,[13480],"(10200, 10200)",ABCDx
82,[12135],"(9537, 9537)",ABCDx
83,[],"(11116, 11116)",ABCDx
84,[],"(10840, 10840)",ABCDx
85,[13211],"(8907, 8907)",ABCDx
86,[12317],"(8984, 8984)",ABCDx
87,[],"(10387, 10387)",ABCDx
88,[12218],"(7025, 7025)",ABCDx
89,[10477],"(7899, 7899)",ABCDx
90,[10884],"(8249, 8249)",ABCDx
91,[13429],"(8832, 8832)",ABCDx
92,[13756],"(10504, 10504)",ABCDx
93,[12462],"(9435, 9435)",ABCDx
94,[11856],"(9169, 9169)",ABCDx
95,[],"(10101, 10101)",ABCDx
96,[12321],"(9671, 9671)",ABCDx
97,[],"(10696, 10696)",ABCDx
98,[13108],"(10386, 10386)",ABCDx
99,[10400],"(8047, 8047)",ABCDx
100,"[10262, 10431, 10647, 11626, 12168, 12858, 13203]","(10210, 10210)",ADWIN
101,[],"(9488, 9488)",ADWIN
102,"[12760, 12988, 13121, 13192, 13266, 13517]","(8158, 8158)",ADWIN
103,"[10937, 11414, 11509, 12809]","(10705, 10705)",ADWIN
104,"[10140, 10194, 10247, 10521, 11213]","(8909, 8909)",ADWIN
105,"[9973, 12514, 12581]","(11113, 11113)",ADWIN
106,"[9463, 9532, 9582, 9750, 10060, 10197, 10629, 10824, 10999, 11136, 11483]","(8311, 8311)",ADWIN
107,"[10389, 10421, 10453, 10517, 10741, 12182, 12414, 12996, 13305, 13838]","(10843, 10843)",ADWIN
108,"[10732, 10779, 10824, 10880, 10934, 11259, 11917]","(9655, 9655)",ADWIN
109,"[11198, 11461, 11679, 11741, 11797, 12040, 12191, 12264, 12389]","(10371, 10371)",ADWIN
110,[],"(10864, 10864)",ADWIN
111,[],"(7687, 7687)",ADWIN
112,"[10970, 11003]","(10787, 10787)",ADWIN
113,"[11299, 11784]","(7591, 7591)",ADWIN
114,"[9626, 9697, 9757, 9819, 10507, 10840, 10956, 11159, 11301, 11562, 13161]","(8219, 8219)",ADWIN
115,"[10165, 10197, 10229, 10389, 10758, 10983, 11346, 13266]","(10411, 10411)",ADWIN
116,"[9388, 9443, 9505, 9710, 12182]","(7812, 7812)",ADWIN
117,"[11791, 11870, 11934, 12303]","(8393, 8393)",ADWIN
118,"[11971, 12019, 12063, 12213, 12339, 12406, 12608, 12740, 12933]","(10920, 10920)",ADWIN
119,"[10197, 10261, 10325, 10517]","(10727, 10727)",ADWIN
120,"[11461, 11524, 11785, 13113, 13172, 13321]","(9886, 9886)",ADWIN
121,"[10453, 10551, 10585, 10752, 10965, 11498]","(10449, 10449)",ADWIN
