,preds,true,detector_name
0,[34820],"(32161, 32161)",ABCD
1,"[26914, 32190]","(24748, 24748)",ABCD
2,"[27150, 40550]","(26842, 26842)",ABCD
3,[35986],"(35682, 35682)",ABCD
4,"[38268, 44043]","(35376, 35376)",ABCD
5,[36867],"(34865, 34865)",ABCD
6,"[25550, 35860, 43576]","(25293, 25293)",ABCD
7,"[28633, 34845]","(26245, 26245)",ABCD
8,"[31829, 36453]","(29981, 29981)",ABCD
9,"[27349, 31309, 43941]","(25435, 25435)",ABCD
10,"[36866, 42811]","(35129, 35129)",ABCD
11,"[20716, 31316, 37357]","(27701, 27701)",ABCD
12,"[34359, 40793]","(32532, 32532)",ABCD
13,"[27748, 42456]","(27449, 27449)",ABCD
14,"[34347, 45133]","(34155, 34155)",ABCD
15,"[33171, 39164, 44548]","(29722, 29722)",ABCD
16,"[29064, 38847]","(26670, 26670)",ABCD
17,[33392],"(30899, 30899)",ABCD
18,"[32121, 43809]","(31845, 31845)",ABCD
19,"[28722, 44321]","(28442, 28442)",ABCD
20,"[28023, 36786]","(27705, 27705)",ABCD
21,"[29600, 34806, 41177]","(27431, 27431)",ABCD
22,"[36083, 42994]","(34072, 34072)",ABCD
23,[39210],"(28840, 28840)",ABCD
24,"[27716, 39313]","(27554, 27554)",ABCD
25,"[30669, 36036, 43876]","(28587, 28587)",ABCD
26,"[25525, 36526]","(25164, 25164)",ABCD
27,"[31694, 38003]","(29033, 29033)",ABCD
28,"[32990, 41710]","(32595, 32595)",ABCD
29,"[29143, 36818]","(28770, 28770)",ABCD
30,"[36714, 41101]","(36076, 36076)",ABCD
31,"[33242, 38487]","(22891, 22891)",ABCD
32,"[25099, 30645, 36505, 43064]","(24098, 24098)",ABCD
33,"[27393, 30245, 37430]","(26016, 26016)",ABCD
34,"[36582, 43307]","(31134, 31134)",ABCD
35,"[29521, 33693, 40022]","(27921, 27921)",ABCD
36,[34949],"(34560, 34560)",ABCD
37,"[24691, 34587]","(24442, 24442)",ABCD
38,[34817],"(32992, 32992)",ABCD
39,"[33654, 40777]","(31764, 31764)",ABCD
40,"[36263, 42576]","(32389, 32389)",ABCD
41,"[23121, 30426, 36835, 43869]","(22874, 22874)",ABCD
42,"[28150, 37538]","(27829, 27829)",ABCD
43,"[33101, 42553]","(32737, 32737)",ABCD
44,"[27681, 43552]","(27447, 27447)",ABCD
45,"[36309, 40851]","(34498, 34498)",ABCD
46,"[31086, 34531]","(30655, 30655)",ABCD
47,"[29124, 41590]","(28851, 28851)",ABCD
48,[36544],"(36181, 36181)",ABCD
49,"[30728, 38307]","(28740, 28740)",ABCD
50,"[32896, 32992, 33248, 33888, 33984, 34944, 35968, 36672, 43968]","(32161, 32161)",ADWIN
51,"[25664, 25696, 25952, 27296, 27488, 28000, 28960, 29312, 29920, 31040, 32384, 33760, 38400, 42656, 44672]","(24748, 24748)",ADWIN
52,"[39552, 40832, 41472, 41632, 41728, 41856, 42016, 42208]","(26842, 26842)",ADWIN
53,[],"(35682, 35682)",ADWIN
54,"[35808, 36224, 36320, 36384, 36704, 37344]","(35376, 35376)",ADWIN
55,"[35328, 35392, 35648, 38112, 39008, 39360, 39392, 39456, 40128]","(34865, 34865)",ADWIN
56,"[34144, 35808, 35872, 37440, 38400, 39840, 39968, 41984, 42784, 43008, 43488, 43840, 43872, 44288, 44640]","(25293, 25293)",ADWIN
57,"[27200, 27264, 27296, 27872, 28896, 30944, 32032, 32288, 32960, 34080, 35264, 37792, 38176]","(26245, 26245)",ADWIN
58,"[30752, 30816, 30848, 30880, 30944, 32576, 34688, 34752, 34848, 36256, 37376, 37728, 39136, 44800]","(29981, 29981)",ADWIN
59,"[26560, 26592, 26624, 26720, 26752, 26784, 27008, 27136, 27296, 27360, 28096, 29248, 30400, 30944, 31232, 33536, 36512, 40672, 44096]","(25435, 25435)",ADWIN
60,"[35616, 35648, 35680, 35712, 35840, 35872, 35904, 36320, 36800, 38080, 38976, 39296, 39648, 41152, 43424, 45184]","(35129, 35129)",ADWIN
61,"[19200, 20928, 28800, 29536, 29792, 29824, 35424, 36224, 36416, 36640, 38080, 38656, 39456, 41472, 42272]","(27701, 27701)",ADWIN
62,"[32800, 32832, 32960, 37408, 38880, 40160, 42496, 44160]","(32532, 32532)",ADWIN
63,"[43712, 44320]","(27449, 27449)",ADWIN
64,[43488],"(34155, 34155)",ADWIN
65,"[36800, 44256, 44544]","(29722, 29722)",ADWIN
66,"[27712, 27744, 27776, 27808, 27904, 27968, 28736, 30016, 30464, 36480, 36960, 38240, 38272, 40224, 40992, 42080, 42432, 42528]","(26670, 26670)",ADWIN
