,preds,true,detector_name
0,[33852],"(32161, 32161)",ABCD
1,[44489],"(31328, 31328)",ABCD
2,[32721],"(30325, 30325)",ABCD
3,[31223],"(34026, 34026)",ABCD
4,[35569],"(26218, 26218)",ABCD
5,[40502],"(31614, 31614)",ABCD
6,[34571],"(31884, 31884)",ABCD
7,[39443],"(25418, 25418)",ABCD
8,"[26335, 40967]","(28606, 28606)",ABCD
9,[40546],"(26064, 26064)",ABCD
10,[34118],"(23980, 23980)",ABCD
11,[33526],"(30531, 30531)",ABCD
12,[37247],"(24674, 24674)",ABCD
13,[38363],"(24591, 24591)",ABCD
14,[38462],"(35210, 35210)",ABCD
15,[44550],"(33592, 33592)",ABCD
16,[31483],"(28757, 28757)",ABCD
17,[],"(30800, 30800)",ABCD
18,[],"(28143, 28143)",ABCD
19,[35083],"(24644, 24644)",ABCD
20,[27976],"(25654, 25654)",ABCD
21,[34341],"(35374, 35374)",ABCD
22,[28772],"(24880, 24880)",ABCD
23,[42937],"(33560, 33560)",ABCD
24,[36120],"(33192, 33192)",ABCD
25,[39523],"(26050, 26050)",ABCD
26,[35502],"(23266, 23266)",ABCD
27,[27580],"(24549, 24549)",ABCD
28,[33866],"(31081, 31081)",ABCD
29,[40296],"(28757, 28757)",ABCD
30,[38576],"(34161, 34161)",ABCD
31,[31234],"(26896, 26896)",ABCD
32,[29228],"(27087, 27087)",ABCD
33,[31437],"(26870, 26870)",ABCD
34,[41808],"(27523, 27523)",ABCD
35,[40490],"(25913, 25913)",ABCD
36,[41502],"(31173, 31173)",ABCD
37,[31222],"(29161, 29161)",ABCD
38,[33892],"(33361, 33361)",ABCD
39,[31877],"(27824, 27824)",ABCD
40,[],"(31034, 31034)",ABCD
41,[36028],"(23527, 23527)",ABCD
42,[29142],"(26690, 26690)",ABCD
43,[29168],"(26753, 26753)",ABCD
44,[35300],"(31205, 31205)",ABCD
45,[26704],"(25963, 25963)",ABCD
46,[42993],"(30124, 30124)",ABCD
47,[],"(30858, 30858)",ABCD
48,[38027],"(35542, 35542)",ABCD
49,[],"(35088, 35088)",ABCD
50,"[34025, 34126, 34172, 34263, 34527, 34765, 35939, 36624]","(32161, 32161)",ADWIN
51,"[31264, 40878, 44433, 45275]","(31328, 31328)",ADWIN
52,"[32180, 32321, 32467, 32609, 32657, 32695, 32781, 33956, 34439, 44020]","(30325, 30325)",ADWIN
53,"[28544, 29696, 30048]","(34026, 34026)",ADWIN
