,preds,true,detector_name
0,[],"(32161, 32161)",ABCD
1,[],"(24748, 24748)",ABCD
2,[],"(26842, 26842)",ABCD
3,[],"(35682, 35682)",ABCD
4,"[37479, 38849]","(35376, 35376)",ABCD
5,[36927],"(34865, 34865)",ABCD
6,"[26323, 29158]","(25293, 25293)",ABCD
7,"[27185, 29066]","(26245, 26245)",ABCD
8,[],"(29981, 29981)",ABCD
9,"[26455, 28485]","(25435, 25435)",ABCD
10,[],"(35129, 35129)",ABCD
11,[29082],"(27701, 27701)",ABCD
12,"[33197, 35684]","(32532, 32532)",ABCD
13,[],"(27449, 27449)",ABCD
14,[],"(34155, 34155)",ABCD
15,[],"(29722, 29722)",ABCD
16,[28178],"(26670, 26670)",ABCD
17,[],"(30899, 30899)",ABCD
18,[32657],"(31845, 31845)",ABCD
19,"[29168, 31302]","(28442, 28442)",ABCD
20,[],"(27705, 27705)",ABCD
21,[28977],"(27431, 27431)",ABCD
22,[34956],"(34072, 34072)",ABCD
23,[],"(28840, 28840)",ABCD
24,[],"(27554, 27554)",ABCD
25,[29106],"(28587, 28587)",ABCD
26,[26538],"(25164, 25164)",ABCD
27,"[29697, 31773]","(29033, 29033)",ABCD
28,[],"(32595, 32595)",ABCD
29,[29858],"(28770, 28770)",ABCD
30,[],"(36076, 36076)",ABCD
31,"[23845, 26865]","(22891, 22891)",ABCD
32,[],"(24098, 24098)",ABCD
33,[],"(26016, 26016)",ABCD
34,[],"(31134, 31134)",ABCD
35,"[29106, 31930]","(27921, 27921)",ABCD
36,[],"(34560, 34560)",ABCD
37,[30047],"(24442, 24442)",ABCD
38,"[33601, 34145]","(32992, 32992)",ABCD
39,[],"(31764, 31764)",ABCD
40,[],"(32389, 32389)",ABCD
41,"[24150, 26579]","(22874, 22874)",ABCD
42,"[28867, 32086]","(27829, 27829)",ABCD
43,[31784],"(32737, 32737)",ABCD
44,[],"(27447, 27447)",ABCD
45,[],"(34498, 34498)",ABCD
46,[],"(30655, 30655)",ABCD
47,[30809],"(28851, 28851)",ABCD
48,"[37426, 39190]","(36181, 36181)",ABCD
49,[],"(28740, 28740)",ABCD
50,"[35680, 36192, 36832]","(32161, 32161)",ADWIN
51,"[27360, 29792]","(24748, 24748)",ADWIN
52,"[27648, 27776, 28864]","(26842, 26842)",ADWIN
53,[36832],"(35682, 35682)",ADWIN
54,"[38816, 38848, 38880]","(35376, 35376)",ADWIN
55,"[39360, 40000]","(34865, 34865)",ADWIN
56,"[28224, 29248, 29440, 29536, 30176]","(25293, 25293)",ADWIN
57,"[28960, 28992, 29856, 30688]","(26245, 26245)",ADWIN
58,[],"(29981, 29981)",ADWIN
59,"[28320, 28416, 28480, 28736]","(25435, 25435)",ADWIN
60,"[33376, 36640, 36736, 37312]","(35129, 35129)",ADWIN
61,"[28832, 30624, 31328, 32960]","(27701, 27701)",ADWIN
62,"[35520, 35552, 35648, 35744, 35776, 35872, 36064, 36192, 36640]","(32532, 32532)",ADWIN
63,"[40544, 40736, 41920]","(27449, 27449)",ADWIN
64,[],"(34155, 34155)",ADWIN
65,[],"(29722, 29722)",ADWIN
66,[27296],"(26670, 26670)",ADWIN
67,[],"(30899, 30899)",ADWIN
68,"[19200, 32640, 32672, 32992]","(31845, 31845)",ADWIN
69,"[31232, 31360, 31904]","(28442, 28442)",ADWIN
70,[33824],"(27705, 27705)",ADWIN
71,"[29344, 29568, 29920, 30688]","(27431, 27431)",ADWIN
72,"[34848, 35040, 35136, 37408]","(34072, 34072)",ADWIN
73,[31808],"(28840, 28840)",ADWIN
74,[41120],"(27554, 27554)",ADWIN
75,"[29280, 29376, 29408]","(28587, 28587)",ADWIN
76,"[27072, 28384, 38368]","(25164, 25164)",ADWIN
77,"[31392, 31616, 31776, 31808, 32000, 32576, 37888]","(29033, 29033)",ADWIN
78,"[33600, 38816]","(32595, 32595)",ADWIN
79,"[29280, 30144, 32224, 38496]","(28770, 28770)",ADWIN
80,"[36608, 36640, 36672, 36736, 37376]","(36076, 36076)",ADWIN
81,"[25696, 26080, 26592, 27424]","(22891, 22891)",ADWIN
82,"[25760, 28672]","(24098, 24098)",ADWIN
83,"[26464, 26528]","(26016, 26016)",ADWIN
84,"[32224, 36992]","(31134, 31134)",ADWIN
85,"[28544, 31968, 32160]","(27921, 27921)",ADWIN
86,[43456],"(34560, 34560)",ADWIN
87,"[26272, 27232]","(24442, 24442)",ADWIN
88,"[34112, 34144, 34176, 34656, 42688]","(32992, 32992)",ADWIN
89,[],"(31764, 31764)",ADWIN
90,[],"(32389, 32389)",ADWIN
91,"[26080, 26176, 26304, 26592]","(22874, 22874)",ADWIN
92,"[31648, 31680, 31744, 32032, 32448, 33952]","(27829, 27829)",ADWIN
93,"[29088, 29184, 29408]","(32737, 32737)",ADWIN
94,[],"(27447, 27447)",ADWIN
95,"[34976, 35008]","(34498, 34498)",ADWIN
96,[],"(30655, 30655)",ADWIN
97,"[34880, 39968, 44608]","(28851, 28851)",ADWIN
98,"[39008, 39168, 39200, 39744]","(36181, 36181)",ADWIN
99,[30496],"(28740, 28740)",ADWIN
100,[],"(32161, 32161)",CUSUM
101,[43766],"(24748, 24748)",CUSUM
102,[],"(26842, 26842)",CUSUM
103,[],"(35682, 35682)",CUSUM
104,[],"(35376, 35376)",CUSUM
105,"[26051, 44358]","(34865, 34865)",CUSUM
106,[],"(25293, 25293)",CUSUM
107,[33060],"(26245, 26245)",CUSUM
108,[23747],"(29981, 29981)",CUSUM
109,[44848],"(25435, 25435)",CUSUM
110,[23325],"(35129, 35129)",CUSUM
111,[42608],"(27701, 27701)",CUSUM
112,[41950],"(32532, 32532)",CUSUM
113,[37988],"(27449, 27449)",CUSUM
114,[25510],"(34155, 34155)",CUSUM
115,[],"(29722, 29722)",CUSUM
116,[],"(26670, 26670)",CUSUM
117,[],"(30899, 30899)",CUSUM
118,[19103],"(31845, 31845)",CUSUM
119,[],"(28442, 28442)",CUSUM
120,[],"(27705, 27705)",CUSUM
121,[41139],"(27431, 27431)",CUSUM
122,[27674],"(34072, 34072)",CUSUM
123,[],"(28840, 28840)",CUSUM
124,[42111],"(27554, 27554)",CUSUM
125,"[24580, 33361]","(28587, 28587)",CUSUM
126,[40812],"(25164, 25164)",CUSUM
127,[37690],"(29033, 29033)",CUSUM
128,[],"(32595, 32595)",CUSUM
129,[],"(28770, 28770)",CUSUM
130,[],"(36076, 36076)",CUSUM
131,[],"(22891, 22891)",CUSUM
132,[30238],"(24098, 24098)",CUSUM
133,"[25645, 27644]","(26016, 26016)",CUSUM
134,[],"(31134, 31134)",CUSUM
135,[38251],"(27921, 27921)",CUSUM
136,[],"(34560, 34560)",CUSUM
137,[],"(24442, 24442)",CUSUM
138,[],"(32992, 32992)",CUSUM
139,[],"(31764, 31764)",CUSUM
140,[30235],"(32389, 32389)",CUSUM
141,[29955],"(22874, 22874)",CUSUM
142,[],"(27829, 27829)",CUSUM
143,[25042],"(32737, 32737)",CUSUM
144,[18949],"(27447, 27447)",CUSUM
145,[],"(34498, 34498)",CUSUM
146,[],"(30655, 30655)",CUSUM
147,[],"(28851, 28851)",CUSUM
148,[],"(36181, 36181)",CUSUM
149,[],"(28740, 28740)",CUSUM
150,[18235],"(32161, 32161)",DDM
151,"[40124, 43706]","(24748, 24748)",DDM
152,"[16121, 22224, 24893, 28394]","(26842, 26842)",DDM
153,[31348],"(35682, 35682)",DDM
154,[27537],"(35376, 35376)",DDM
155,"[31934, 39514]","(34865, 34865)",DDM
156,[36394],"(25293, 25293)",DDM
