,preds,true,detector_name
0,[36413],"(32161, 32161)",ABCD
1,[],"(24748, 24748)",ABCD
2,[33038],"(26842, 26842)",ABCD
3,[],"(35682, 35682)",ABCD
4,[],"(35376, 35376)",ABCD
5,[39411],"(34865, 34865)",ABCD
6,[40445],"(25293, 25293)",ABCD
7,[37139],"(26245, 26245)",ABCD
8,[44858],"(29981, 29981)",ABCD
9,[],"(25435, 25435)",ABCD
10,[28380],"(35129, 35129)",ABCD
11,[36597],"(27701, 27701)",ABCD
12,[],"(32532, 32532)",ABCD
13,[],"(27449, 27449)",ABCD
14,[41457],"(34155, 34155)",ABCD
15,[41635],"(29722, 29722)",ABCD
16,[43559],"(26670, 26670)",ABCD
17,[40202],"(30899, 30899)",ABCD
18,[43588],"(31845, 31845)",ABCD
19,[],"(28442, 28442)",ABCD
20,[37007],"(27705, 27705)",ABCD
21,[37686],"(27431, 27431)",ABCD
22,[27523],"(34072, 34072)",ABCD
23,[38076],"(28840, 28840)",ABCD
24,[],"(27554, 27554)",ABCD
25,[33636],"(28587, 28587)",ABCD
26,[],"(25164, 25164)",ABCD
27,[],"(29033, 29033)",ABCD
28,[44164],"(32595, 32595)",ABCD
29,[],"(28770, 28770)",ABCD
30,[42568],"(36076, 36076)",ABCD
31,[],"(22891, 22891)",ABCD
32,[28043],"(24098, 24098)",ABCD
33,[32023],"(26016, 26016)",ABCD
34,[],"(31134, 31134)",ABCD
35,[39697],"(27921, 27921)",ABCD
36,[42408],"(34560, 34560)",ABCD
37,[],"(24442, 24442)",ABCD
38,[39534],"(32992, 32992)",ABCD
39,[40947],"(31764, 31764)",ABCD
40,[29994],"(32389, 32389)",ABCD
41,[27878],"(22874, 22874)",ABCD
42,[],"(27829, 27829)",ABCD
43,[39170],"(32737, 32737)",ABCD
44,[],"(27447, 27447)",ABCD
45,[],"(34498, 34498)",ABCD
46,[29401],"(30655, 30655)",ABCD
47,[27518],"(28851, 28851)",ABCD
48,[44941],"(36181, 36181)",ABCD
49,[38969],"(28740, 28740)",ABCD
50,"[33142, 35616, 40194, 42013]","(32161, 32161)",ADWIN
51,[44827],"(24748, 24748)",ADWIN
52,[32229],"(26842, 26842)",ADWIN
53,"[41120, 41296, 41481, 42327, 43151, 43767]","(35682, 35682)",ADWIN
54,[45128],"(35376, 35376)",ADWIN
55,[37719],"(34865, 34865)",ADWIN
56,[],"(25293, 25293)",ADWIN
57,[],"(26245, 26245)",ADWIN
58,"[35198, 35267, 35452]","(29981, 29981)",ADWIN
59,"[31285, 33874, 39524]","(25435, 25435)",ADWIN
60,"[27840, 28608, 34496, 37612, 43214]","(35129, 35129)",ADWIN
61,"[32945, 34653, 38047, 39314]","(27701, 27701)",ADWIN
62,"[36450, 36580, 42833]","(32532, 32532)",ADWIN
63,"[34968, 35005, 35042]","(27449, 27449)",ADWIN
64,"[38384, 40105, 41682, 41770, 42061, 43250]","(34155, 34155)",ADWIN
65,"[36552, 36625, 36748]","(29722, 29722)",ADWIN
66,[],"(26670, 26670)",ADWIN
67,"[31315, 31722, 41915, 43684]","(30899, 30899)",ADWIN
68,[],"(31845, 31845)",ADWIN
69,[36638],"(28442, 28442)",ADWIN
70,"[32652, 32987, 33117, 33731, 34003]","(27705, 27705)",ADWIN
71,"[43615, 43812]","(27431, 27431)",ADWIN
72,"[13984, 27648, 30848, 37885]","(34072, 34072)",ADWIN
73,"[31117, 31260, 31929, 31990, 32620, 34250, 34367, 40166]","(28840, 28840)",ADWIN
74,"[38655, 40920, 41002, 42387, 43765, 44201, 44726]","(27554, 27554)",ADWIN
75,"[24800, 25088]","(28587, 28587)",ADWIN
76,[],"(25164, 25164)",ADWIN
77,"[39731, 39804]","(29033, 29033)",ADWIN
78,"[36894, 36964, 37267, 37449, 37617, 37674, 37732, 38527, 38593]","(32595, 32595)",ADWIN
79,[30213],"(28770, 28770)",ADWIN
80,"[38691, 41153, 44019, 44270, 45270]","(36076, 36076)",ADWIN
81,"[29553, 38490]","(22891, 22891)",ADWIN
82,[25866],"(24098, 24098)",ADWIN
83,"[28578, 31753, 40531]","(26016, 26016)",ADWIN
