,preds,true,detector_name
0,[35195],"(32161, 32161)",ABCD
1,[],"(31328, 31328)",ABCD
2,[34221],"(30325, 30325)",ABCD
3,[],"(34026, 34026)",ABCD
4,[],"(26218, 26218)",ABCD
5,[],"(31614, 31614)",ABCD
6,[35260],"(31884, 31884)",ABCD
7,[],"(25418, 25418)",ABCD
8,[],"(28606, 28606)",ABCD
9,[41074],"(26064, 26064)",ABCD
10,[38211],"(23980, 23980)",ABCD
11,[33331],"(30531, 30531)",ABCD
12,[39775],"(24674, 24674)",ABCD
13,[],"(24591, 24591)",ABCD
14,[39914],"(35210, 35210)",ABCD
15,[],"(33592, 33592)",ABCD
16,[31538],"(28757, 28757)",ABCD
17,[],"(30800, 30800)",ABCD
18,[],"(28143, 28143)",ABCD
19,[37225],"(24644, 24644)",ABCD
20,"[28544, 38670]","(25654, 25654)",ABCD
21,[],"(35374, 35374)",ABCD
22,[28330],"(24880, 24880)",ABCD
23,[],"(33560, 33560)",ABCD
24,[37372],"(33192, 33192)",ABCD
25,[36711],"(26050, 26050)",ABCD
26,[38286],"(23266, 23266)",ABCD
27,[28903],"(24549, 24549)",ABCD
28,"[33953, 39788]","(31081, 31081)",ABCD
29,[],"(28757, 28757)",ABCD
30,[37755],"(34161, 34161)",ABCD
31,[31341],"(26896, 26896)",ABCD
32,[29901],"(27087, 27087)",ABCD
33,[30210],"(26870, 26870)",ABCD
34,[],"(27523, 27523)",ABCD
35,[42210],"(25913, 25913)",ABCD
36,[],"(31173, 31173)",ABCD
37,[32995],"(29161, 29161)",ABCD
38,[33456],"(33361, 33361)",ABCD
39,[31255],"(27824, 27824)",ABCD
40,[],"(31034, 31034)",ABCD
41,[35418],"(23527, 23527)",ABCD
42,[31176],"(26690, 26690)",ABCD
43,[29420],"(26753, 26753)",ABCD
44,[35715],"(31205, 31205)",ABCD
45,[26701],"(25963, 25963)",ABCD
46,[],"(30124, 30124)",ABCD
47,[],"(30858, 30858)",ABCD
48,[38747],"(35542, 35542)",ABCD
49,[],"(35088, 35088)",ABCD
50,"[33984, 34025, 34076, 34126, 34218, 34263, 34482, 35652, 35698, 35980]","(32161, 32161)",ADWIN
51,"[40931, 42005, 44972]","(31328, 31328)",ADWIN
52,"[32180, 32228, 32279, 32321, 32936, 33080, 33759, 44294]","(30325, 30325)",ADWIN
53,[],"(34026, 34026)",ADWIN
54,[],"(26218, 26218)",ADWIN
55,[43588],"(31614, 31614)",ADWIN
56,"[32690, 32737, 32929, 33361, 33457]","(31884, 31884)",ADWIN
57,"[40003, 44903]","(25418, 25418)",ADWIN
58,"[38078, 40516]","(28606, 28606)",ADWIN
59,"[36758, 37417, 41562, 44695]","(26064, 26064)",ADWIN
60,"[31715, 32236, 32404, 33581]","(23980, 23980)",ADWIN
61,"[23424, 23456, 23488, 31473, 31622]","(30531, 30531)",ADWIN
62,"[36549, 37110, 37561, 38149]","(24674, 24674)",ADWIN
63,"[43018, 43297, 43887]","(24591, 24591)",ADWIN
64,"[36800, 36842, 36882, 37182, 37553, 37598]","(35210, 35210)",ADWIN
65,"[43572, 43806, 43861, 44593]","(33592, 33592)",ADWIN
66,"[29520, 29567, 29616, 29808, 36855]","(28757, 28757)",ADWIN
67,[],"(30800, 30800)",ADWIN
68,"[44699, 44915]","(28143, 28143)",ADWIN
69,"[33059, 33241, 34871, 36050, 36370, 36435, 39500]","(24644, 24644)",ADWIN
70,"[26798, 26851, 26902, 27038, 27352, 27396, 29590, 36471, 38120, 38395, 38566]","(25654, 25654)",ADWIN
71,[],"(35374, 35374)",ADWIN
72,"[26509, 26600, 26649, 26781, 27206, 27252, 31341]","(24880, 24880)",ADWIN
73,[],"(33560, 33560)",ADWIN
74,"[34454, 34501, 34551, 34598, 34690, 35018, 35282, 39782, 41213, 44611]","(33192, 33192)",ADWIN
75,[32002],"(26050, 26050)",ADWIN
76,"[36034, 36086, 36449, 36821, 36933, 39528, 43410]","(23266, 23266)",ADWIN
77,"[27180, 27230, 27321, 27370, 28559, 28737, 29690, 30492, 30962]","(24549, 24549)",ADWIN
78,"[32413, 32468, 32742, 33197, 33236, 33473, 34728, 36114, 38058, 38345, 39661, 39708, 40134]","(31081, 31081)",ADWIN
79,[43529],"(28757, 28757)",ADWIN
80,"[35226, 35466, 35513, 35556, 35819, 36085, 43315]","(34161, 34161)",ADWIN
81,"[29475, 29522, 29566, 29925, 30111, 30498, 30726, 30819, 30867, 31792, 34570, 36265]","(26896, 26896)",ADWIN
82,"[28814, 28906, 29101, 29269, 29601, 29689, 30670, 31135]","(27087, 27087)",ADWIN
83,"[28494, 28542, 28587, 28718, 28815, 28899, 29261, 29313, 30327, 31770, 34159]","(26870, 26870)",ADWIN
84,[42355],"(27523, 27523)",ADWIN
85,"[38276, 39260, 39313, 39492, 40850, 41298]","(25913, 25913)",ADWIN
86,[41867],"(31173, 31173)",ADWIN
87,"[30602, 30890, 30977, 31199, 31252, 31397, 33249, 33896, 34777]","(29161, 29161)",ADWIN
88,"[29856, 29984, 35837, 36076, 36260, 36393, 36444, 36578, 44672]","(33361, 33361)",ADWIN
89,"[28735, 28780, 29624, 29899, 39459, 41288, 41946]","(27824, 27824)",ADWIN
90,"[41875, 42235, 42284, 42851, 45119]","(31034, 31034)",ADWIN
91,"[33656, 33774, 33959, 34117, 35339, 36535, 37224, 38160]","(23527, 23527)",ADWIN
92,"[28754, 28903, 30585, 31552, 34398, 40674]","(26690, 26690)",ADWIN
93,"[27628, 27901, 28039, 28085, 28126, 29918, 30911]","(26753, 26753)",ADWIN
94,"[33166, 33207, 33249, 33480, 34668, 35149, 35782, 36929, 38808]","(31205, 31205)",ADWIN
95,"[24224, 24256, 27240, 27338, 27383, 27431, 27480, 27823, 29320]","(25963, 25963)",ADWIN
96,"[41654, 42500, 42565]","(30124, 30124)",ADWIN
97,"[40752, 41881]","(30858, 30858)",ADWIN
98,"[37288, 37339, 37431, 37472, 37527, 37579, 37626, 37720, 38523, 38676, 38994, 39935, 40761]","(35542, 35542)",ADWIN
99,[],"(35088, 35088)",ADWIN
100,[33422],"(32161, 32161)",CUSUM
101,"[22941, 39375]","(31328, 31328)",CUSUM
102,[32148],"(30325, 30325)",CUSUM
103,[],"(34026, 34026)",CUSUM
104,[39685],"(26218, 26218)",CUSUM
105,"[24265, 42712]","(31614, 31614)",CUSUM
106,[32806],"(31884, 31884)",CUSUM
107,[38956],"(25418, 25418)",CUSUM
108,[37705],"(28606, 28606)",CUSUM
109,[34709],"(26064, 26064)",CUSUM
110,[30758],"(23980, 23980)",CUSUM
111,"[23429, 31606]","(30531, 30531)",CUSUM
112,[35855],"(24674, 24674)",CUSUM
113,[41583],"(24591, 24591)",CUSUM
114,[36736],"(35210, 35210)",CUSUM
115,"[29605, 43500]","(33592, 33592)",CUSUM
116,[29601],"(28757, 28757)",CUSUM
117,[44133],"(30800, 30800)",CUSUM
118,"[28092, 40135]","(28143, 28143)",CUSUM
119,[31511],"(24644, 24644)",CUSUM
120,"[26752, 37732]","(25654, 25654)",CUSUM
121,[],"(35374, 35374)",CUSUM
122,[26510],"(24880, 24880)",CUSUM
123,[],"(33560, 33560)",CUSUM
124,"[33737, 41331]","(33192, 33192)",CUSUM
125,[30609],"(26050, 26050)",CUSUM
126,[33880],"(23266, 23266)",CUSUM
127,[26961],"(24549, 24549)",CUSUM
128,"[31152, 38346]","(31081, 31081)",CUSUM
129,[40465],"(28757, 28757)",CUSUM
130,[35418],"(34161, 34161)",CUSUM
131,"[29389, 39014]","(26896, 26896)",CUSUM
132,[28552],"(27087, 27087)",CUSUM
133,"[28391, 43072]","(26870, 26870)",CUSUM
134,"[20478, 39748]","(27523, 27523)",CUSUM
135,"[21198, 35720]","(25913, 25913)",CUSUM
136,[41003],"(31173, 31173)",CUSUM
137,[30585],"(29161, 29161)",CUSUM
138,"[29622, 36032]","(33361, 33361)",CUSUM
139,"[28701, 40192]","(27824, 27824)",CUSUM
140,[41406],"(31034, 31034)",CUSUM
141,[31984],"(23527, 23527)",CUSUM
142,"[16053, 28673]","(26690, 26690)",CUSUM
143,[27605],"(26753, 26753)",CUSUM
144,[33016],"(31205, 31205)",CUSUM
145,"[20688, 27330]","(25963, 25963)",CUSUM
146,[38252],"(30124, 30124)",CUSUM
147,[40674],"(30858, 30858)",CUSUM
148,"[32320, 37600]","(35542, 35542)",CUSUM
149,[19369],"(35088, 35088)",CUSUM
150,"[23987, 32941, 42001]","(32161, 32161)",DDM
151,"[22408, 28726, 35737]","(31328, 31328)",DDM
152,"[31870, 43012]","(30325, 30325)",DDM
