,preds,true,detector_name
0,"[33267, 34275]","(32161, 32161)",ABCD
1,[],"(24748, 24748)",ABCD
2,"[27357, 27598]","(26842, 26842)",ABCD
3,[],"(35682, 35682)",ABCD
4,[37604],"(35376, 35376)",ABCD
5,[40405],"(34865, 34865)",ABCD
6,[],"(25293, 25293)",ABCD
7,[],"(26245, 26245)",ABCD
8,[38547],"(29981, 29981)",ABCD
9,"[26338, 26640]","(25435, 25435)",ABCD
10,[40170],"(35129, 35129)",ABCD
11,[35042],"(27701, 27701)",ABCD
12,"[33021, 33999]","(32532, 32532)",ABCD
13,[],"(27449, 27449)",ABCD
14,[],"(34155, 34155)",ABCD
15,[],"(29722, 29722)",ABCD
16,"[27435, 28390]","(26670, 26670)",ABCD
17,[31646],"(30899, 30899)",ABCD
18,[],"(31845, 31845)",ABCD
19,[29980],"(28442, 28442)",ABCD
20,[30819],"(27705, 27705)",ABCD
21,[],"(27431, 27431)",ABCD
22,[],"(34072, 34072)",ABCD
23,[33419],"(28840, 28840)",ABCD
24,"[28969, 45248]","(27554, 27554)",ABCD
25,"[29353, 30252]","(28587, 28587)",ABCD
26,[],"(25164, 25164)",ABCD
27,[29983],"(29033, 29033)",ABCD
28,[33228],"(32595, 32595)",ABCD
29,[29632],"(28770, 28770)",ABCD
30,[],"(36076, 36076)",ABCD
31,[26325],"(22891, 22891)",ABCD
32,[],"(24098, 24098)",ABCD
33,[],"(26016, 26016)",ABCD
34,[],"(31134, 31134)",ABCD
35,"[30316, 38408]","(27921, 27921)",ABCD
36,[],"(34560, 34560)",ABCD
37,[29819],"(24442, 24442)",ABCD
38,[34916],"(32992, 32992)",ABCD
39,[34554],"(31764, 31764)",ABCD
40,[],"(32389, 32389)",ABCD
41,[23628],"(22874, 22874)",ABCD
42,"[28601, 29458]","(27829, 27829)",ABCD
43,[],"(32737, 32737)",ABCD
44,[],"(27447, 27447)",ABCD
45,[40260],"(34498, 34498)",ABCD
46,[],"(30655, 30655)",ABCD
47,"[29951, 33971, 36661]","(28851, 28851)",ABCD
48,[37687],"(36181, 36181)",ABCD
49,[31005],"(28740, 28740)",ABCD
50,"[34144, 34208, 34272, 34816]","(32161, 32161)",ADWIN
51,[25760],"(24748, 24748)",ADWIN
52,"[27616, 27648]","(26842, 26842)",ADWIN
53,"[36512, 37024]","(35682, 35682)",ADWIN
54,"[36480, 36640, 36992]","(35376, 35376)",ADWIN
55,"[36352, 36448]","(34865, 34865)",ADWIN
56,[],"(25293, 25293)",ADWIN
57,[],"(26245, 26245)",ADWIN
58,"[30976, 32032]","(29981, 29981)",ADWIN
59,"[26656, 26688, 26720, 26976, 27008, 27264, 27584]","(25435, 25435)",ADWIN
60,"[36032, 36640, 37440]","(35129, 35129)",ADWIN
61,"[29952, 30624]","(27701, 27701)",ADWIN
62,"[33856, 33888, 33920, 34016]","(32532, 32532)",ADWIN
63,[],"(27449, 27449)",ADWIN
64,[],"(34155, 34155)",ADWIN
65,[44320],"(29722, 29722)",ADWIN
66,"[28256, 28288, 43616]","(26670, 26670)",ADWIN
67,"[32032, 32064, 32096, 32128, 32160, 33088]","(30899, 30899)",ADWIN
68,[],"(31845, 31845)",ADWIN
69,"[29632, 29696, 31968]","(28442, 28442)",ADWIN
70,"[32288, 33088, 33344, 33664]","(27705, 27705)",ADWIN
71,[28032],"(27431, 27431)",ADWIN
72,"[34624, 34656, 34816]","(34072, 34072)",ADWIN
73,"[29504, 29632, 34656, 44576]","(28840, 28840)",ADWIN
74,"[28640, 28768, 42336, 42464, 42592]","(27554, 27554)",ADWIN
75,"[30048, 30080, 30272, 30464]","(28587, 28587)",ADWIN
76,[25856],"(25164, 25164)",ADWIN
77,"[31744, 32640]","(29033, 29033)",ADWIN
78,"[33568, 33632, 33760, 33952, 38784]","(32595, 32595)",ADWIN
79,"[29920, 29952, 29984]","(28770, 28770)",ADWIN
80,[],"(36076, 36076)",ADWIN
81,"[24608, 27040]","(22891, 22891)",ADWIN
82,"[30112, 30240, 30432]","(24098, 24098)",ADWIN
83,"[26944, 27072]","(26016, 26016)",ADWIN
84,[],"(31134, 31134)",ADWIN
85,"[33696, 35904, 37440, 38304]","(27921, 27921)",ADWIN
86,[36000],"(34560, 34560)",ADWIN
87,[27488],"(24442, 24442)",ADWIN
88,"[36544, 36576, 38368]","(32992, 32992)",ADWIN
89,"[37440, 44000]","(31764, 31764)",ADWIN
90,[],"(32389, 32389)",ADWIN
91,"[24160, 24448]","(22874, 22874)",ADWIN
92,"[29376, 29408, 38048, 38144]","(27829, 27829)",ADWIN
93,"[31200, 31744, 44416]","(32737, 32737)",ADWIN
94,[],"(27447, 27447)",ADWIN
95,[],"(34498, 34498)",ADWIN
96,[17120],"(30655, 30655)",ADWIN
97,"[33024, 33120, 33184, 33920, 35136, 38976, 39328]","(28851, 28851)",ADWIN
98,"[37920, 38560]","(36181, 36181)",ADWIN
99,"[38656, 43360]","(28740, 28740)",ADWIN
100,[],"(32161, 32161)",CUSUM
101,[39145],"(24748, 24748)",CUSUM
102,"[24875, 28171]","(26842, 26842)",CUSUM
103,[],"(35682, 35682)",CUSUM
104,[],"(35376, 35376)",CUSUM
105,[],"(34865, 34865)",CUSUM
106,[],"(25293, 25293)",CUSUM
107,[],"(26245, 26245)",CUSUM
108,"[16328, 25684]","(29981, 29981)",CUSUM
109,[44910],"(25435, 25435)",CUSUM
110,[18760],"(35129, 35129)",CUSUM
111,"[22489, 42826]","(27701, 27701)",CUSUM
112,[],"(32532, 32532)",CUSUM
113,[40207],"(27449, 27449)",CUSUM
114,[25512],"(34155, 34155)",CUSUM
115,[],"(29722, 29722)",CUSUM
116,[43857],"(26670, 26670)",CUSUM
117,[],"(30899, 30899)",CUSUM
118,[19441],"(31845, 31845)",CUSUM
119,[],"(28442, 28442)",CUSUM
120,[],"(27705, 27705)",CUSUM
121,[],"(27431, 27431)",CUSUM
122,[],"(34072, 34072)",CUSUM
123,[44398],"(28840, 28840)",CUSUM
124,[42364],"(27554, 27554)",CUSUM
125,[18369],"(28587, 28587)",CUSUM
126,[41085],"(25164, 25164)",CUSUM
127,[],"(29033, 29033)",CUSUM
128,[],"(32595, 32595)",CUSUM
129,[21390],"(28770, 28770)",CUSUM
130,[],"(36076, 36076)",CUSUM
131,[],"(22891, 22891)",CUSUM
132,[],"(24098, 24098)",CUSUM
133,"[23876, 31119]","(26016, 26016)",CUSUM
134,[],"(31134, 31134)",CUSUM
135,"[15857, 38381]","(27921, 27921)",CUSUM
136,[],"(34560, 34560)",CUSUM
137,[],"(24442, 24442)",CUSUM
138,[],"(32992, 32992)",CUSUM
139,[],"(31764, 31764)",CUSUM
140,[30557],"(32389, 32389)",CUSUM
141,[44375],"(22874, 22874)",CUSUM
142,[],"(27829, 27829)",CUSUM
143,"[30548, 44418]","(32737, 32737)",CUSUM
144,[],"(27447, 27447)",CUSUM
145,[],"(34498, 34498)",CUSUM
146,[15901],"(30655, 30655)",CUSUM
147,[],"(28851, 28851)",CUSUM
148,[],"(36181, 36181)",CUSUM
149,[],"(28740, 28740)",CUSUM
150,[23987],"(32161, 32161)",DDM
151,"[38449, 44035]","(24748, 24748)",DDM
152,"[16047, 24733, 27839]","(26842, 26842)",DDM
153,[],"(35682, 35682)",DDM
154,[],"(35376, 35376)",DDM
155,[],"(34865, 34865)",DDM
156,[38021],"(25293, 25293)",DDM
157,"[15746, 19707, 39974]","(26245, 26245)",DDM
158,"[14803, 23565]","(29981, 29981)",DDM
159,"[14792, 36240]","(25435, 25435)",DDM
160,[18309],"(35129, 35129)",DDM
161,"[20713, 42602]","(27701, 27701)",DDM
162,[],"(32532, 32532)",DDM
163,"[14217, 19968, 24005, 35015, 38574]","(27449, 27449)",DDM
164,[25546],"(34155, 34155)",DDM
165,[15699],"(29722, 29722)",DDM
166,[43408],"(26670, 26670)",DDM
167,[],"(30899, 30899)",DDM
168,"[19197, 23877]","(31845, 31845)",DDM
169,[15055],"(28442, 28442)",DDM
170,"[23406, 33238]","(27705, 27705)",DDM
171,[],"(27431, 27431)",DDM
172,[],"(34072, 34072)",DDM
173,[44492],"(28840, 28840)",DDM
174,"[15167, 42593]","(27554, 27554)",DDM
175,"[17108, 40115]","(28587, 28587)",DDM
176,[42190],"(25164, 25164)",DDM
177,[44144],"(29033, 29033)",DDM
