,preds,true,detector_name
0,[36793],"(32161, 32161)",ABCD
1,[38355],"(24748, 24748)",ABCD
2,[37729],"(26842, 26842)",ABCD
3,[],"(35682, 35682)",ABCD
4,[],"(35376, 35376)",ABCD
5,[],"(34865, 34865)",ABCD
6,[],"(25293, 25293)",ABCD
7,[36453],"(26245, 26245)",ABCD
8,[],"(29981, 29981)",ABCD
9,[],"(25435, 25435)",ABCD
10,[37353],"(35129, 35129)",ABCD
11,[39318],"(27701, 27701)",ABCD
12,[],"(32532, 32532)",ABCD
13,[],"(27449, 27449)",ABCD
14,[],"(34155, 34155)",ABCD
15,[],"(29722, 29722)",ABCD
16,[],"(26670, 26670)",ABCD
17,[],"(30899, 30899)",ABCD
18,[],"(31845, 31845)",ABCD
19,[],"(28442, 28442)",ABCD
20,[],"(27705, 27705)",ABCD
21,[],"(27431, 27431)",ABCD
22,[44605],"(34072, 34072)",ABCD
23,[],"(28840, 28840)",ABCD
24,[],"(27554, 27554)",ABCD
25,[],"(28587, 28587)",ABCD
26,[],"(25164, 25164)",ABCD
27,[40211],"(29033, 29033)",ABCD
28,[],"(32595, 32595)",ABCD
29,[],"(28770, 28770)",ABCD
30,[],"(36076, 36076)",ABCD
31,[],"(22891, 22891)",ABCD
32,[],"(24098, 24098)",ABCD
33,[],"(26016, 26016)",ABCD
34,[],"(31134, 31134)",ABCD
35,[38370],"(27921, 27921)",ABCD
36,[],"(34560, 34560)",ABCD
37,[],"(24442, 24442)",ABCD
38,[],"(32992, 32992)",ABCD
39,[41867],"(31764, 31764)",ABCD
40,[35886],"(32389, 32389)",ABCD
41,[],"(22874, 22874)",ABCD
42,[],"(27829, 27829)",ABCD
43,[31784],"(32737, 32737)",ABCD
44,[],"(27447, 27447)",ABCD
45,[],"(34498, 34498)",ABCD
46,[40719],"(30655, 30655)",ABCD
47,[],"(28851, 28851)",ABCD
48,[],"(36181, 36181)",ABCD
49,[],"(28740, 28740)",ABCD
50,"[33418, 33510, 33616, 34268, 36143, 36841]","(32161, 32161)",ADWIN
51,"[27552, 35540]","(24748, 24748)",ADWIN
52,"[32224, 32274, 32579, 33556, 37668]","(26842, 26842)",ADWIN
53,"[37254, 37308, 37826, 37897, 37944, 38002]","(35682, 35682)",ADWIN
54,[],"(35376, 35376)",ADWIN
55,[],"(34865, 34865)",ADWIN
56,"[36449, 37126, 37292, 38017, 40366, 40954]","(25293, 25293)",ADWIN
57,"[30748, 30812, 30973, 31443, 31994, 33386]","(26245, 26245)",ADWIN
58,[],"(29981, 29981)",ADWIN
59,"[33900, 33997, 35108, 40744]","(25435, 25435)",ADWIN
60,"[33376, 41855, 42289, 44152, 45030]","(35129, 35129)",ADWIN
61,"[34508, 37277, 37412, 38639, 42823]","(27701, 27701)",ADWIN
62,[],"(32532, 32532)",ADWIN
63,"[37231, 37287, 37989, 38110, 38551, 39535, 40460]","(27449, 27449)",ADWIN
64,"[39507, 40562]","(34155, 34155)",ADWIN
65,[],"(29722, 29722)",ADWIN
66,"[38015, 40338, 42932, 44705]","(26670, 26670)",ADWIN
67,[],"(30899, 30899)",ADWIN
68,[19200],"(31845, 31845)",ADWIN
69,"[31358, 31988, 34870]","(28442, 28442)",ADWIN
70,[],"(27705, 27705)",ADWIN
71,"[35944, 36090, 42197]","(27431, 27431)",ADWIN
72,[],"(34072, 34072)",ADWIN
73,[],"(28840, 28840)",ADWIN
74,"[36796, 41772, 42393]","(27554, 27554)",ADWIN
75,"[32366, 34326, 34786, 40849]","(28587, 28587)",ADWIN
76,"[27010, 32293, 34831]","(25164, 25164)",ADWIN
77,[],"(29033, 29033)",ADWIN
78,[],"(32595, 32595)",ADWIN
79,[],"(28770, 28770)",ADWIN
80,[],"(36076, 36076)",ADWIN
81,[],"(22891, 22891)",ADWIN
82,"[37134, 41452, 41945]","(24098, 24098)",ADWIN
83,"[28206, 29445, 29686, 31762]","(26016, 26016)",ADWIN
84,[],"(31134, 31134)",ADWIN
85,"[40791, 40958, 41948, 42015, 43570]","(27921, 27921)",ADWIN
86,"[37682, 37791, 37940, 38195, 38690, 38753, 39046, 39095, 39619]","(34560, 34560)",ADWIN
87,[],"(24442, 24442)",ADWIN
88,[],"(32992, 32992)",ADWIN
89,[44166],"(31764, 31764)",ADWIN
90,[35932],"(32389, 32389)",ADWIN
91,[],"(22874, 22874)",ADWIN
92,[44686],"(27829, 27829)",ADWIN
93,"[29088, 29184, 29408]","(32737, 32737)",ADWIN
94,[],"(27447, 27447)",ADWIN
95,[],"(34498, 34498)",ADWIN
