,preds,true,detector_name
0,"[36850, 38846]","(32161, 32161)",ABCD
1,"[29152, 31870]","(24748, 24748)",ABCD
2,"[27262, 28509, 30581, 36632, 44088]","(26842, 26842)",ABCD
3,"[36240, 37834, 39614]","(35682, 35682)",ABCD
4,"[39461, 43468]","(35376, 35376)",ABCD
5,[41724],"(34865, 34865)",ABCD
6,"[25653, 26702, 30787, 33386, 38786]","(25293, 25293)",ABCD
7,"[29922, 33133]","(26245, 26245)",ABCD
8,"[34383, 36284, 44236]","(29981, 29981)",ABCD
9,"[29826, 32856]","(25435, 25435)",ABCD
10,"[40037, 44409]","(35129, 35129)",ABCD
11,"[31463, 34571, 44084]","(27701, 27701)",ABCD
12,"[39124, 41538]","(32532, 32532)",ABCD
13,"[27881, 29253, 32197, 36785, 40337]","(27449, 27449)",ABCD
14,"[34629, 36337, 38253, 40812]","(34155, 34155)",ABCD
15,"[34927, 36940, 43939]","(29722, 29722)",ABCD
16,"[31663, 36328]","(26670, 26670)",ABCD
17,"[35634, 38411]","(30899, 30899)",ABCD
18,"[32397, 33399, 35617, 42608]","(31845, 31845)",ABCD
19,"[28710, 29450, 32551, 33914, 41716]","(28442, 28442)",ABCD
20,"[28069, 29322, 30921, 32506, 35755, 42807]","(27705, 27705)",ABCD
21,"[32919, 35105]","(27431, 27431)",ABCD
22,"[40154, 44275]","(34072, 34072)",ABCD
23,"[32653, 35498, 43520]","(28840, 28840)",ABCD
24,"[27932, 29302, 32475, 34817, 40815]","(27554, 27554)",ABCD
25,"[33036, 34553, 44996]","(28587, 28587)",ABCD
26,"[25613, 26898, 28910, 31304, 35120]","(25164, 25164)",ABCD
27,[33493],"(29033, 29033)",ABCD
28,"[33062, 34728, 36676, 38701]","(32595, 32595)",ABCD
29,"[29239, 30745, 32679, 34146, 41232]","(28770, 28770)",ABCD
30,[40915],"(36076, 36076)",ABCD
31,"[27326, 30223, 40475]","(22891, 22891)",ABCD
32,"[29782, 38035]","(24098, 24098)",ABCD
33,"[29718, 31771, 34947]","(26016, 26016)",ABCD
34,"[35603, 40344]","(31134, 31134)",ABCD
35,"[32370, 37127]","(27921, 27921)",ABCD
36,"[35001, 36597, 38172]","(34560, 34560)",ABCD
37,"[24782, 25854, 27999, 31381, 34008, 44563]","(24442, 24442)",ABCD
38,"[38972, 42128]","(32992, 32992)",ABCD
39,"[35374, 37994]","(31764, 31764)",ABCD
40,"[37939, 40438]","(32389, 32389)",ABCD
41,"[23257, 25575, 29432, 32812]","(22874, 22874)",ABCD
42,"[28227, 29132, 30780, 32747, 35729, 43707]","(27829, 27829)",ABCD
43,"[31784, 32833, 35036, 36705, 37358]","(32737, 32737)",ABCD
44,"[27884, 28573, 32902, 39254, 43499]","(27447, 27447)",ABCD
45,"[39194, 43495]","(34498, 34498)",ABCD
46,"[31115, 31837, 36920, 42212]","(30655, 30655)",ABCD
