,preds,true,detector_name
0,[33551],"(32161, 32161)",ABCD
1,[41250],"(31328, 31328)",ABCD
2,[32719],"(30325, 30325)",ABCD
3,[40201],"(34026, 34026)",ABCD
4,[28656],"(26218, 26218)",ABCD
5,[40868],"(31614, 31614)",ABCD
6,[34637],"(31884, 31884)",ABCD
7,[32296],"(25418, 25418)",ABCD
8,[34549],"(28606, 28606)",ABCD
9,[36453],"(26064, 26064)",ABCD
10,[30658],"(23980, 23980)",ABCD
11,"[23145, 33029]","(30531, 30531)",ABCD
12,[37780],"(24674, 24674)",ABCD
13,[32506],"(24591, 24591)",ABCD
14,[37575],"(35210, 35210)",ABCD
15,[],"(33592, 33592)",ABCD
16,[30997],"(28757, 28757)",ABCD
17,[38408],"(30800, 30800)",ABCD
18,[39910],"(28143, 28143)",ABCD
19,[34921],"(24644, 24644)",ABCD
20,[28035],"(25654, 25654)",ABCD
21,"[33756, 40919]","(35374, 35374)",ABCD
22,[27875],"(24880, 24880)",ABCD
23,[],"(33560, 33560)",ABCD
24,[38031],"(33192, 33192)",ABCD
25,[36278],"(26050, 26050)",ABCD
26,[32675],"(23266, 23266)",ABCD
27,[27713],"(24549, 24549)",ABCD
28,[33757],"(31081, 31081)",ABCD
29,[35031],"(28757, 28757)",ABCD
30,[35776],"(34161, 34161)",ABCD
31,[30122],"(26896, 26896)",ABCD
32,[29354],"(27087, 27087)",ABCD
33,[32197],"(26870, 26870)",ABCD
34,[36542],"(27523, 27523)",ABCD
35,[28673],"(25913, 25913)",ABCD
36,[40476],"(31173, 31173)",ABCD
37,[32685],"(29161, 29161)",ABCD
38,[35025],"(33361, 33361)",ABCD
39,"[13970, 30221]","(27824, 27824)",ABCD
40,[37819],"(31034, 31034)",ABCD
41,[28203],"(23527, 23527)",ABCD
42,[30221],"(26690, 26690)",ABCD
43,[28843],"(26753, 26753)",ABCD
44,[34649],"(31205, 31205)",ABCD
45,[28804],"(25963, 25963)",ABCD
46,[37540],"(30124, 30124)",ABCD
47,[40533],"(30858, 30858)",ABCD
48,[38900],"(35542, 35542)",ABCD
49,[],"(35088, 35088)",ABCD
50,"[32558, 32741, 32786, 32876]","(32161, 32161)",ADWIN
51,"[36032, 36082, 40070]","(31328, 31328)",ADWIN
52,"[31231, 31282, 31328, 31380, 31476, 31709, 31805, 32279, 34668]","(30325, 30325)",ADWIN
53,"[37915, 40323, 40846, 41020, 41920, 43127]","(34026, 34026)",ADWIN
54,"[27830, 28668, 29703, 31835, 38511, 39922]","(26218, 26218)",ADWIN
