,preds,true,detector_name
0,"[33095, 35647, 37925, 42927]","(32161, 32161)",ABCD
1,"[25446, 27502, 29001, 31354, 45213]","(24748, 24748)",ABCD
2,"[27163, 28613, 30057, 32496, 38747]","(26842, 26842)",ABCD
3,"[36062, 38130, 39628, 41468]","(35682, 35682)",ABCD
4,"[36273, 38776, 40694, 43386]","(35376, 35376)",ABCD
5,"[35830, 37891, 40025, 42719]","(34865, 34865)",ABCD
6,"[25617, 26942, 28614, 31101, 37345]","(25293, 25293)",ABCD
7,"[26859, 29212, 31081, 35700]","(26245, 26245)",ABCD
8,"[30650, 33132, 35403, 41238]","(29981, 29981)",ABCD
9,"[26089, 27652, 29730, 31981]","(25435, 25435)",ABCD
10,"[32518, 35369, 37887, 39844, 42820]","(35129, 35129)",ABCD
11,"[28452, 30649, 32905, 36747]","(27701, 27701)",ABCD
12,"[33354, 35488, 37693, 40215]","(32532, 32532)",ABCD
13,"[27831, 29193, 30714, 31920, 33754]","(27449, 27449)",ABCD
14,"[34517, 36492, 38191, 39868, 42532]","(34155, 34155)",ABCD
15,"[30667, 32265, 34304, 37515]","(29722, 29722)",ABCD
16,"[27350, 28921, 30980, 32992]","(26670, 26670)",ABCD
17,"[31695, 33917, 36035, 40272]","(30899, 30899)",ABCD
18,"[32200, 33670, 35303, 37556, 40346]","(31845, 31845)",ABCD
19,"[28811, 29724, 31438, 33017, 37350]","(28442, 28442)",ABCD
20,"[28030, 29358, 30452, 32593, 35943]","(27705, 27705)",ABCD
21,"[28243, 29807, 31879, 33657]","(27431, 27431)",ABCD
22,"[34971, 37399, 39226, 42323]","(34072, 34072)",ABCD
23,"[29651, 31561, 33707, 38296]","(28840, 28840)",ABCD
24,"[27876, 29520, 31054, 32521, 35965]","(27554, 27554)",ABCD
25,"[29285, 30865, 32621, 34519]","(28587, 28587)",ABCD
26,"[25573, 26911, 28355, 30052, 37347]","(25164, 25164)",ABCD
27,"[29657, 31804, 33489, 37137]","(29033, 29033)",ABCD
28,"[33001, 34777, 36342, 38277, 41963]","(32595, 32595)",ABCD
29,"[29156, 31010, 32449, 34670]","(28770, 28770)",ABCD
30,"[26747, 36613, 39329, 41677, 44272]","(36076, 36076)",ABCD
31,"[23626, 25480, 26884, 30542]","(22891, 22891)",ABCD
32,"[24887, 26595, 28513, 34278]","(24098, 24098)",ABCD
33,"[26786, 28966, 30434, 35944]","(26016, 26016)",ABCD
34,"[31928, 33895, 35281, 37687, 42981]","(31134, 31134)",ABCD
35,"[28654, 30310, 31575, 33674, 42451]","(27921, 27921)",ABCD
36,"[34974, 36883, 38434, 40443, 43747]","(34560, 34560)",ABCD
37,"[24760, 25796, 26955, 28408, 31249]","(24442, 24442)",ABCD
38,"[33807, 36296, 38552, 41395]","(32992, 32992)",ABCD
39,"[32577, 35210, 37109, 42597]","(31764, 31764)",ABCD
40,"[33174, 35467, 37470, 40786]","(32389, 32389)",ABCD
41,"[23178, 24441, 25632, 26293, 28130, 41602]","(22874, 22874)",ABCD
42,"[28170, 30125, 31751, 33863]","(27829, 27829)",ABCD
43,"[30487, 32846, 35095, 36922, 38864, 44052]","(32737, 32737)",ABCD
44,"[27784, 29253, 30402, 31847, 34415]","(27447, 27447)",ABCD
45,"[35381, 38192, 40294, 45015]","(34498, 34498)",ABCD
46,"[31010, 32895, 34572, 37031, 42424]","(30655, 30655)",ABCD
47,"[29202, 30212, 31534, 33174, 35936]","(28851, 28851)",ABCD
48,"[36630, 38343, 40247, 41883, 43936]","(36181, 36181)",ABCD
49,"[29548, 31613, 34185, 37012]","(28740, 28740)",ABCD
50,"[35136, 35328, 35552, 35584, 35648, 35712, 35776, 36416, 36960, 37440, 37728, 38016, 38240, 38368, 38720, 40032, 42688, 43040, 44000]","(32161, 32161)",ADWIN
51,"[26912, 27264, 27328, 27520, 27744, 28000, 28448, 28608, 28832, 28896, 28992, 29376, 30144, 30752, 30912, 31136, 31264, 34208, 36544, 44384]","(24748, 24748)",ADWIN
52,"[28256, 28512, 28608, 28704, 29056, 29312, 29472, 29664, 29856, 30112, 30400, 30528, 30656, 30752, 30848, 31776, 32448, 32864, 32992, 33024, 33152, 34272, 36384, 37920, 40672]","(26842, 26842)",ADWIN
53,"[37856, 37920, 38048, 38176, 38208, 38304, 38496, 38688, 39040, 39424, 39520, 39904, 40768, 41088, 41248, 41376, 41472, 41536, 41600, 42400, 43680]","(35682, 35682)",ADWIN
54,"[35200, 38272, 38336, 38496, 38560, 39008, 39104, 39392, 39968, 40256, 40288, 40448, 40512, 40960, 42912, 43040, 43200, 43232, 43488, 44128, 44320]","(35376, 35376)",ADWIN
55,"[32800, 37472, 37536, 37824, 38528, 38624, 38976, 39264, 39904, 40192, 40864, 41376, 41984, 42688, 43104, 45024, 45184]","(34865, 34865)",ADWIN
56,"[26784, 27104, 27232, 27264, 27328, 27616, 27648, 28576, 28608, 28640, 28704, 28768, 30112, 31008, 31104, 31872, 32448, 33312, 34848, 36672]","(25293, 25293)",ADWIN
57,"[28736, 29024, 29312, 29440, 29568, 29600, 29664, 30144, 30336, 31008, 31776, 31808, 32320, 32512, 32576, 33888, 34208, 36256, 37152, 40000]","(26245, 26245)",ADWIN
58,"[31328, 32032, 32896, 33088, 33152, 33216, 33280, 33472, 33632, 33760, 34272, 34624, 35296, 35520, 35648, 36224, 36448, 37280, 39040, 40416, 42720]","(29981, 29981)",ADWIN
59,"[27456, 27520, 27648, 27840, 28064, 28480, 28736, 29056, 29472, 30272, 31040, 31424, 31552, 31680, 31968, 32032, 32224, 34112, 45120]","(25435, 25435)",ADWIN
60,"[31744, 33088, 34432, 34592, 37824, 38080, 38112, 38240, 38656, 38944, 38976, 39456, 39616, 39712, 39936, 40000, 40608, 40800, 41120, 41504, 41920, 42304, 43232, 43520, 44672]","(35129, 35129)",ADWIN
61,"[30240, 30368, 30592, 30720, 30816, 30976, 31072, 31168, 31296, 31456, 32416, 32832, 33184, 33216, 33440, 34144, 34560, 35616, 37248, 38496, 41056]","(27701, 27701)",ADWIN
62,"[35232, 35264, 35296, 35488, 35584, 35712, 35904, 36480, 36640, 36896, 37632, 37728, 37760, 38688, 39200, 39392, 39712, 39968, 40224, 40416, 41504, 43552, 44160, 45024]","(32532, 32532)",ADWIN
63,"[29120, 29152, 29184, 29312, 29536, 29600, 29824, 29888, 30208, 30560, 30912, 31264, 31456, 31744, 31840, 32288, 32704, 33248, 33472, 33728, 34464, 35072, 37344, 38624]","(27449, 27449)",ADWIN
64,"[36160, 36192, 36512, 36576, 36640, 36704, 36800, 36832, 37280, 37408, 37888, 38176, 38304, 38720, 39040, 39168, 39552, 39840, 40480, 41056, 41184, 41504, 42016, 42496, 43968]","(34155, 34155)",ADWIN
